Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
17.06.2024;21:35;A169;1;4;13;3;30;0;0;0;0;0;0;0;0
17.06.2024;21:34;A169;1;6;21;1;10;0;0;0;0;0;0;0;0
17.06.2024;21:33;A169;1;3;17;3;18;0;0;0;0;0;0;0;0
17.06.2024;21:32;A169;1;6;19;4;33;0;0;0;0;0;0;0;0
17.06.2024;21:31;A169;1;4;10;4;30;0;0;0;0;0;0;0;0
17.06.2024;21:30;A169;1;6;23;1;17;0;0;0;0;0;0;0;0
17.06.2024;21:29;A169;1;4;12;3;17;0;0;0;0;0;0;0;0
17.06.2024;21:28;A169;1;4;20;3;19;0;0;0;0;0;0;0;0
17.06.2024;21:27;A169;1;6;26;3;24;0;0;0;0;0;0;0;0
17.06.2024;21:26;A169;1;2;4;1;6;0;0;0;0;0;0;0;0
17.06.2024;21:25;A169;1;8;27;4;41;0;0;0;0;0;0;0;0
17.06.2024;21:24;A169;1;4;11;5;33;0;0;0;0;1;1;0;0
17.06.2024;21:23;A169;1;7;29;2;16;0;0;0;0;0;0;0;0
17.06.2024;21:22;A169;1;7;20;7;42;0;0;0;0;0;0;0;0
17.06.2024;21:21;A169;1;7;36;3;23;0;0;0;0;0;0;0;0
17.06.2024;21:20;A169;1;1;2;2;15;0;0;0;0;0;0;0;0
17.06.2024;21:19;A169;1;6;20;4;38;0;0;0;0;0;0;0;0
17.06.2024;21:18;A169;1;6;22;4;42;0;0;0;0;0;0;0;0
17.06.2024;21:17;A169;1;5;8;6;41;0;0;0;0;0;0;0;0
17.06.2024;21:16;A169;1;6;16;1;7;0;0;0;0;0;0;0;0
17.06.2024;21:15;A169;1;4;13;5;43;0;0;0;0;0;0;0;0
17.06.2024;21:14;A169;1;4;14;4;41;0;0;0;0;0;0;0;0
17.06.2024;21:13;A169;1;8;28;4;22;0;0;0;0;0;0;0;0
17.06.2024;21:12;A169;1;5;15;4;34;0;0;0;0;0;0;0;0
17.06.2024;21:11;A169;1;7;15;6;40;0;0;0;0;0;0;0;0
17.06.2024;21:10;A169;1;1;3;5;31;0;0;0;0;0;0;0;0
17.06.2024;21:09;A169;1;6;23;4;35;0;0;0;0;0;0;0;0
17.06.2024;21:08;A169;1;5;23;4;34;0;0;0;0;0;0;0;0
17.06.2024;21:07;A169;1;5;26;3;16;0;0;0;0;0;0;0;0
17.06.2024;21:06;A169;1;5;20;5;37;0;0;0;0;0;0;0;0
17.06.2024;21:05;A169;1;8;27;4;31;0;0;0;0;0;0;0;0
17.06.2024;21:04;A169;1;4;17;3;34;0;0;0;0;0;0;0;0
17.06.2024;21:03;A169;1;6;18;4;27;1;1;0;0;0;0;0;0
17.06.2024;21:02;A169;1;1;1;3;34;0;0;0;0;0;0;0;0
17.06.2024;21:01;A169;1;5;21;3;21;1;1;0;0;1;1;0;0
17.06.2024;21:00;A169;1;6;14;4;24;0;0;0;0;0;0;0;0
17.06.2024;20:59;A169;1;3;16;3;33;0;0;0;0;0;0;0;0
17.06.2024;20:58;A169;1;4;10;3;29;0;0;0;0;0;0;0;0
17.06.2024;20:57;A169;1;8;21;3;33;0;0;0;0;0;0;0;0
17.06.2024;20:56;A169;1;4;20;1;6;0;0;0;0;0;0;0;0
17.06.2024;20:55;A169;1;5;30;4;42;0;0;0;0;0;0;0;0
17.06.2024;20:54;A169;1;5;21;4;21;0;0;0;0;0;0;0;0
17.06.2024;20:53;A169;1;2;6;3;21;0;0;0;0;0;0;0;0
17.06.2024;20:52;A169;1;8;18;4;47;0;0;0;0;0;0;0;0
17.06.2024;20:51;A169;1;7;31;3;30;0;0;1;1;0;0;0;0
17.06.2024;20:50;A169;1;4;8;3;38;0;0;0;0;0;0;0;0
17.06.2024;20:49;A169;1;6;28;2;17;0;0;0;0;0;0;0;0
17.06.2024;20:48;A169;1;3;7;3;20;0;0;0;0;0;0;0;0
17.06.2024;20:47;A169;1;6;15;4;27;0;0;0;0;0;0;0;0
17.06.2024;20:46;A169;1;8;31;5;50;0;0;0;0;0;0;0;0
17.06.2024;20:45;A169;1;5;22;4;52;0;0;0;0;0;0;0;0
17.06.2024;20:44;A169;1;5;13;4;39;0;0;1;1;0;0;1;1
17.06.2024;20:43;A169;1;6;13;4;44;0;0;0;0;0;0;0;1
17.06.2024;20:42;A169;1;5;20;2;14;0;0;3;4;0;0;2;6
17.06.2024;20:41;A169;1;5;15;5;27;0;0;0;0;0;0;0;0
17.06.2024;20:40;A169;1;7;22;2;25;0;0;0;0;0;0;0;0
17.06.2024;20:39;A169;1;6;22;3;38;0;0;0;0;1;1;0;0
17.06.2024;20:38;A169;1;3;9;3;28;0;0;1;1;0;0;0;0
17.06.2024;20:37;A169;1;8;20;4;55;0;0;0;0;0;0;0;0
17.06.2024;20:36;A169;1;3;19;5;31;0;0;0;0;0;0;0;0
17.06.2024;20:35;A169;1;7;23;2;19;0;0;0;0;0;0;0;0
17.06.2024;20:34;A169;1;7;28;3;34;0;0;0;0;0;0;0;0
17.06.2024;20:33;A169;1;3;26;2;26;0;0;0;0;0;0;0;0
17.06.2024;20:32;A169;1;5;10;3;20;1;1;0;0;1;2;0;0
17.06.2024;20:31;A169;1;7;35;4;40;1;1;0;0;2;3;0;0
17.06.2024;20:30;A169;1;8;18;5;35;0;0;0;0;0;0;0;0
17.06.2024;20:29;A169;1;5;22;4;31;0;0;0;0;0;0;0;0
17.06.2024;20:28;A169;1;4;9;3;22;0;0;0;0;0;0;0;0
17.06.2024;20:27;A169;1;8;25;2;42;0;0;0;0;0;0;0;0
17.06.2024;20:26;A169;1;5;32;2;28;0;0;0;0;0;0;0;0
17.06.2024;20:25;A169;1;9;16;4;43;0;0;0;0;0;0;0;0
17.06.2024;20:24;A169;1;4;15;4;32;1;1;0;0;2;6;0;0
17.06.2024;20:23;A169;1;5;47;4;31;0;0;0;0;0;0;0;0
17.06.2024;20:22;A169;1;6;17;3;44;0;0;0;0;0;0;0;0
17.06.2024;20:21;A169;1;9;19;6;64;0;0;0;0;0;0;0;0
17.06.2024;20:20;A169;1;7;37;2;22;0;0;0;0;0;0;0;0
17.06.2024;20:19;A169;1;6;27;3;10;0;0;0;0;0;0;0;0
17.06.2024;20:18;A169;1;6;22;3;42;0;0;0;0;0;0;0;0
17.06.2024;20:17;A169;1;6;22;5;35;0;0;0;0;0;0;0;0
17.06.2024;20:16;A169;1;11;24;7;61;0;0;0;0;0;0;0;0
17.06.2024;20:15;A169;1;13;37;3;30;0;0;0;0;0;0;0;0
17.06.2024;20:14;A169;1;9;32;3;42;0;0;0;0;0;0;0;0
17.06.2024;20:13;A169;1;7;35;4;30;0;0;0;0;0;0;0;0
17.06.2024;20:12;A169;1;8;20;4;40;0;0;0;0;0;0;0;0
17.06.2024;20:11;A169;1;12;42;1;26;0;0;0;0;0;0;0;0
17.06.2024;20:10;A169;1;7;26;5;43;0;0;0;0;0;0;0;0
17.06.2024;20:09;A169;1;7;19;4;50;0;0;0;0;0;0;0;0
17.06.2024;20:08;A169;1;9;27;1;7;0;0;0;0;0;0;0;0
17.06.2024;20:07;A169;1;8;32;3;38;0;0;0;0;0;0;0;0
17.06.2024;20:06;A169;1;7;23;3;19;0;0;0;0;0;0;0;0
17.06.2024;20:05;A169;1;5;34;3;50;0;0;0;0;0;0;0;0
17.06.2024;20:04;A169;1;4;28;4;28;0;0;0;0;0;0;0;0
17.06.2024;20:03;A169;1;5;21;4;37;0;0;0;0;0;0;0;0
17.06.2024;20:02;A169;1;7;29;5;50;0;0;0;0;0;0;0;0
17.06.2024;20:01;A169;1;7;19;3;26;0;0;0;0;0;0;0;0
17.06.2024;20:00;A169;1;5;25;2;7;0;0;0;0;0;0;0;0
17.06.2024;19:59;A169;1;13;33;2;51;0;0;0;0;0;0;0;0
17.06.2024;19:58;A169;1;12;38;3;45;0;0;0;0;0;0;0;0
17.06.2024;19:57;A169;1;8;31;1;4;0;0;0;0;0;0;0;0
17.06.2024;19:56;A169;1;11;55;3;48;0;0;0;0;0;0;0;0
17.06.2024;19:55;A169;1;7;18;5;60;0;0;0;0;0;0;0;0
17.06.2024;19:54;A169;1;7;36;3;21;0;0;0;0;0;0;0;0
17.06.2024;19:53;A169;1;2;6;2;29;0;0;0;0;0;0;0;0
17.06.2024;19:52;A169;1;7;34;6;77;0;0;0;0;0;0;0;0
17.06.2024;19:51;A169;1;6;40;2;22;1;1;0;0;0;0;0;0
17.06.2024;19:50;A169;1;6;19;4;43;0;0;0;0;0;0;0;0
17.06.2024;19:49;A169;1;6;21;1;60;0;0;0;0;0;0;0;0
17.06.2024;19:48;A169;1;5;28;2;7;0;0;0;0;0;0;0;0
17.06.2024;19:47;A169;1;7;18;2;43;0;0;0;0;0;0;0;0
17.06.2024;19:46;A169;1;12;36;3;49;0;0;0;0;0;0;0;0
17.06.2024;19:45;A169;1;6;29;3;23;0;0;0;0;0;0;0;0
17.06.2024;19:44;A169;1;11;27;4;77;0;0;0;0;0;0;0;0
17.06.2024;19:43;A169;1;9;25;3;48;0;0;0;0;0;0;0;0
17.06.2024;19:42;A169;1;8;22;5;44;0;0;0;0;0;0;0;0
17.06.2024;19:41;A169;1;7;21;3;50;0;0;0;0;0;0;0;0
17.06.2024;19:40;A169;1;10;35;4;41;0;0;0;0;0;0;0;0
17.06.2024;19:39;A169;1;6;28;4;40;0;0;0;0;0;0;0;0
17.06.2024;19:38;A169;1;7;27;6;38;0;0;0;0;0;0;0;0
17.06.2024;19:37;A169;1;7;17;3;46;0;0;0;0;0;0;0;0
17.06.2024;19:36;A169;1;4;22;3;16;0;0;0;0;0;0;0;0
17.06.2024;19:35;A169;1;7;17;6;54;0;0;0;0;0;0;0;0
17.06.2024;19:34;A169;1;10;30;4;50;0;0;0;0;0;0;0;0
17.06.2024;19:33;A169;1;6;21;2;26;0;0;0;0;0;0;0;0
17.06.2024;19:32;A169;1;6;23;3;45;0;0;0;0;0;0;0;0
17.06.2024;19:31;A169;1;7;29;4;54;0;0;0;0;0;0;0;0
17.06.2024;19:30;A169;1;7;45;3;25;0;0;0;0;0;0;0;0
17.06.2024;19:29;A169;1;7;20;4;51;0;0;0;0;0;0;0;0
17.06.2024;19:28;A169;1;9;25;2;76;0;0;0;0;0;0;0;0
17.06.2024;19:27;A169;1;5;23;5;55;0;0;0;0;0;0;0;0
17.06.2024;19:26;A169;1;6;24;5;45;0;0;1;1;0;0;0;0
17.06.2024;19:25;A169;1;5;14;2;44;0;0;0;0;0;0;0;0
17.06.2024;19:24;A169;1;9;44;4;24;0;0;0;0;0;0;0;0
17.06.2024;19:23;A169;1;6;15;5;59;0;0;0;0;0;0;0;0
17.06.2024;19:22;A169;1;10;28;5;52;0;0;0;0;0;0;0;0
17.06.2024;19:21;A169;1;6;23;3;36;0;0;0;0;0;0;0;0
17.06.2024;19:20;A169;1;12;36;2;48;0;0;0;0;0;0;0;0
17.06.2024;19:19;A169;1;5;13;3;64;0;0;0;0;1;1;0;0
17.06.2024;19:18;A169;1;7;27;1;14;1;1;0;0;0;0;0;0
17.06.2024;19:17;A169;1;7;37;4;58;0;0;0;0;0;0;0;0
17.06.2024;19:16;A169;1;8;20;4;86;0;0;0;0;0;0;0;0
17.06.2024;19:15;A169;1;7;27;4;33;0;0;0;0;0;0;0;0
17.06.2024;19:14;A169;1;11;40;3;65;0;0;1;1;0;0;3;7
17.06.2024;19:13;A169;1;9;21;3;65;0;0;0;0;0;0;0;0
17.06.2024;19:12;A169;1;6;28;3;20;0;0;0;0;0;0;0;0
17.06.2024;19:11;A169;1;11;39;5;66;0;0;0;0;0;0;0;0
17.06.2024;19:10;A169;1;8;25;5;46;0;0;0;0;0;0;0;0
17.06.2024;19:09;A169;1;7;35;5;71;0;0;0;0;0;0;0;0
17.06.2024;19:08;A169;1;7;36;3;42;0;0;0;0;0;0;0;0
17.06.2024;19:07;A169;1;9;31;5;73;0;0;0;0;0;0;0;0
17.06.2024;19:06;A169;1;9;37;5;44;0;0;0;0;0;0;0;0
17.06.2024;19:05;A169;1;9;24;5;61;0;0;0;0;0;0;0;0
17.06.2024;19:04;A169;1;4;19;5;74;0;0;0;0;0;0;0;0
17.06.2024;19:03;A169;1;10;39;3;76;0;0;0;0;0;0;0;0
17.06.2024;19:02;A169;1;8;36;4;45;1;1;0;0;0;0;0;0
17.06.2024;19:01;A169;1;6;17;4;75;0;0;0;0;0;0;0;0
17.06.2024;19:00;A169;1;12;50;2;37;0;0;0;0;0;0;0;0
17.06.2024;18:59;A169;1;9;35;3;52;0;0;0;0;0;0;0;0
17.06.2024;18:58;A169;1;6;14;3;40;0;0;0;0;0;0;0;0
17.06.2024;18:57;A169;1;8;41;2;33;0;0;0;0;0;0;0;0
17.06.2024;18:56;A169;1;12;49;3;46;0;0;0;0;0;0;0;0
17.06.2024;18:55;A169;1;9;28;2;72;0;0;0;0;0;0;0;0
17.06.2024;18:54;A169;1;11;49;4;56;0;0;0;0;0;0;0;0
17.06.2024;18:53;A169;1;8;28;4;41;0;0;0;0;0;0;0;0
17.06.2024;18:52;A169;1;8;29;3;45;0;0;0;0;0;0;0;0
17.06.2024;18:51;A169;1;5;38;3;33;0;0;0;0;0;0;0;0
17.06.2024;18:50;A169;1;5;11;2;31;0;0;0;0;0;0;0;0
17.06.2024;18:49;A169;1;7;35;4;84;0;0;0;0;0;0;0;0
