Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
23.01.2024;01:00;A 11;1;0;0;0;0;0;0;1;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;22;1;13;2;19;0;0;0;0
23.01.2024;00:59;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;8;2;6;2;12;0;0;0;0
23.01.2024;00:58;A 11;1;0;0;0;14;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;5;4;7;0;0;0;0;0;0
23.01.2024;00:57;A 11;1;1;8;1;9;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;13;2;11;2;12;0;0;0;0
23.01.2024;00:56;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;14;0;0;0;0;1;5;0;0
23.01.2024;00:55;A 11;1;0;0;2;13;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:54;A 11;1;0;0;1;14;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:53;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;11;2;12;1;5;0;0;0;0
23.01.2024;00:52;A 11;1;0;0;1;15;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;1;19;3;17;2;13;0;0;0;0
23.01.2024;00:51;A 11;1;0;0;1;9;0;0;0;0;0;0;2;3;0;100;0;100;0;0;0;0;0;0;1;1;1;11;3;19;0;0;0;0
23.01.2024;00:50;A 11;1;2;44;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0
23.01.2024;00:49;A 11;1;2;13;0;0;1;1;2;3;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;33;2;8;2;10;0;0;0;0
23.01.2024;00:48;A 11;1;0;0;1;11;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:47;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0
23.01.2024;00:46;A 11;1;0;0;0;0;0;0;2;3;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;35;4;15;3;11;1;16;0;0
23.01.2024;00:45;A 11;1;0;0;1;11;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;12;1;6;1;7;1;6;1;4
23.01.2024;00:44;A 11;1;0;0;1;0;0;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;14;1;12;1;10;0;0;0;0
23.01.2024;00:43;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;2;0;3;0;1;0;0;0;0
23.01.2024;00:42;A 11;1;1;11;0;0;0;0;1;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;19;2;18;2;20;0;0;0;0
23.01.2024;00:41;A 11;1;1;18;0;0;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;11;1;16;1;18;0;0;0;0
23.01.2024;00:40;A 11;1;1;12;1;9;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0
23.01.2024;00:39;A 11;1;2;12;1;6;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;21;1;12;1;19;0;0;0;0
23.01.2024;00:38;A 11;1;0;0;0;0;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;14;1;16;1;11;0;0;1;8
23.01.2024;00:37;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:36;A 11;1;1;5;1;6;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:35;A 11;1;1;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:34;A 11;1;1;13;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
23.01.2024;00:33;A 11;1;1;12;1;12;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0
23.01.2024;00:32;A 11;1;1;12;0;0;0;0;1;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;23;2;15;2;20;0;0;0;0
23.01.2024;00:31;A 11;1;1;13;1;7;0;0;0;0;1;3;0;0;0;100;0;100;0;0;0;0;0;0;1;15;2;17;1;12;0;0;0;0
23.01.2024;00:30;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;10
23.01.2024;00:29;A 11;1;1;16;0;0;0;0;0;0;0;0;2;3;0;100;0;100;0;0;0;0;0;0;0;0;0;0;20;19;0;0;0;0
23.01.2024;00:28;A 11;1;2;16;1;9;0;0;0;0;0;0;1;0;0;100;0;100;0;0;0;0;0;0;0;0;1;7;1;14;0;0;0;0
23.01.2024;00:27;A 11;1;2;28;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:26;A 11;1;1;9;0;0;0;0;1;1;2;4;0;0;0;100;0;100;0;0;0;0;0;0;2;38;3;27;4;38;0;0;0;0
23.01.2024;00:25;A 11;1;0;0;1;8;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:24;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
23.01.2024;00:23;A 11;1;0;0;4;18;0;0;1;1;3;3;0;0;0;100;0;100;0;0;0;0;0;0;3;42;4;25;3;28;0;0;0;0
23.01.2024;00:22;A 11;1;1;15;1;10;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
23.01.2024;00:21;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;21;1;8;1;11;0;0;0;0
23.01.2024;00:20;A 11;1;0;0;2;21;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:19;A 11;1;0;0;1;8;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;14;1;13;1;10;0;0;0;0
23.01.2024;00:18;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;6;2;6;2;8;0;0;0;0
23.01.2024;00:17;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;19;0;0;0;0;0;0;0;0
23.01.2024;00:16;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:15;A 11;1;2;10;1;11;0;0;1;0;2;3;2;3;0;100;0;100;0;0;0;0;0;0;1;14;2;26;47;75;0;0;0;0
23.01.2024;00:14;A 11;1;0;0;0;0;0;0;0;0;2;4;0;0;0;100;0;100;0;0;0;0;0;0;2;32;2;50;2;28;0;0;0;0
23.01.2024;00:13;A 11;1;1;7;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:12;A 11;1;0;0;1;11;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:11;A 11;1;0;0;1;15;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2024;00:10;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;4;0;5;0;3;0;0;0;0
23.01.2024;00:09;A 11;1;2;13;2;19;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;5;1;1;1;2;0;0;0;0
23.01.2024;00:08;A 11;1;0;0;1;13;0;0;1;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;1;16;1;17;1;11;3;21;0;0
23.01.2024;00:07;A 11;1;1;14;4;21;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;6;1;1;1;1;0;0;0;0
23.01.2024;00:06;A 11;1;1;12;1;11;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;1;15;2;21;2;45;0;0;0;0
23.01.2024;00:05;A 11;1;0;9;1;13;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;27;3;18;3;17;0;0;0;0
23.01.2024;00:04;A 11;1;2;12;1;10;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
23.01.2024;00:03;A 11;1;1;14;0;0;0;0;2;2;1;2;0;0;0;100;0;100;0;0;0;0;0;0;3;33;1;12;1;10;0;0;0;1
23.01.2024;00:02;A 11;1;0;0;1;26;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;1;11
23.01.2024;00:01;A 11;1;0;0;0;0;0;0;2;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;33;1;10;1;13;0;0;0;0
23.01.2024;00:00;A 11;1;1;17;1;9;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2024;23:59;A 11;1;2;15;1;7;0;0;1;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;32;1;8;2;11;1;13;0;0
22.01.2024;23:58;A 11;1;1;50;0;5;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;12;2;12;1;11;0;0;0;0
22.01.2024;23:57;A 11;1;1;20;1;11;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;14;1;9;1;7;0;0;0;0
22.01.2024;23:56;A 11;1;0;0;1;8;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;8;1;8;1;12;0;0;0;0
22.01.2024;23:55;A 11;1;3;17;2;34;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2024;23:54;A 11;1;1;11;1;10;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;15;1;13;1;10;0;0;0;0
