Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
25.02.2025;01:00;A149;1;0;0;0;0;0;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:59;A149;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
25.02.2025;00:58;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:57;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:56;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:55;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:54;A149;1;0;0;0;0;0;0;1;1;1;8;1;0;0;0;0;0;0;0;0;0
25.02.2025;00:53;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:52;A149;1;0;0;0;0;0;0;1;1;1;8;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:51;A149;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
25.02.2025;00:50;A149;1;1;1;1;1;1;14;1;1;1;9;1;0;0;0;0;0;0;0;0;0
25.02.2025;00:49;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:48;A149;1;1;1;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:47;A149;1;0;0;1;1;1;5;1;1;1;9;1;1;0;0;0;0;0;0;0;0
25.02.2025;00:46;A149;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:45;A149;1;1;1;1;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:44;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2025;00:43;A149;1;1;0;0;0;0;0;1;1;1;9;1;1;0;0;1;2;0;0;0;0
