Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TB32Z;TB32B;VK1_2StoerZ;VK1_2StoerB
20.06.2024;20:18;A150;1;3;9;2;30;0;0;0;0;0;0
20.06.2024;20:17;A150;1;2;18;5;14;0;0;0;0;0;0
20.06.2024;20:16;A150;1;2;26;3;12;0;0;0;0;0;0
20.06.2024;20:15;A150;1;1;0;2;12;0;0;0;0;0;0
20.06.2024;20:14;A150;1;2;18;3;8;0;0;0;0;0;0
20.06.2024;20:13;A150;1;3;4;0;0;0;0;0;0;0;0
20.06.2024;20:12;A150;1;3;21;2;18;0;0;0;0;0;0
20.06.2024;20:11;A150;1;2;9;2;20;0;0;0;0;0;0
20.06.2024;20:10;A150;1;2;12;1;8;0;0;0;0;0;0
20.06.2024;20:09;A150;1;4;38;1;13;0;0;0;0;0;0
20.06.2024;20:08;A150;1;0;0;2;20;0;0;0;0;0;0
20.06.2024;20:07;A150;1;2;12;1;7;0;0;0;0;0;0
20.06.2024;20:06;A150;1;1;14;0;13;0;0;1;2;0;0
20.06.2024;20:05;A150;1;1;5;1;12;0;0;1;1;0;0
20.06.2024;20:04;A150;1;4;17;4;9;0;0;0;0;0;0
20.06.2024;20:03;A150;1;3;38;0;6;0;0;0;0;0;0
20.06.2024;20:02;A150;1;3;13;3;19;0;0;0;0;0;0
20.06.2024;20:01;A150;1;1;6;1;5;0;0;0;0;0;0
20.06.2024;20:00;A150;1;1;6;0;0;0;0;0;0;0;0
20.06.2024;19:59;A150;1;1;13;1;10;0;0;0;0;0;0
20.06.2024;19:58;A150;1;1;10;1;17;0;0;0;0;0;0
20.06.2024;19:57;A150;1;2;19;2;8;0;0;0;0;0;0
20.06.2024;19:56;A150;1;0;0;4;19;0;0;0;0;0;0
20.06.2024;19:55;A150;1;0;0;0;0;0;0;0;0;0;0
20.06.2024;19:54;A150;1;2;28;4;26;0;0;0;0;0;0
20.06.2024;19:53;A150;1;0;0;1;6;0;0;0;0;0;0
