Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;EG21Z;EG21B;EG22Z;EG22B;EG23Z;EG23B;EG24Z;EG24B
31.05.2024;09:07;A 99;1;0;0;2;7;2;4;2;10;1;16;1;1;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
31.05.2024;09:06;A 99;1;0;0;1;19;4;22;1;22;1;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;09:05;A 99;1;0;0;1;51;1;17;1;35;1;14;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;09:03;A 99;1;0;0;4;23;0;0;0;0;1;13;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;09:02;A 99;1;0;0;3;18;5;11;5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;09:01;A 99;1;0;0;3;10;5;9;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;09:00;A 99;1;0;0;1;4;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;08:59;A 99;1;0;0;0;0;5;12;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;08:58;A 99;1;0;0;4;14;3;39;2;52;1;7;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;08:57;A 99;1;0;0;3;50;1;3;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;08:56;A 99;1;0;0;0;0;6;9;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;03:37;A 99;1;0;100;0;0;1;3;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
31.05.2024;03:36;A 99;1;0;100;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
