Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D25Z;D25B;D26Z;D26B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;D44Z;D44B;D45Z;D45B;D46Z;D46B;D47Z;D47B;D48Z;D48B;TF32Z;TF32B;TF32aZ;TF32aB;TF33Z;TF33B;TF35Z;TF35B;TF35aZ;TF35aB;TF38Z;TF38B;TF38aZ;TF38aB;TF39Z;TF39B;V10Z;V10B;V20Z;V20B;V30Z;V30B;V40Z;V40B;V1_gestoertZ;V1_gestoertB;V2_gestoertZ;V2_gestoertB;V3_gestoertZ;V3_gestoertB;V4_gestoertZ;V4_gestoertB
31.05.2024;09:07;A 88;1;2;4;1;1;0;0;0;100;1;1;1;4;2;2;0;0;7;51;3;51;0;0;4;83;4;9;8;19;1;1;1;56;1;30;4;8;2;2;3;21;3;21;5;5;0;0;0;0;1;9;2;2;1;43;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:05;A 88;1;0;0;2;29;1;1;3;47;2;2;2;5;2;4;0;0;0;0;0;0;0;0;3;68;5;13;4;4;3;4;5;54;2;71;5;9;2;3;4;30;2;40;5;10;3;5;0;0;1;36;3;6;4;33;1;1;4;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:03;A 88;1;2;3;1;4;2;3;2;90;1;1;1;2;1;0;0;0;8;42;5;43;0;0;4;64;2;4;6;5;2;4;1;73;1;69;4;4;4;5;4;67;2;14;2;1;2;1;2;3;1;30;0;0;0;74;3;24;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:02;A 88;1;0;0;5;9;0;0;0;36;1;0;1;2;2;2;0;0;1;98;3;46;0;0;5;81;6;11;4;2;2;3;4;63;2;61;3;2;1;2;7;84;1;98;7;71;4;4;0;0;0;100;1;1;2;26;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:01;A 88;1;1;1;0;0;0;0;1;26;1;0;1;1;0;0;0;0;5;77;3;61;0;0;4;71;5;22;5;3;4;9;8;31;4;36;5;25;3;2;7;60;3;71;7;15;5;7;3;1;3;77;1;1;1;34;2;83;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:00;A 88;1;7;37;3;18;4;13;1;29;1;1;1;2;3;3;0;0;7;77;8;46;0;0;4;45;3;4;6;8;5;7;1;48;2;88;5;25;4;3;1;78;3;28;4;4;4;4;1;0;2;79;3;3;3;38;1;66;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:59;A 88;1;3;5;5;10;5;7;4;42;4;8;3;10;1;0;0;0;1;65;3;61;0;0;4;81;3;3;3;2;3;5;2;33;2;4;2;2;1;0;6;82;2;95;4;16;2;5;0;0;5;49;3;3;1;14;2;61;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:58;A 88;1;0;0;3;4;1;0;0;0;0;0;1;2;0;0;0;0;3;93;3;8;0;0;0;100;2;4;4;2;5;9;4;7;2;2;2;2;2;1;9;67;5;90;7;17;2;3;3;3;3;88;3;87;1;80;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:57;A 88;1;4;5;2;51;2;3;0;0;0;0;0;0;0;0;0;0;3;74;3;5;0;0;3;80;2;2;4;5;3;4;2;54;3;42;4;5;2;2;5;82;4;91;6;73;1;0;3;2;8;78;6;55;0;67;2;52;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:56;A 88;1;2;4;3;4;0;0;0;49;0;0;0;0;3;4;1;1;5;17;1;7;0;0;3;73;2;3;6;4;2;3;4;78;4;55;2;8;5;4;5;85;1;95;3;87;2;3;2;1;5;87;5;20;4;54;2;31;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16;33;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:36;A 88;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
