Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
31.05.2024;09:08;A 10;1;10;32;2;2;4;5;0;0;5;42;1;36;5;7;5;6;4;14;1;32;0;100;0;0;0;0;0;0;2;2;2;3
31.05.2024;09:06;A 10;1;5;25;2;5;1;1;0;0;3;32;1;2;1;1;1;1;3;7;3;36;2;7;0;0;0;0;0;0;0;0;5;9
31.05.2024;09:04;A 10;1;0;0;2;3;0;0;0;0;0;87;0;91;4;3;3;3;3;5;3;20;0;0;1;0;0;0;0;0;1;8;10;15
31.05.2024;09:03;A 10;1;4;8;0;0;3;4;0;0;5;41;1;5;3;7;1;1;0;0;2;11;2;3;0;5;0;0;0;0;0;0;1;2
31.05.2024;09:01;A 10;1;7;47;2;4;1;1;0;0;4;88;3;1;4;11;4;7;2;4;3;42;0;0;0;0;0;0;0;0;0;0;4;5
31.05.2024;09:00;A 10;1;5;12;1;2;0;0;0;0;10;60;3;2;0;0;1;1;2;4;4;11;1;3;0;0;0;0;0;0;1;1;5;11
31.05.2024;08:59;A 10;1;3;22;2;3;2;1;0;0;3;46;2;2;2;3;3;4;3;9;0;100;0;0;0;0;0;0;0;0;0;0;3;4
31.05.2024;08:58;A 10;1;3;10;2;4;2;4;1;5;3;81;1;2;4;6;1;0;2;3;1;61;1;4;0;0;0;0;0;0;0;0;5;10
31.05.2024;08:57;A 10;1;5;44;2;3;0;0;0;0;2;50;0;47;1;1;0;0;2;4;3;73;1;24;1;3;0;0;0;0;1;4;6;11
31.05.2024;03:37;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;100;0;0
