Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D115Z;D115B;TF41Z;TF41B;TBS41Z;TBS41B;EG23Z;EG23B;EG24Z;EG24B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;FW_AnfoZ;FW_AnfoB
31.05.2024;09:07;A 24;1;2;3;2;4;1;17;1;14;2;2;5;4;1;8;4;15;3;63;5;38;2;54;1;55;0;0;0;0;1;2;1;20;;;;;;;;;;
31.05.2024;09:05;A 24;1;4;4;4;3;2;13;3;15;3;5;4;3;3;14;4;13;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;20;;;;;;;;;;
31.05.2024;09:03;A 24;1;3;3;4;5;3;17;3;18;2;1;1;32;0;0;1;7;4;9;1;6;1;19;1;8;0;0;0;0;1;15;0;3;;;;;;;;;;
31.05.2024;09:02;A 24;1;2;1;4;4;1;6;1;15;0;0;1;1;0;0;1;4;1;85;1;51;2;88;2;49;0;0;0;0;0;13;1;17;;;;;;;;;;
31.05.2024;09:00;A 24;1;7;9;4;16;5;28;3;19;0;0;1;1;0;0;2;6;1;7;4;29;0;6;1;20;0;0;0;0;1;15;0;2;;;;;;;;;;
31.05.2024;08:59;A 24;1;5;9;7;8;1;25;2;27;0;0;0;0;0;0;0;0;2;3;2;48;1;68;2;64;0;0;0;0;1;18;1;17;;;;;;;;;;
31.05.2024;08:58;A 24;1;3;3;3;3;2;12;2;13;0;0;1;1;0;0;1;3;0;0;0;45;1;10;0;0;0;0;0;0;0;0;1;20;;;;;;;;;;
31.05.2024;08:57;A 24;1;5;5;4;3;3;21;4;18;6;7;5;4;2;22;4;15;0;12;1;35;0;0;1;4;0;0;0;0;1;25;0;0;;;;;;;;;;
31.05.2024;08:56;A 24;1;1;4;3;3;1;9;3;17;5;6;5;5;5;22;3;17;1;49;1;54;1;5;1;5;0;0;0;0;1;14;1;20;;;;;;;;;;
31.05.2024;03:36;A 24;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
