Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
31.05.2024;09:08;A111;1;2;2;7;69;2;5;0;0;0;0;0;0;1;3
31.05.2024;09:07;A111;1;2;26;3;34;4;5;0;0;0;0;0;0;0;0
31.05.2024;09:05;A111;1;0;0;1;34;4;6;0;0;0;0;0;0;0;0
31.05.2024;09:04;A111;1;6;44;3;64;1;3;0;0;0;0;1;3;0;0
31.05.2024;09:03;A111;1;3;48;3;13;1;0;0;0;1;3;1;3;0;0
31.05.2024;09:01;A111;1;2;40;3;3;8;17;0;0;0;0;0;0;1;3
31.05.2024;09:00;A111;1;3;7;1;48;5;4;0;0;0;0;0;0;0;0
31.05.2024;08:59;A111;1;3;47;3;3;1;1;0;0;0;0;0;0;0;0
31.05.2024;08:58;A111;1;7;15;0;0;1;1;0;0;0;0;0;0;0;0
31.05.2024;08:57;A111;1;0;0;2;5;4;5;0;0;0;0;0;0;0;0
31.05.2024;03:38;A111;1;0;0;0;40;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:37;A111;1;0;0;1;21;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:34;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
