Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D50Z;D50B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;V85Z;V85B;D110Z;D110B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB;T35Z;T35B;T41Z;T41B
31.05.2024;09:07;A 17;1;0;0;4;44;0;0;0;0;0;0;5;13;2;6;1;17;0;12;6;42;1;0;5;33;0;0;0;0;0;0;0;0;1;1;0;0;1;3;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:05;A 17;1;0;0;2;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;33;2;22;4;23;1;28;2;7;0;0;3;47;1;51;2;55;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:03;A 17;1;1;1;2;87;1;2;1;21;2;3;1;73;0;100;2;44;0;0;8;64;4;30;6;91;1;41;2;35;0;0;3;61;2;9;4;25;1;8;2;3;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0
31.05.2024;09:02;A 17;1;1;0;3;81;0;0;0;0;2;2;4;46;2;54;0;51;2;6;4;21;0;0;2;20;0;0;0;0;0;0;0;42;1;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:01;A 17;1;1;23;1;69;2;5;0;0;0;0;3;22;1;21;2;34;2;4;6;41;0;0;3;67;0;0;0;0;0;0;1;3;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:00;A 17;1;3;2;3;39;0;0;0;0;0;0;1;64;1;0;2;43;0;0;11;28;1;0;4;73;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:59;A 17;1;0;0;4;70;0;0;0;0;0;0;2;68;1;2;0;71;1;2;10;47;1;1;7;32;0;0;1;1;0;0;2;76;1;1;0;85;2;9;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:58;A 17;1;1;3;2;17;1;6;0;0;1;0;4;72;0;2;3;42;1;1;7;8;0;0;4;45;0;0;0;0;0;0;1;19;2;2;2;22;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:57;A 17;1;0;0;2;60;0;17;0;24;1;1;1;68;1;8;2;41;1;6;8;21;0;19;7;34;0;19;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0
31.05.2024;08:56;A 17;1;1;1;2;72;2;27;1;15;1;0;4;50;1;62;1;48;1;40;6;21;1;31;1;30;1;32;0;0;0;0;3;43;3;71;1;50;1;64;1;27;0;0;0;0;2;3;0;0;0;0;0;0;1;1;0;0
31.05.2024;03:36;A 17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
