Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;V52Z;V52B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;V112Z;V112B;D95Z;D95B;D911Z;D911B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB
31.05.2024;09:07;A 84;1;12;22;1;1;5;50;4;4;3;3;2;6;8;9;0;0;5;37;0;0;1;40;1;4;2;4;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;09:05;A 84;1;4;4;1;1;4;22;1;3;1;34;1;7;3;2;1;0;2;11;0;0;1;24;1;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;09:03;A 84;1;3;41;0;0;1;14;0;0;1;34;1;17;7;17;0;0;4;65;0;0;1;0;1;1;2;0;2;4;0;0;0;0;0;0;1;1;1;2;0;0;0;0;1;2;;;;;;;;
31.05.2024;09:02;A 84;1;5;5;0;0;4;25;0;0;2;35;1;8;2;1;1;1;3;9;1;4;1;1;0;1;3;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;
31.05.2024;09:01;A 84;1;5;4;1;1;2;20;1;3;1;0;2;3;3;8;0;0;2;14;0;0;1;64;2;3;3;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;09:00;A 84;1;4;53;0;0;2;76;0;0;2;12;1;6;4;3;0;0;5;17;0;0;3;77;2;7;4;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;08:59;A 84;1;5;5;1;1;6;22;1;3;0;0;2;1;8;18;0;0;6;32;0;0;1;67;1;4;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;08:58;A 84;1;4;3;1;0;3;15;1;2;3;73;2;5;4;11;0;0;3;23;0;0;2;42;2;29;4;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;08:57;A 84;1;0;0;0;0;0;0;0;0;2;34;2;6;0;0;0;0;0;0;0;0;0;19;0;0;5;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;08:56;A 84;1;3;21;0;0;2;11;0;0;1;51;1;6;9;11;0;0;6;44;0;0;1;65;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
31.05.2024;03:36;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
