Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B
31.05.2024;09:08;A 58;1;0;0;0;0
31.05.2024;09:07;A 58;1;0;0;0;0
31.05.2024;09:06;A 58;1;0;0;0;0
31.05.2024;09:04;A 58;1;0;0;0;0
31.05.2024;09:03;A 58;1;0;0;0;0
31.05.2024;09:02;A 58;1;1;2;0;0
31.05.2024;09:01;A 58;1;0;0;1;2
31.05.2024;09:00;A 58;1;0;0;4;7
31.05.2024;08:59;A 58;1;0;0;0;0
31.05.2024;08:58;A 58;1;0;0;0;0
31.05.2024;08:57;A 58;1;0;0;0;0
31.05.2024;03:38;A 58;1;0;0;0;0
31.05.2024;03:37;A 58;1;0;0;0;0
