Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;V15Z;V15B;V16Z;V16B;V17Z;V17B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;V26Z;V26B;V27Z;V27B;V28Z;V28B;V29Z;V29B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;V36Z;V36B;V37Z;V37B;V38Z;V38B;V39Z;V39B;V40Z;V40B;V41Z;V41B;V42Z;V42B;D43Z;D43B;V45Z;V45B;V46Z;V46B;V47Z;V47B;V48Z;V48B
31.05.2024;09:08;A 36;1;0;0;4;59;4;53;0;0;0;66;1;58;0;0;0;0;1;29;1;30;2;4;0;0;1;7;2;10;3;59;1;56;2;10;4;56;1;83;0;56;1;59;0;63;1;7;0;0;1;52;1;36;1;22;1;4;1;61;1;46;0;2
31.05.2024;09:06;A 36;1;0;0;0;100;0;0;0;0;0;100;1;68;0;0;1;19;7;30;3;20;7;76;1;10;3;41;2;24;1;89;0;0;1;88;0;0;1;13;0;100;1;6;0;0;1;7;0;0;0;0;2;31;2;22;0;0;0;0;3;14;2;18
31.05.2024;09:04;A 36;1;0;0;3;6;2;12;0;0;0;12;1;13;0;0;1;12;1;63;1;68;0;0;1;8;1;3;1;3;1;6;1;73;1;5;2;6;2;37;1;81;0;3;0;10;2;12;0;0;0;60;0;0;0;0;0;6;0;0;0;0;0;0
31.05.2024;09:03;A 36;1;0;0;1;13;1;32;0;0;1;21;4;37;0;0;0;0;5;44;3;21;0;0;3;6;2;38;4;33;0;0;0;0;1;51;1;72;1;75;3;3;2;50;2;62;1;7;0;0;2;22;0;0;3;81;2;7;2;11;0;77;1;82
31.05.2024;09:02;A 36;1;0;0;5;56;1;1;1;32;0;65;1;13;1;3;0;0;3;30;2;4;0;16;1;2;3;40;1;11;0;0;1;12;0;0;0;0;0;83;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;76;1;4;0;0;1;58;2;61
31.05.2024;09:01;A 36;1;1;0;0;4;1;8;0;0;1;8;1;4;2;2;1;3;3;2;3;6;1;17;1;7;4;14;4;16;1;12;0;4;3;10;3;9;5;63;0;0;1;13;1;18;2;56;0;0;2;76;2;22;0;0;6;81;0;87;2;11;0;0
31.05.2024;09:00;A 36;1;0;0;1;23;1;14;0;0;1;10;2;12;0;0;1;5;4;19;0;17;4;72;1;9;1;3;0;0;0;79;1;83;1;89;1;66;3;72;1;7;4;89;3;57;2;49;0;0;3;18;2;19;0;0;2;6;2;32;1;22;0;0
31.05.2024;08:59;A 36;1;0;0;3;56;2;1;2;1;1;46;2;7;0;0;0;0;2;85;1;23;2;70;0;0;1;10;1;12;4;63;0;0;2;57;1;1;3;93;0;0;1;43;1;4;0;100;0;0;2;86;1;79;4;29;2;13;2;96;2;85;0;32
31.05.2024;08:58;A 36;1;1;1;4;10;1;2;1;1;1;14;0;2;1;2;1;66;5;7;2;66;1;38;0;67;5;75;3;5;1;5;1;3;3;40;1;3;3;52;0;1;2;17;0;2;2;62;0;0;3;67;2;65;0;100;1;4;1;64;0;67;1;26
31.05.2024;08:57;A 36;1;1;67;1;73;1;41;0;0;2;66;2;46;0;0;1;10;6;24;2;33;18;59;4;22;3;42;3;36;2;26;1;96;0;100;1;64;1;74;1;89;1;71;3;51;1;81;0;0;2;25;1;26;1;66;0;0;1;24;2;10;1;5
31.05.2024;03:37;A 36;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
