Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D41Z;D41B;D42Z;D42B;HH51_M2_5001Z;HH51_M2_5001B;VD51_M1_5000Z;VD51_M1_5000B;HD51_M2_5001Z;HD51_M2_5001B;AH51_M3_5002Z;AH51_M3_5002B;AD51_M3_5002Z;AD51_M3_5002B;HH55_M4_5004Z;HH55_M4_5004B;VD55_A53/M4_53XZ;VD55_A53/M4_53XB;HD55_M4_5004Z;HD55_M4_5004B;AH55_M5_5005Z;AH55_M5_5005B;AD55_M5_5005Z;AD55_M5_5005B;Schluessel_S51Z;Schluessel_S51B;Schluessel_S55Z;Schluessel_S55B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;Anf_FG_32Z;Anf_FG_32B
31.05.2024;09:07;A 50;1;6;9;4;29;1;81;1;11;0;0;0;0;0;0;0;0;1;0;0;0;5;27;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:05;A 50;1;4;3;4;16;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;4;19;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:03;A 50;1;4;4;3;18;1;0;0;0;1;26;0;0;1;32;0;0;1;0;0;0;3;19;2;26;1;20;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:02;A 50;1;0;0;0;0;1;6;0;4;1;32;0;0;1;10;2;4;0;0;0;0;1;21;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:01;A 50;1;5;3;4;13;1;51;1;5;0;0;0;0;0;0;0;0;0;0;0;0;2;32;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:00;A 50;1;3;2;3;9;2;71;1;9;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
31.05.2024;08:59;A 50;1;3;6;1;39;2;1;0;0;0;51;0;0;0;50;0;52;0;0;0;0;7;10;4;63;1;49;0;48;1;2;0;1;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:58;A 50;1;3;2;3;6;4;0;0;0;0;100;0;0;0;100;0;100;4;0;0;0;7;6;6;24;0;0;0;100;0;0;1;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:57;A 50;1;1;0;1;2;4;1;0;0;1;44;0;0;1;48;1;46;5;1;0;0;9;6;4;25;0;0;1;20;0;0;1;5;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:56;A 50;1;7;5;6;18;4;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;8;5;6;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:36;A 50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
