Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
31.05.2024;09:07;A169;1;6;12;5;28;0;0;0;0;0;0;0;0
31.05.2024;09:06;A169;1;4;13;6;33;0;0;0;0;0;0;0;0
31.05.2024;09:04;A169;1;6;12;3;13;0;0;0;0;0;0;0;0
31.05.2024;09:03;A169;1;6;13;6;33;0;0;0;0;0;0;0;0
31.05.2024;09:02;A169;1;5;9;7;23;0;0;0;0;0;0;0;0
31.05.2024;09:00;A169;1;2;5;8;31;0;0;0;0;0;0;0;0
31.05.2024;08:59;A169;1;5;14;10;49;0;0;0;0;0;0;0;0
31.05.2024;08:58;A169;1;3;4;1;13;0;0;0;0;0;0;0;0
31.05.2024;08:57;A169;1;2;5;8;31;0;0;0;0;0;0;0;0
31.05.2024;08:56;A169;1;6;9;7;26;0;0;0;0;0;0;0;0
31.05.2024;03:37;A169;1;0;0;1;3;0;0;0;0;0;0;0;0
31.05.2024;03:36;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:33;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
