Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
31.05.2024;09:07;A149;1;2;2;2;1;2;14;4;3;3;17;4;4;0;0;0;0;0;0;0;0
31.05.2024;09:06;A149;1;0;0;1;0;0;0;1;1;1;4;1;1;0;0;0;0;0;0;0;0
31.05.2024;09:04;A149;1;3;3;4;3;2;32;3;4;2;14;3;3;0;0;0;0;0;0;0;0
31.05.2024;09:03;A149;1;2;12;1;2;1;19;8;24;7;28;5;6;0;0;0;0;1;1;1;2
31.05.2024;09:02;A149;1;3;34;3;4;3;57;0;0;0;0;3;3;0;0;0;0;0;0;0;0
31.05.2024;09:00;A149;1;4;4;1;1;2;37;3;5;3;21;3;8;0;0;0;0;0;0;0;0
31.05.2024;08:59;A149;1;2;4;3;4;2;14;4;5;2;11;4;5;0;0;0;0;0;0;0;0
31.05.2024;08:58;A149;1;2;2;2;1;2;12;4;3;4;20;3;4;0;0;0;0;0;0;0;0
31.05.2024;08:57;A149;1;2;4;3;4;2;13;4;4;4;15;5;4;0;0;0;0;0;0;0;0
31.05.2024;08:56;A149;1;2;1;1;0;1;4;8;8;4;31;6;9;0;0;0;0;0;0;0;0
31.05.2024;03:37;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:36;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:33;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
