Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B;T5Z;T5B;T6Z;T6B;T7Z;T7B;T8Z;T8B;D21Z;D21B;D22_1Z;D22_1B;D22_2Z;D22_2B;D23Z;D23B;D81Z;D81B;D82_1Z;D82_1B;D82_2Z;D82_2B;D111Z;D111B;D112Z;D112B;V24Z;V24B;V25Z;V25B;V51Z;V51B;V52Z;V52B;V83Z;V83B;V84Z;V84B;V113Z;V113B;V114Z;V114B;V1_i_OZ;V1_i_OB;V2_i_OZ;V2_i_OB;V3_i_OZ;V3_i_OB;V4_i_OZ;V4_i_OB
31.05.2024;09:08;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;0;0;0;0;0;0;7;34;1;0;1;0;1;40;3;3;4;28;0;0;1;4;0;0;3;36;0;0;1;7;0;0;;;;;;;0;0
31.05.2024;09:06;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;3;22;2;21;0;0;8;76;4;63;4;63;1;74;2;31;1;16;3;17;2;56;4;54;2;95;1;66;1;8;1;6;;;;;;;0;0
31.05.2024;09:04;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;56;0;19;0;18;0;0;5;82;2;1;1;0;1;2;3;2;4;30;0;0;3;17;1;2;2;85;1;32;1;8;2;1;;;;;;;0;0
31.05.2024;09:03;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;59;2;33;2;34;0;0;3;50;3;2;2;2;2;31;2;1;3;57;2;12;4;74;4;6;3;31;0;0;2;18;0;0;;;;;;;0;0
31.05.2024;09:01;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;61;7;41;5;37;0;0;7;7;2;1;3;1;1;99;2;3;1;87;3;26;1;32;0;0;6;33;1;3;0;2;0;0;;;;;;;0;0
31.05.2024;09:00;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;43;1;2;1;3;0;0;2;46;4;2;3;2;1;67;2;47;2;27;1;6;0;100;1;56;1;49;0;0;2;11;1;9;;;;;;;0;0
31.05.2024;08:59;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0;0;0;0;0;3;60;1;21;2;20;1;1;1;2;5;42;0;0;2;75;1;45;1;31;0;0;0;1;1;3;;;;;;;0;0
31.05.2024;08:58;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;42;1;0;0;0;0;0;5;26;3;12;3;13;1;2;0;3;0;52;0;0;2;10;1;6;5;44;1;6;2;9;0;0;;;;;;;0;0
31.05.2024;08:57;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;34;2;33;1;0;5;7;1;9;1;9;0;0;2;34;2;11;2;12;1;19;0;14;2;23;1;7;0;0;1;15;;;;;;;0;0
31.05.2024;03:37;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;4;1;2;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0
