Datum;Uhrzeit;Bezeichnung;Intervall;D21_1Z;D21_1B;D21_2Z;D21_2B;V22Z;V22B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;V55Z;V55B;D61_1Z;D61_1B;D61_2Z;D61_2B;V62Z;V62B;D81Z;D81B;D82_1Z;D82_1B;D82_2Z;D82_2B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;D121_1Z;D121_1B;D121_2Z;D121_2B;V122Z;V122B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;VK1StoerZ;VK1StoerB;VK2StoerZ;VK2StoerB;VK3StoerZ;VK3StoerB;VK4StoerZ;VK4StoerB
31.05.2024;09:07;A 97;1;4;61;4;62;3;43;0;100;0;100;3;77;2;12;0;100;0;100;0;0;0;0;0;48;0;46;0;0;0;0;1;1;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;09:05;A 97;1;2;21;1;22;1;9;0;100;0;100;4;45;2;5;0;100;0;100;0;0;1;41;0;0;0;0;1;47;1;0;7;43;5;45;4;22;4;24;0;0;3;84;3;84;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;09:03;A 97;1;2;65;2;66;1;20;0;100;0;100;5;73;1;4;0;100;0;100;0;0;1;1;0;0;0;0;2;5;0;0;3;21;3;64;4;23;2;30;1;4;1;57;1;58;2;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;09:02;A 97;1;1;72;1;73;2;13;0;100;0;100;2;54;2;53;0;100;0;100;1;21;0;0;2;2;1;1;0;0;0;0;1;3;4;50;1;11;3;52;2;3;1;77;1;77;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;09:01;A 97;1;7;72;6;72;3;76;0;100;0;100;2;62;3;75;0;100;0;100;1;68;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;1;8;0;0;1;28;1;28;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;09:00;A 97;1;2;13;3;13;2;22;0;100;0;100;5;75;2;61;0;100;0;100;1;5;0;0;0;10;0;9;0;0;0;0;2;2;4;3;2;7;3;11;0;0;1;48;1;49;2;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;08:59;A 97;1;1;67;1;68;3;34;0;100;0;100;3;53;3;38;0;100;0;100;1;4;0;0;2;21;1;23;1;1;1;5;7;42;3;36;3;52;1;42;0;0;1;55;1;55;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;08:58;A 97;1;2;54;1;54;1;13;0;100;0;100;1;55;1;75;0;100;0;100;1;4;1;54;0;0;0;0;0;54;0;0;3;20;2;35;3;16;3;31;0;0;1;25;1;25;1;62;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;08:57;A 97;1;2;6;3;6;1;23;0;100;0;100;1;81;4;37;0;100;0;100;0;0;1;80;0;0;0;0;2;80;0;0;6;66;1;55;1;79;2;17;0;0;1;38;1;40;2;14;0;0;2;3;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;08:56;A 97;1;3;2;3;3;1;76;0;100;0;100;1;61;1;31;0;100;0;100;1;0;0;0;2;28;2;28;0;0;2;32;4;55;3;52;3;69;1;54;0;0;0;71;0;70;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31.05.2024;03:36;A 97;1;0;0;0;0;0;0;0;100;0;100;0;0;1;5;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
