Datum;Uhrzeit;Bezeichnung;Intervall;Fg35_T1_T2Z;Fg35_T1_T2B
31.05.2024;09:08;A105;1;0;0
31.05.2024;09:06;A105;1;0;0
31.05.2024;09:04;A105;1;0;0
31.05.2024;09:03;A105;1;0;0
31.05.2024;09:02;A105;1;0;0
31.05.2024;09:01;A105;1;0;0
31.05.2024;09:00;A105;1;0;0
31.05.2024;08:59;A105;1;0;0
31.05.2024;08:58;A105;1;0;0
31.05.2024;08:57;A105;1;0;0
31.05.2024;03:37;A105;1;0;0
