Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB
31.05.2024;09:07;A 42;1;1;1;0;0;1;5;0;0;0;100;0;100;2;7;1;4;3;4;3;2;1;48;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:05;A 42;1;2;1;1;11;2;8;1;3;0;100;0;100;6;55;0;0;2;64;0;54;0;68;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:03;A 42;1;1;33;0;0;1;10;0;0;0;100;0;100;1;40;0;0;2;6;0;0;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:02;A 42;1;1;25;0;0;1;8;0;0;0;100;0;100;4;52;0;0;1;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:00;A 42;1;0;0;2;3;0;0;1;7;0;100;0;100;2;28;0;55;0;0;1;0;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:59;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;4;17;1;2;0;0;0;0;0;0;0;0;2;0;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:58;A 42;1;2;4;1;0;2;14;1;4;0;100;0;100;0;0;0;0;2;40;2;1;3;13;2;1;1;1;0;0;1;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0
31.05.2024;08:57;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;2;12;1;1;3;4;0;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:56;A 42;1;2;25;2;3;2;18;2;5;0;100;0;100;1;10;0;0;5;62;2;49;1;74;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:36;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
