Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
31.05.2024;09:07;A 39;1;;;2;5;1;3;1;11;0;0;0;0;0;0;0;0
31.05.2024;09:06;A 39;1;;;3;34;2;8;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:05;A 39;1;;;1;17;2;14;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:03;A 39;1;;;3;26;3;14;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:02;A 39;1;;;3;28;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:01;A 39;1;;;3;30;4;20;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:00;A 39;1;;;1;26;4;19;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:59;A 39;1;;;3;31;0;6;4;7;0;0;0;0;0;0;0;0
31.05.2024;08:58;A 39;1;;;1;4;2;10;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:57;A 39;1;;;2;15;5;25;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:56;A 39;1;;;1;24;6;27;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:37;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:36;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
