Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D23Z;D23B;V24Z;V24B;V25Z;V25B;V26Z;V26B;D81Z;D81B;V82Z;V82B;D91Z;D91B;V92Z;V92B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;TF32Z;TF32B;TF35Z;TF35B;TF37Z;TF37B;TF38Z;TF38B;TF39Z;TF39B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB37Z;TB37B;TB38Z;TB38B;TB39Z;TB39B;TB41Z;TB41B;ST58Z;ST58B;ST59Z;ST59B
31.05.2024;09:07;A 51;1;0;0;1;57;0;0;0;0;1;67;0;0;5;4;4;24;1;1;1;4;1;70;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:06;A 51;1;0;0;6;55;0;0;0;0;2;75;0;0;8;12;1;59;2;31;1;49;1;72;1;2;2;10;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:05;A 51;1;0;0;3;29;2;33;0;0;0;35;0;37;1;1;3;46;2;29;3;33;6;7;2;73;0;85;1;97;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;3;0;0;0;0;1;3;0;0;0;0
31.05.2024;09:03;A 51;1;0;0;7;75;0;0;0;0;3;78;0;0;2;2;2;12;1;1;1;6;0;17;1;1;1;1;1;26;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:02;A 51;1;1;1;8;44;0;0;1;5;1;68;0;0;8;9;6;40;2;64;2;56;0;100;0;2;0;0;0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:01;A 51;1;0;0;1;75;1;0;0;0;2;78;1;26;0;0;1;3;2;22;0;23;3;55;3;4;3;66;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;09:00;A 51;1;0;0;4;79;1;36;0;0;1;91;2;13;6;7;5;36;1;50;2;18;1;66;1;7;1;76;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:59;A 51;1;0;0;5;38;0;0;0;0;3;51;0;0;9;43;0;65;0;53;0;0;1;2;1;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:58;A 51;1;0;0;1;53;0;0;0;0;1;59;0;0;1;92;1;97;3;75;4;35;4;5;1;2;0;100;1;7;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
31.05.2024;08:57;A 51;1;0;0;1;75;0;0;0;0;1;62;0;0;4;2;2;23;1;30;1;7;2;1;0;0;0;100;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;08:56;A 51;1;0;0;4;38;1;35;0;0;1;48;1;2;7;44;0;64;2;40;2;44;1;35;1;2;0;100;1;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:37;A 51;1;0;0;1;1;0;0;0;0;1;7;0;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2024;03:36;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
