Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D3Z;D3B;D4Z;D4B;D5Z;D5B;D6Z;D6B;D7Z;D7B;D8Z;D8B;D9Z;D9B;D10Z;D10B;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D16Z;D16B;D17Z;D17B;D18Z;D18B;D19Z;D19B;D20Z;D20B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B
31.05.2024;09:08;A  6;1;0;0;5;3;0;0;5;4;2;2;2;2;1;1;1;1;3;2;3;2;0;100;0;100;0;0;0;0;0;0;0;0;4;4;4;4;0;100;0;100;1;1;1;1;3;3;3;3
31.05.2024;09:06;A  6;1;0;0;2;1;0;0;3;3;5;4;4;5;5;5;5;4;5;2;4;5;0;100;0;100;0;0;0;0;3;3;3;3;7;5;6;6;0;100;0;100;2;2;2;2;5;7;5;7
31.05.2024;09:04;A  6;1;0;0;1;1;0;0;4;3;4;4;0;0;0;0;0;0;4;3;4;4;0;100;0;100;1;20;1;19;1;1;1;1;4;4;4;4;0;100;0;100;1;1;1;1;4;3;4;3
31.05.2024;09:03;A  6;1;0;0;4;2;0;0;4;4;2;1;2;2;3;3;3;2;3;2;4;3;0;100;0;100;0;0;0;0;3;3;3;3;7;5;7;6;0;100;0;100;3;3;3;2;6;5;6;4
31.05.2024;09:01;A  6;1;0;0;3;1;0;0;10;8;3;2;3;4;3;3;3;2;8;5;7;7;0;100;0;100;0;0;0;0;2;2;2;2;7;6;7;6;0;100;0;100;2;2;2;2;6;6;6;5
31.05.2024;09:00;A  6;1;0;0;4;2;0;0;7;5;3;2;3;4;3;3;3;2;4;3;4;4;0;100;0;100;0;0;0;0;3;2;3;2;5;4;5;4;0;100;0;100;3;3;3;2;2;2;2;2
31.05.2024;08:59;A  6;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;100;0;100;0;0;0;0;1;1;1;1;2;1;2;1;0;100;0;100;2;2;2;1;4;3;4;3
31.05.2024;08:58;A  6;1;0;0;4;2;0;0;7;5;2;2;2;2;2;2;2;1;6;4;6;5;0;100;0;100;0;0;0;0;2;2;2;2;6;5;6;5;0;100;0;100;0;0;0;0;6;4;6;4
31.05.2024;08:57;A  6;1;0;0;2;1;0;0;5;4;2;1;4;5;4;3;4;3;4;3;4;4;0;100;0;100;0;0;0;0;1;1;1;2;5;4;5;5;0;100;0;100;2;2;2;2;3;3;3;2
31.05.2024;03:37;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;100;1;1;1;1;0;0;0;0
