Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
31.05.2024;09:07;A 61;1;1;0;1;0;1;0;1;6;0;0;1;1;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
31.05.2024;09:05;A 61;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;4;0;0;0;0;0;0;0;0;0;100;0;100
31.05.2024;09:03;A 61;1;4;4;3;3;3;3;3;22;1;0;2;15;2;2;2;12;0;0;0;0;0;0;0;0;0;100;0;100
31.05.2024;09:02;A 61;1;5;4;6;8;6;6;5;47;2;0;8;29;6;11;5;46;0;0;0;0;2;3;2;3;0;100;0;100
31.05.2024;09:00;A 61;1;3;3;2;21;2;4;1;33;3;1;5;5;5;5;5;27;0;0;0;0;0;0;0;0;0;100;0;100
31.05.2024;08:59;A 61;1;2;5;4;13;3;3;2;33;0;0;3;2;1;0;1;4;1;1;0;0;0;0;0;0;0;100;0;100
31.05.2024;08:58;A 61;1;4;9;4;3;4;4;3;26;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
31.05.2024;08:57;A 61;1;3;3;4;5;4;5;2;21;4;2;5;7;4;4;5;31;0;0;0;0;0;0;0;0;0;100;0;100
31.05.2024;08:56;A 61;1;1;0;2;1;2;2;1;11;2;0;4;5;4;4;2;23;0;0;0;0;0;0;0;0;0;100;0;100
31.05.2024;03:36;A 61;1;0;0;0;0;0;0;1;2;0;0;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;100;0;100
