Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
29.10.2024;01:00;A 61;1;0;0;0;0;0;0;0;0;184;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:59;A 61;1;0;0;0;0;0;0;0;0;180;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:58;A 61;1;0;0;1;0;1;0;1;8;204;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:57;A 61;1;0;0;0;0;0;0;0;0;225;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:56;A 61;1;0;0;0;0;0;0;0;0;222;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:55;A 61;1;0;0;0;0;0;0;0;0;251;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:54;A 61;1;0;0;0;0;0;0;0;0;274;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:53;A 61;1;0;0;0;0;0;0;0;0;264;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:52;A 61;1;0;0;0;0;0;0;0;0;245;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:51;A 61;1;0;0;0;0;0;0;0;0;245;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:50;A 61;1;1;0;1;0;1;0;1;7;163;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:49;A 61;1;0;0;0;0;0;0;0;0;103;8;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:48;A 61;1;0;0;0;0;0;0;0;0;38;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:47;A 61;1;0;0;0;0;0;0;0;0;159;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;00:46;A 61;1;0;0;1;1;1;1;1;9;72;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
