Datum;Uhrzeit;Bezeichnung;Intervall;VD21Z;VD21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;VD81Z;VD81B;VD82Z;VD82B;V83Z;V83B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TBS32Z;TBS32B;TF35Z;TF35B;TBS35Z;TBS35B;TF38Z;TF38B;TBS38Z;TBS38B;TF41Z;TF41B;TBS41Z;TBS41B
29.09.2024;19:45;A 59;1;1;33;3;45;1;75;0;0;0;0;0;0;2;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;5
29.09.2024;19:44;A 59;1;0;0;0;0;4;29;1;70;0;0;1;10;3;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;1;9
29.09.2024;19:43;A 59;1;0;0;0;0;1;8;0;0;0;0;3;22;1;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;1;1
29.09.2024;19:42;A 59;1;0;0;0;0;1;11;1;1;0;0;1;1;2;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;1;1
29.09.2024;19:41;A 59;1;0;0;0;0;0;0;0;0;0;0;1;1;4;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;5;0;0
29.09.2024;19:40;A 59;1;1;6;0;0;0;0;1;12;0;0;1;11;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
29.09.2024;19:39;A 59;1;1;44;1;2;2;6;0;0;0;0;1;8;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
29.09.2024;19:38;A 59;1;2;38;0;11;0;0;0;0;0;0;1;4;2;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;0
29.09.2024;19:37;A 59;1;1;1;1;38;0;0;0;26;0;0;1;3;2;26;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;2;3;0;0
29.09.2024;19:35;A 59;1;0;33;0;0;1;11;1;1;1;3;1;2;3;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;1;1
29.09.2024;19:34;A 59;1;1;1;1;11;0;0;1;1;0;0;5;12;3;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;1;1
29.09.2024;19:30;A 59;1;2;41;2;16;0;41;2;59;0;0;2;46;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;8
29.09.2024;19:29;A 59;1;0;0;2;48;1;17;2;28;0;0;1;52;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0
29.09.2024;19:28;A 59;1;1;25;0;6;1;4;1;24;0;0;1;32;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;0
29.09.2024;19:27;A 59;1;1;16;2;12;0;12;0;0;0;0;0;0;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;6
29.09.2024;19:26;A 59;1;0;0;0;0;2;9;0;0;0;0;0;0;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;1;0
29.09.2024;19:25;A 59;1;0;0;0;0;2;23;1;24;0;0;3;17;1;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;3;2
29.09.2024;19:24;A 59;1;0;0;0;0;1;0;0;0;0;0;0;0;3;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0
29.09.2024;19:23;A 59;1;1;16;2;16;1;39;2;18;0;0;2;30;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;6
29.09.2024;19:22;A 59;1;2;30;0;20;0;0;0;40;0;0;1;13;2;42;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0
29.09.2024;19:21;A 59;1;1;41;1;4;0;0;1;43;0;0;3;27;2;29;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;3;0;0
29.09.2024;19:20;A 59;1;1;81;1;22;0;0;0;0;0;0;2;4;1;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13;0;0
29.09.2024;19:19;A 59;1;0;0;0;0;1;8;0;51;0;0;1;35;3;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13;1;0
29.09.2024;19:18;A 59;1;4;18;2;36;0;0;1;11;0;0;2;16;1;41;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0
