Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
29.09.2024;19:45;A 39;1;;;2;11;4;10;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:44;A 39;1;;;3;31;2;21;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:43;A 39;1;;;2;8;3;21;0;0;1;1;0;0;0;0;0;0
29.09.2024;19:42;A 39;1;;;4;30;3;32;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A 39;1;;;1;11;1;3;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:40;A 39;1;;;3;38;1;4;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A 39;1;;;0;25;3;13;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A 39;1;;;1;6;2;7;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:37;A 39;1;;;1;4;2;28;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A 39;1;;;1;7;6;32;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:34;A 39;1;;;2;24;2;13;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:30;A 39;1;;;1;16;4;40;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:29;A 39;1;;;2;25;2;13;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:28;A 39;1;;;0;0;2;9;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:27;A 39;1;;;1;8;6;25;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:26;A 39;1;;;1;22;5;36;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:25;A 39;1;;;6;31;6;42;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:24;A 39;1;;;1;20;4;43;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:23;A 39;1;;;4;23;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:22;A 39;1;;;2;29;2;30;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:21;A 39;1;;;1;4;1;2;1;10;0;0;0;0;0;0;0;0
29.09.2024;19:20;A 39;1;;;4;18;3;21;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:19;A 39;1;;;1;13;1;40;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:18;A 39;1;;;2;22;3;10;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:17;A 39;1;;;1;14;2;40;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:16;A 39;1;;;3;23;5;22;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:15;A 39;1;;;1;16;1;7;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:14;A 39;1;;;3;23;7;43;0;0;0;0;0;0;0;0;0;0
