Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D3Z;D3B;D4Z;D4B;D5Z;D5B;D6Z;D6B;T1_bZ;T1_bB;T2_bZ;T2_bB;V21Z;V21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;V81Z;V81B;V82Z;V82B;V211Z;V211B;V212Z;V212B;V811Z;V811B;V812Z;V812B;V1111Z;V1111B;V1112Z;V1112B;T3_bZ;T3_bB;T4_bZ;T4_bB;Det_FWZ;Det_FWB;T1_sZ;T1_sB;T2_sZ;T2_sB;T3_sZ;T3_sB;T4_sZ;T4_sB;V1_i_OZ;V1_i_OB;V2_i_OZ;V2_i_OB;V3_i_OZ;V3_i_OB;V4_i_OZ;V4_i_OB;V5_i_OZ;V5_i_OB;V6_i_OZ;V6_i_OB;EG23Z;EG23B;EG24Z;EG24B
29.09.2024;19:45;A104;1;1;3;5;36;4;4;6;7;0;0;3;19;0;0;0;0;1;14;3;78;1;0;4;6;3;60;2;20;2;8;4;7;6;50;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:44;A104;1;0;0;3;6;1;1;1;0;0;0;3;22;0;0;0;0;2;85;1;72;3;4;3;5;3;46;3;28;1;6;1;1;2;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:43;A104;1;1;2;0;0;1;0;0;0;0;0;2;3;0;0;0;0;2;9;0;0;2;3;0;0;4;7;1;2;0;0;1;1;2;24;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:42;A104;1;0;0;1;4;1;1;1;1;0;0;0;0;0;0;0;0;0;24;1;4;2;16;1;1;0;0;0;0;3;9;1;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A104;1;1;5;2;34;2;3;2;1;0;0;2;32;0;0;0;0;3;34;2;7;2;1;1;1;0;26;0;0;1;4;1;1;0;59;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:40;A104;1;2;20;2;54;6;11;2;4;0;0;1;27;0;0;0;0;3;51;1;36;2;2;2;5;4;41;0;4;1;6;2;9;4;65;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A104;1;2;7;1;24;4;5;3;3;0;0;2;4;0;0;0;0;3;79;2;53;3;4;4;14;4;5;1;11;2;8;1;1;5;27;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A104;1;1;1;1;2;1;0;1;1;0;0;1;2;0;0;0;0;1;58;0;0;2;2;0;0;5;7;1;3;0;0;0;0;3;4;2;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:37;A104;1;2;13;1;4;2;3;2;2;0;0;0;0;0;0;0;0;1;12;0;35;2;2;3;7;0;23;2;10;3;5;4;6;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A104;1;2;23;1;8;2;3;1;1;0;0;3;42;0;0;0;0;2;35;4;40;1;1;3;2;1;42;0;0;2;8;2;5;0;71;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
