Datum;Uhrzeit;Bezeichnung;Intervall;D11_1Z;D11_1B;D11_2Z;D11_2B;V12Z;V12B;V22Z;V22B;V51Z;V51B;V52Z;V52B;V111Z;V111B;V121Z;V121B;V122Z;V122B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T5_sZ;T5_sB;T5_bZ;T5_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
29.09.2024;19:46;A141;1;6;58;2;27;1;20;3;9;1;0;2;24;1;6;1;5;0;0;0;0;0;0;0;0;0;0;6;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:45;A141;1;3;78;5;35;0;0;3;18;2;4;3;23;5;40;3;18;0;0;0;0;0;0;0;0;0;0;3;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:44;A141;1;5;34;5;19;1;9;6;20;2;4;2;15;1;4;1;1;0;0;0;0;0;0;0;0;0;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:43;A141;1;4;69;3;59;2;21;2;10;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:42;A141;1;1;15;1;19;0;0;4;13;0;0;2;18;1;3;1;5;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A141;1;6;79;1;63;3;47;0;0;0;0;4;25;1;30;1;14;0;0;0;0;0;0;0;0;0;0;6;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:40;A141;1;5;73;3;32;4;17;5;14;1;2;5;22;7;31;5;37;0;0;0;0;0;0;0;0;0;0;5;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A141;1;4;62;5;41;1;2;2;8;2;4;5;24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A141;1;3;57;3;6;2;5;0;0;2;3;3;16;1;3;1;4;0;0;0;0;0;0;0;0;0;0;3;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A141;1;6;30;2;42;2;29;5;18;2;7;6;44;1;0;1;3;0;0;0;0;0;0;0;0;0;0;6;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:34;A141;1;4;67;4;19;1;2;3;3;2;25;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:30;A141;1;4;34;3;35;1;4;5;10;2;3;2;13;1;4;2;6;0;0;0;0;0;0;0;0;0;0;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:29;A141;1;4;83;8;35;1;3;2;31;5;39;2;22;0;0;1;4;0;0;0;0;0;0;0;0;0;0;4;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:28;A141;1;5;56;4;29;3;6;6;10;1;0;2;7;1;8;0;1;0;0;0;0;0;0;0;0;0;0;4;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:27;A141;1;4;60;1;60;2;27;3;12;2;43;4;21;0;0;1;3;0;0;0;0;0;0;0;0;0;0;5;60;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:26;A141;1;4;46;6;20;2;18;2;6;2;6;4;25;1;3;1;3;0;0;0;0;0;0;0;0;0;0;4;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:25;A141;1;4;65;2;53;2;14;7;15;1;3;1;18;2;7;1;3;0;0;0;0;0;0;0;0;0;0;4;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:24;A141;1;2;14;3;8;3;10;4;18;5;12;3;24;3;9;3;15;0;0;0;0;0;0;0;0;0;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:23;A141;1;10;73;6;81;1;73;5;17;5;26;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;73;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
29.09.2024;19:22;A141;1;8;55;7;50;2;17;1;5;3;5;4;19;0;5;0;0;0;0;0;0;0;0;0;0;0;0;8;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:21;A141;1;8;14;7;12;2;9;8;42;3;9;3;30;2;6;3;15;0;0;0;0;0;0;0;0;0;0;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:20;A141;1;3;29;0;32;0;28;7;15;5;10;2;63;1;2;2;8;0;0;0;0;0;0;0;0;0;0;3;29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:19;A141;1;3;59;5;37;3;19;2;4;2;53;3;18;3;11;2;8;0;0;0;0;0;0;0;0;0;0;3;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:18;A141;1;5;31;2;16;0;0;2;7;5;15;4;31;2;6;2;5;0;0;0;0;0;0;0;0;0;0;5;32;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:17;A141;1;5;33;3;22;0;12;5;19;1;0;2;12;1;4;1;4;0;0;0;0;0;0;0;0;0;0;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:16;A141;1;3;74;4;76;4;26;0;41;1;23;6;43;1;46;1;14;0;0;0;0;0;0;0;0;0;0;4;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:15;A141;1;4;66;4;67;5;36;2;27;3;13;1;12;0;0;1;4;0;0;0;0;0;0;0;0;0;0;4;66;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:14;A141;1;4;57;4;61;3;46;0;0;3;7;7;34;2;71;3;31;1;0;0;0;0;0;1;0;0;0;4;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
