Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
29.09.2024;19:46;A 10;1;3;6;2;3;1;1;0;0;0;100;0;100;2;3;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;1;1
29.09.2024;19:45;A 10;1;1;29;1;2;0;0;0;0;0;100;0;100;5;23;2;2;4;8;4;70;2;6;0;0;0;0;0;0;1;1;1;2
29.09.2024;19:44;A 10;1;3;61;4;6;1;1;0;0;0;100;0;100;3;6;4;7;3;12;0;0;2;56;0;0;0;0;0;0;0;0;4;6
29.09.2024;19:43;A 10;1;1;2;3;6;1;1;0;0;0;100;0;100;2;3;2;3;1;2;1;11;1;28;0;0;0;0;0;0;2;7;9;28
29.09.2024;19:42;A 10;1;1;1;2;2;0;0;0;0;0;100;0;100;2;3;0;0;3;11;2;25;0;0;0;0;0;0;0;0;1;8;3;5
29.09.2024;19:41;A 10;1;1;1;3;5;2;3;0;0;0;100;0;100;0;0;4;5;1;2;4;57;0;0;0;0;0;0;0;0;1;2;3;4
29.09.2024;19:40;A 10;1;7;29;5;6;1;1;0;0;0;100;0;100;3;4;2;6;0;0;1;25;0;0;0;0;0;0;0;0;3;25;1;2
29.09.2024;19:39;A 10;1;2;3;2;3;0;0;0;0;0;100;0;100;1;1;3;6;4;34;1;19;1;26;0;0;0;0;0;0;0;0;1;1
29.09.2024;19:38;A 10;1;1;24;0;0;2;2;0;0;0;100;0;100;5;10;3;3;5;27;3;61;0;0;0;0;0;0;0;0;0;0;3;4
29.09.2024;19:36;A 10;1;1;1;3;5;2;3;0;0;0;100;0;100;2;3;3;5;4;13;2;3;0;0;0;0;0;0;0;0;0;0;1;1
29.09.2024;19:35;A 10;1;3;5;4;8;4;8;0;0;0;100;0;100;0;0;2;3;1;2;1;21;3;4;0;0;0;0;1;2;1;3;1;1
29.09.2024;19:31;A 10;1;2;2;1;1;1;1;0;0;0;100;0;100;1;1;2;2;3;6;3;57;1;38;0;0;0;0;0;0;0;0;4;5
29.09.2024;19:30;A 10;1;0;0;1;4;1;2;0;0;0;100;0;100;2;3;1;2;3;30;2;44;0;0;0;0;0;0;0;0;0;0;7;12
29.09.2024;19:29;A 10;1;3;4;4;9;2;2;0;0;0;100;0;100;1;1;2;3;3;34;1;37;0;36;0;0;0;0;0;0;0;0;2;3
29.09.2024;19:28;A 10;1;5;23;2;4;1;2;0;0;0;100;0;100;5;22;4;10;1;4;1;58;1;57;0;0;0;0;0;0;0;0;2;3
29.09.2024;19:27;A 10;1;5;11;2;3;4;5;0;0;0;100;0;100;3;5;2;4;5;19;2;4;1;1;0;0;0;0;0;0;0;0;5;8
29.09.2024;19:26;A 10;1;4;5;2;2;2;2;0;0;0;100;0;100;2;2;1;1;3;8;1;24;2;25;0;0;0;0;0;0;1;1;2;3
29.09.2024;19:25;A 10;1;1;3;2;2;1;2;0;0;0;100;0;100;3;3;1;2;1;2;0;100;1;13;0;0;1;2;0;0;1;3;2;3
29.09.2024;19:24;A 10;1;1;1;2;12;2;2;0;0;0;100;0;100;3;3;1;1;1;2;2;12;1;62;0;0;0;0;0;0;0;0;2;3
29.09.2024;19:23;A 10;1;3;22;4;8;1;1;0;0;0;100;0;100;2;3;1;2;2;4;2;7;0;0;0;0;0;0;0;0;0;0;3;4
