Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
29.09.2024;19:46;A127;1;2;12;3;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:45;A127;1;4;54;2;14;1;1;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:44;A127;1;2;20;3;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:43;A127;1;1;9;2;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:42;A127;1;3;31;5;24;0;0;1;1;0;0;1;1;;;;;;;;;;;;
29.09.2024;19:41;A127;1;2;14;2;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:40;A127;1;5;43;1;16;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:39;A127;1;2;11;3;22;1;1;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:38;A127;1;2;27;3;15;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:35;A127;1;2;22;2;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:34;A127;1;3;40;1;8;1;1;0;0;1;2;0;0;;;;;;;;;;;;
29.09.2024;19:30;A127;1;2;29;3;14;1;1;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:29;A127;1;1;5;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:28;A127;1;6;31;5;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:27;A127;1;7;28;6;22;0;0;1;1;0;0;1;2;;;;;;;;;;;;
29.09.2024;19:26;A127;1;3;20;2;19;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:25;A127;1;2;19;2;8;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:24;A127;1;4;29;0;0;1;1;0;0;1;1;0;0;;;;;;;;;;;;
29.09.2024;19:23;A127;1;3;37;2;13;0;0;1;1;0;0;1;1;;;;;;;;;;;;
29.09.2024;19:22;A127;1;0;71;5;57;1;1;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:21;A127;1;0;100;2;37;4;7;0;0;7;16;0;0;;;;;;;;;;;;
29.09.2024;19:20;A127;1;1;46;4;59;2;2;0;0;1;1;0;0;;;;;;;;;;;;
29.09.2024;19:19;A127;1;3;38;4;20;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:18;A127;1;1;5;1;1;1;1;0;0;1;0;0;0;;;;;;;;;;;;
29.09.2024;19:17;A127;1;2;25;6;34;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:16;A127;1;2;23;3;32;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:15;A127;1;2;22;3;31;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:14;A127;1;4;30;3;13;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:13;A127;1;3;25;5;11;0;0;1;1;0;0;1;1;;;;;;;;;;;;
29.09.2024;19:12;A127;1;4;22;6;29;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:11;A127;1;2;30;3;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:10;A127;1;3;29;6;48;0;0;2;3;0;0;5;11;;;;;;;;;;;;
29.09.2024;19:09;A127;1;2;16;3;25;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:08;A127;1;7;33;6;52;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:07;A127;1;3;25;4;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:06;A127;1;4;76;4;19;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:05;A127;1;3;30;3;38;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:04;A127;1;1;14;3;29;0;0;0;0;1;1;0;0;;;;;;;;;;;;
29.09.2024;19:03;A127;1;9;46;7;24;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:02;A127;1;8;54;4;31;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:01;A127;1;0;9;8;18;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;19:00;A127;1;4;28;5;32;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:59;A127;1;3;13;3;36;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:58;A127;1;0;0;2;21;1;3;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:57;A127;1;3;20;7;40;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:56;A127;1;1;7;3;25;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:55;A127;1;2;27;5;36;1;1;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:54;A127;1;3;23;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:53;A127;1;4;19;4;22;1;1;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:52;A127;1;1;8;3;28;0;0;1;1;0;0;1;2;;;;;;;;;;;;
29.09.2024;18:51;A127;1;3;22;6;31;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:50;A127;1;5;68;4;61;0;0;0;0;1;1;0;0;;;;;;;;;;;;
29.09.2024;18:49;A127;1;4;36;5;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:48;A127;1;4;55;3;38;0;0;1;1;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:47;A127;1;8;38;6;26;1;1;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:46;A127;1;4;22;5;43;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:45;A127;1;6;61;6;65;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:44;A127;1;2;66;6;32;1;1;0;0;3;10;0;0;;;;;;;;;;;;
29.09.2024;18:43;A127;1;4;36;5;13;1;1;0;0;1;6;0;0;;;;;;;;;;;;
29.09.2024;18:42;A127;1;7;42;3;74;0;0;1;1;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:41;A127;1;6;25;8;47;1;1;1;1;1;1;0;0;;;;;;;;;;;;
29.09.2024;18:40;A127;1;6;40;4;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;
29.09.2024;18:39;A127;1;4;25;3;52;0;0;0;0;0;0;0;0;;;;;;;;;;;;
