Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;V13Z;V13B;V14Z;V14B;V15Z;V15B;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;D32Z;D32B;V33Z;V33B;V34Z;V34B;V37Z;V37B;D41Z;D41B;D42Z;D42B;V43Z;V43B;V44Z;V44B;TA32Z;TA32B;TB32Z;TB32B;TB35Z;TB35B;TA38Z;TA38B;TB38Z;TB38B;TB41Z;TB41B;EG23Z;EG23B;EG24Z;EG24B;EG25Z;EG25B;EG26Z;EG26B;VK1_StoeZ;VK1_StoeB;VK2_StoeZ;VK2_StoeB;VK3_StoeZ;VK3_StoeB;VK4_StoeZ;VK4_StoeB;VK5_StoeZ;VK5_StoeB;D35Z;D35B;D36Z;D36B;VK6_StoeZ;VK6_StoeB
29.09.2024;19:45;A 98;1;2;1;1;0;2;11;3;2;1;0;0;0;1;2;0;0;0;0;1;15;3;50;2;18;3;66;2;1;4;8;4;4;1;0;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:44;A 98;1;0;0;3;2;2;3;2;8;3;2;0;0;1;68;0;0;2;44;3;29;11;47;2;6;4;68;0;0;9;38;8;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:43;A 98;1;1;0;2;1;1;1;2;5;1;0;0;0;1;26;0;0;2;4;1;1;3;2;1;17;4;21;2;2;7;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:42;A 98;1;3;57;2;43;3;68;3;12;4;4;0;0;1;17;0;0;3;6;0;0;3;49;1;1;4;11;0;0;3;2;3;2;1;1;1;1;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:41;A 98;1;1;1;4;6;1;5;3;29;2;3;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;8;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:40;A 98;1;1;1;4;52;0;0;4;68;3;5;0;0;2;6;0;0;2;12;3;4;5;49;4;22;7;57;2;2;7;7;5;6;1;18;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:39;A 98;1;1;0;2;1;1;2;3;6;2;1;0;0;0;0;0;0;0;0;1;38;4;33;2;13;6;41;1;1;4;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:38;A 98;1;3;19;5;40;2;44;3;56;6;9;1;0;0;22;0;0;0;0;1;23;1;17;5;13;2;8;1;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:37;A 98;1;1;1;7;8;1;5;6;37;6;5;0;0;3;54;0;0;2;16;1;9;8;52;2;8;6;48;1;1;7;9;9;10;1;8;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:35;A 98;1;1;38;2;41;0;40;0;44;4;14;1;5;2;49;1;4;1;4;3;44;5;42;1;19;5;51;3;4;4;3;6;7;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:34;A 98;1;1;2;5;59;1;12;5;67;4;5;1;14;1;37;1;7;1;4;3;7;3;15;3;13;3;33;2;1;4;5;1;1;2;21;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:30;A 98;1;3;2;8;48;2;15;3;45;10;15;1;27;0;0;1;4;0;0;5;6;11;59;1;19;4;88;2;1;11;22;10;29;1;41;1;40;2;13;1;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:29;A 98;1;5;10;5;23;4;29;8;41;5;7;0;0;0;0;0;0;0;0;1;16;4;24;2;9;6;40;1;1;6;8;3;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:28;A 98;1;4;3;4;12;4;27;5;18;4;4;1;0;2;55;2;1;2;47;3;38;2;42;2;11;4;11;2;2;2;2;1;1;2;28;2;27;2;5;1;4;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:27;A 98;1;2;1;4;6;2;15;5;27;3;2;0;0;2;2;0;0;1;3;5;11;3;21;5;33;2;18;4;4;4;3;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:26;A 98;1;0;0;0;33;0;0;0;0;1;1;2;30;1;1;4;10;3;2;1;30;1;11;1;1;6;16;0;0;2;2;0;0;1;6;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:25;A 98;1;0;0;2;12;0;0;3;13;1;0;2;7;2;39;0;9;2;9;2;30;4;26;4;38;3;43;3;4;5;10;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:24;A 98;1;2;1;5;3;2;9;7;24;5;4;1;48;3;9;2;45;0;15;4;16;5;50;2;19;5;55;3;4;7;9;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:23;A 98;1;2;20;2;2;1;27;1;10;2;2;0;14;3;62;0;0;2;44;2;40;4;4;3;13;7;25;2;2;4;5;3;2;3;24;5;10;1;8;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:22;A 98;1;4;45;1;32;2;72;2;7;2;2;1;16;1;14;2;5;3;16;3;4;2;2;1;18;3;15;3;3;4;3;2;1;1;49;0;0;1;5;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:21;A 98;1;3;15;5;13;1;37;1;38;5;7;1;1;1;1;1;3;1;3;1;1;6;4;1;7;3;23;1;1;6;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:20;A 98;1;0;0;1;54;0;0;0;4;2;2;0;0;2;2;0;0;1;4;2;3;4;7;5;27;4;30;1;0;5;5;5;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:19;A 98;1;1;0;4;2;2;11;1;13;4;3;0;0;1;3;0;0;1;26;0;0;3;18;2;4;3;30;0;0;3;3;3;4;3;32;3;4;2;18;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:18;A 98;1;2;2;6;8;4;27;3;34;5;5;1;34;0;0;2;12;0;0;1;0;7;5;0;2;1;25;0;0;6;4;6;6;0;33;1;35;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:17;A 98;1;3;29;9;58;3;55;2;60;10;10;1;3;1;5;1;8;1;8;4;3;1;2;4;16;5;9;5;3;6;3;2;9;1;58;2;39;1;5;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:16;A 98;1;2;45;4;50;4;49;3;65;4;5;1;0;0;0;0;0;0;0;0;0;4;49;0;0;3;66;0;0;4;6;3;4;2;1;1;1;1;3;1;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:15;A 98;1;0;5;1;34;0;0;1;9;2;5;3;18;0;0;3;13;0;0;2;3;2;28;0;12;1;14;2;3;1;1;2;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:14;A 98;1;3;44;2;5;4;26;2;13;1;1;1;44;0;0;1;8;0;0;1;1;4;5;1;1;4;30;0;0;5;5;3;11;1;43;1;15;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:13;A 98;1;3;46;5;54;1;62;4;74;5;7;2;1;0;20;1;4;0;0;0;0;2;48;0;0;2;38;0;0;2;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:12;A 98;1;1;45;1;0;1;8;0;0;0;0;0;0;1;26;0;0;1;8;2;27;6;57;2;35;3;65;2;2;6;9;4;5;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:11;A 98;1;3;38;4;12;3;42;3;18;4;3;1;0;1;27;1;2;0;29;0;0;3;23;0;0;2;21;0;0;2;3;3;4;2;28;3;27;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:10;A 98;1;2;1;6;9;1;10;1;48;6;7;1;0;2;38;1;2;5;43;2;12;3;40;1;23;3;48;3;2;4;4;3;5;2;42;2;33;3;32;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:09;A 98;1;0;0;5;4;1;1;2;17;4;3;1;12;2;2;0;11;1;5;1;9;2;14;1;9;2;22;1;1;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:08;A 98;1;2;12;3;33;1;25;2;47;3;4;2;28;1;12;2;31;1;7;1;1;4;6;1;4;2;28;1;1;4;5;3;3;0;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:07;A 98;1;1;20;2;40;1;23;1;49;2;3;1;44;1;5;2;20;1;5;3;6;4;18;2;15;3;31;3;2;4;6;4;5;1;7;1;0;1;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:06;A 98;1;4;47;3;2;2;53;2;14;3;2;0;0;3;15;0;0;1;26;3;21;4;26;2;24;1;34;2;2;3;3;4;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:05;A 98;1;4;17;2;15;1;31;3;19;3;4;1;1;4;51;1;3;1;50;2;15;5;16;3;26;2;39;3;4;4;6;6;8;2;2;2;1;2;4;2;4;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:04;A 98;1;1;9;1;35;1;20;1;23;1;1;2;3;4;38;2;6;5;14;1;21;4;43;1;5;1;60;1;0;3;4;5;6;1;2;0;0;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:03;A 98;1;0;0;2;14;0;0;2;18;1;3;1;4;3;42;1;8;2;23;3;4;3;63;2;44;1;79;3;3;8;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:02;A 98;1;0;0;3;2;0;0;2;11;3;1;1;22;0;0;1;10;0;0;0;0;4;38;0;0;3;29;0;0;4;4;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:01;A 98;1;1;0;4;8;1;4;2;53;4;7;0;0;2;3;0;0;2;10;5;45;4;44;1;41;2;61;3;6;6;8;4;3;1;35;1;34;2;6;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;19:00;A 98;1;1;39;4;55;1;7;1;60;4;4;2;37;1;17;2;11;1;5;2;55;1;0;1;62;2;11;2;2;5;4;1;0;3;54;2;52;2;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:59;A 98;1;1;1;1;0;1;5;2;9;1;0;1;36;1;1;1;7;1;3;3;25;6;44;3;39;3;64;5;5;9;11;6;6;3;4;5;30;3;27;4;30;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:58;A 98;1;6;6;7;36;4;15;4;47;4;5;1;10;2;4;1;14;1;12;1;24;3;42;1;7;4;39;1;0;4;4;2;2;1;0;1;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:57;A 98;1;2;1;1;13;2;11;1;7;1;1;1;1;1;0;1;3;0;0;1;23;4;42;1;7;2;52;1;1;5;8;4;7;1;1;1;1;1;3;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:56;A 98;1;2;13;3;39;2;16;3;26;4;5;1;5;1;1;1;9;1;4;1;21;3;39;1;13;2;43;1;1;3;4;3;12;1;39;3;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:55;A 98;1;8;27;6;28;6;34;2;40;6;8;1;3;1;4;0;0;0;4;6;35;2;66;4;51;4;27;5;5;8;8;2;35;1;2;1;2;1;3;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:54;A 98;1;1;0;5;28;2;8;1;39;5;11;1;23;2;4;1;6;1;10;0;0;4;4;0;0;4;29;0;0;5;6;4;4;1;1;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:53;A 98;1;1;0;3;30;1;4;3;12;4;4;0;0;2;30;1;1;2;37;2;16;8;5;1;17;5;23;1;0;9;6;7;4;1;27;2;28;1;4;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:52;A 98;1;4;17;6;39;2;22;2;55;6;16;2;33;1;50;2;9;1;7;5;34;6;32;3;41;3;46;5;5;7;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:51;A 98;1;1;34;6;63;1;8;2;86;6;6;1;1;1;43;1;3;1;3;2;54;5;52;2;57;3;36;2;1;7;7;5;6;1;0;1;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:50;A 98;1;1;5;1;11;1;6;2;18;0;0;0;0;0;0;0;0;0;0;2;54;7;65;3;21;3;83;3;3;9;8;5;5;0;12;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
29.09.2024;18:49;A 98;1;4;3;4;30;3;13;4;38;4;7;0;0;1;10;0;0;1;3;0;0;4;52;0;0;3;65;1;1;5;9;4;5;2;17;1;10;1;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
