Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;Anf_35Z;Anf_35B;Anf_41Z;Anf_41B
29.09.2024;19:46;A 70;1;1;1;4;6;1;2;2;7;1;1;0;0;2;21;0;100;0;0;0;0;0;0;;;;;;;;;;
29.09.2024;19:45;A 70;1;1;2;4;15;3;3;9;15;3;2;0;0;2;58;0;100;1;1;0;0;0;0;;;;;;;;;;
29.09.2024;19:44;A 70;1;1;2;6;82;3;15;5;9;1;1;0;0;2;42;0;100;3;45;0;0;0;0;;;;;;;;;;
29.09.2024;19:43;A 70;1;2;5;2;71;2;82;3;50;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.09.2024;19:42;A 70;1;1;0;0;0;0;0;5;13;2;1;0;0;1;14;0;100;2;3;1;2;1;2;;;;;;;;;;
29.09.2024;19:41;A 70;1;0;0;3;65;3;74;3;5;7;4;0;0;2;10;0;100;2;2;0;0;0;0;;;;;;;;;;
29.09.2024;19:40;A 70;1;2;3;4;22;2;64;3;7;2;1;0;0;2;54;0;100;0;0;0;0;0;0;;;;;;;;;;
29.09.2024;19:39;A 70;1;1;2;2;48;2;52;2;3;6;4;0;0;1;67;0;100;1;1;0;0;0;0;;;;;;;;;;
29.09.2024;19:38;A 70;1;0;0;3;30;3;7;2;4;0;0;0;0;4;34;0;100;1;56;0;0;0;0;;;;;;;;;;
29.09.2024;19:36;A 70;1;0;0;0;66;0;0;4;4;2;2;0;0;1;1;0;100;1;0;1;2;1;2;;;;;;;;;;
29.09.2024;19:35;A 70;1;0;69;2;9;4;8;4;5;8;7;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
29.09.2024;19:31;A 70;1;1;3;2;4;3;15;10;13;6;5;0;0;1;2;0;100;0;0;0;0;0;0;;;;;;;;;;
29.09.2024;19:30;A 70;1;1;63;2;4;2;83;2;3;1;1;0;0;2;69;0;100;1;2;0;0;0;0;;;;;;;;;;
