Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D51Z;D51B;V52Z;V52B;D81Z;D81B;V82Z;V82B;D111Z;D111B;V112Z;V112B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B
29.09.2024;19:45;A 35;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;2;55;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0
29.09.2024;19:44;A 35;1;0;0;0;0;0;0;3;7;0;0;0;0;0;100;1;53;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0
29.09.2024;19:43;A 35;1;0;0;0;0;1;0;1;2;0;0;0;0;0;100;5;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:42;A 35;1;1;40;1;6;0;0;3;28;0;0;0;0;0;100;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A 35;1;2;1;1;6;1;0;2;5;3;56;1;61;0;100;4;28;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
29.09.2024;19:40;A 35;1;0;0;0;0;0;0;4;10;1;64;1;7;0;100;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A 35;1;0;0;0;0;2;3;3;46;2;66;3;43;0;100;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A 35;1;1;17;2;13;2;1;2;43;1;3;1;7;0;100;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:37;A 35;1;1;1;1;6;3;2;3;48;0;0;0;0;0;100;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A 35;1;0;0;0;0;0;0;5;13;0;0;0;0;0;100;3;68;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:34;A 35;1;0;0;0;0;1;0;6;18;0;0;0;0;0;100;3;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:30;A 35;1;2;0;1;6;4;3;7;47;0;0;0;0;0;100;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
