Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D23Z;D23B;V24Z;V24B;V25Z;V25B;V26Z;V26B;D81Z;D81B;V82Z;V82B;D91Z;D91B;V92Z;V92B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;TF32Z;TF32B;TF35Z;TF35B;TF37Z;TF37B;TF38Z;TF38B;TF39Z;TF39B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB37Z;TB37B;TB38Z;TB38B;TB39Z;TB39B;TB41Z;TB41B;ST58Z;ST58B;ST59Z;ST59B
29.09.2024;19:45;A 51;1;0;0;3;5;0;0;0;0;3;31;0;0;2;2;2;14;0;0;0;0;2;6;1;2;3;20;1;8;0;0;0;0;1;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
29.09.2024;19:44;A 51;1;0;0;79;19;0;0;0;0;2;71;0;0;3;3;2;15;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:43;A 51;1;0;0;0;42;0;0;0;0;0;0;0;0;5;6;1;30;0;0;0;0;1;1;0;0;1;6;0;5;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:42;A 51;1;0;0;5;41;0;0;1;3;2;65;0;0;1;0;1;5;0;0;0;0;2;5;4;11;3;24;1;49;2;3;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A 51;1;1;0;6;58;1;42;1;3;2;81;2;39;7;30;3;36;1;17;0;16;0;0;2;6;2;11;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:40;A 51;1;0;0;8;76;0;0;1;3;0;96;0;0;10;9;5;44;1;88;2;68;0;0;1;2;1;2;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A 51;1;0;0;2;60;0;0;0;0;2;73;0;0;0;0;0;0;0;0;0;0;1;9;2;4;2;13;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A 51;1;0;0;2;47;0;0;0;0;0;52;0;0;5;5;2;29;2;21;1;30;2;10;1;4;0;14;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
29.09.2024;19:37;A 51;1;0;0;2;35;1;8;0;0;3;31;1;17;0;0;0;0;0;0;0;0;1;21;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A 51;1;0;0;1;85;1;50;0;0;1;97;2;15;1;84;2;51;0;0;1;21;1;1;2;5;2;7;2;7;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:34;A 51;1;0;0;6;6;0;0;0;0;3;28;0;0;7;8;5;33;0;0;0;0;0;0;1;1;1;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:30;A 51;1;1;0;6;25;0;0;2;6;1;47;0;0;5;7;1;31;0;0;0;0;1;8;3;6;3;12;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:29;A 51;1;0;0;8;33;0;0;0;0;3;46;0;0;1;0;1;11;0;0;0;0;1;54;0;1;1;7;0;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
29.09.2024;19:28;A 51;1;0;0;2;6;0;0;0;0;1;17;0;0;4;3;4;22;0;0;0;0;1;29;1;0;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:27;A 51;1;0;0;7;25;1;1;0;0;2;46;1;6;4;7;2;26;0;0;0;0;0;0;1;2;1;8;1;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:26;A 51;1;0;0;4;64;0;0;0;0;1;83;0;0;6;14;4;28;2;40;1;12;2;35;2;3;4;46;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:25;A 51;1;0;0;2;68;0;0;0;0;2;80;0;0;1;10;1;8;1;51;1;7;2;76;2;38;2;36;0;83;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:24;A 51;1;1;0;4;47;0;50;0;0;2;63;0;47;4;45;0;53;0;100;0;0;1;19;3;16;4;16;2;42;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:23;A 51;1;1;24;1;36;1;52;0;0;2;52;1;64;2;90;1;84;1;54;1;9;1;1;1;4;1;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:22;A 51;1;1;0;4;43;1;3;1;5;0;54;1;13;11;51;2;79;0;0;0;0;0;0;1;1;1;1;1;12;2;3;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:21;A 51;1;0;0;6;84;1;1;0;0;0;100;1;2;4;31;1;80;0;0;0;0;1;1;2;6;2;5;2;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:20;A 51;1;0;0;2;12;0;0;0;0;2;29;0;0;2;2;2;31;0;0;0;0;1;32;1;0;2;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:19;A 51;1;0;0;7;27;1;1;0;0;1;57;2;8;5;21;4;51;1;0;1;3;0;0;1;2;1;2;1;5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:18;A 51;1;0;0;6;31;0;0;0;0;3;48;0;0;2;2;3;24;0;0;3;5;1;1;1;2;2;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:17;A 51;1;1;0;2;74;0;0;2;6;1;86;1;6;0;0;0;0;0;32;0;0;2;2;0;0;1;12;1;3;2;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:16;A 51;1;0;0;5;50;0;0;0;0;2;70;0;0;2;5;1;31;1;38;1;6;4;51;1;2;2;61;1;9;2;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:15;A 51;1;1;25;7;57;0;0;1;4;2;80;0;0;1;1;1;3;0;0;1;1;1;66;2;3;3;12;2;7;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:14;A 51;1;0;0;6;46;1;23;0;0;3;72;1;11;8;48;6;64;1;0;1;2;1;60;1;1;1;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:13;A 51;1;0;0;1;20;0;0;0;0;1;7;0;0;6;19;1;67;1;47;1;6;3;52;0;0;1;39;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:12;A 51;1;0;0;11;13;1;0;1;2;4;67;0;0;8;11;1;54;0;0;0;0;2;11;0;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
