Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;D61_1Z;D61_1B;D61_2Z;D61_2B;D62Z;D62B;D71Z;D71B;D72Z;D72B;D911Z;D911B;D912Z;D912B;D92Z;D92B;D111Z;D111B;D112Z;D112B;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T5_sZ;T5_sB;T5_bZ;T5_bB;T6a_sZ;T6a_sB;T6a_bZ;T6a_bB;T6b_sZ;T6b_sB;T6b_bZ;T6b_bB;T7_sZ;T7_sB;T7_bZ;T7_bB
29.09.2024;19:46;A170;1;6;23;6;6;1;30;1;32;1;7;0;0;0;0;1;14;0;12;0;0;9;39;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:45;A170;1;1;1;0;0;3;6;3;7;1;28;0;0;0;0;2;16;2;17;2;7;10;57;12;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:44;A170;1;5;57;6;7;2;33;2;33;3;49;0;0;0;0;1;61;1;62;0;0;3;62;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:43;A170;1;8;15;4;12;2;41;2;42;3;13;1;2;1;5;1;1;1;0;2;12;9;58;9;9;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
29.09.2024;19:42;A170;1;2;22;6;7;0;0;0;0;0;0;1;1;1;4;1;17;1;20;1;7;11;26;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A170;1;5;29;5;5;2;19;2;19;2;9;0;0;0;0;3;43;2;44;1;5;13;56;12;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:40;A170;1;4;16;1;1;1;55;1;54;0;0;3;24;3;11;0;0;0;0;0;0;7;18;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A170;1;8;21;11;13;2;20;1;20;1;5;1;8;1;3;2;25;2;26;2;25;4;54;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A170;1;0;0;0;0;1;18;1;18;0;0;1;16;1;3;0;41;0;40;0;0;8;48;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A170;1;7;58;5;9;1;20;1;21;1;6;3;39;3;22;1;3;2;6;1;11;12;50;10;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:34;A170;1;6;44;9;40;0;0;0;0;0;0;3;5;2;8;1;0;2;2;2;4;8;50;7;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:30;A170;1;0;5;1;1;1;2;1;3;1;4;1;22;1;4;1;22;1;22;1;5;2;18;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:29;A170;1;5;19;5;3;1;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;6;22;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:28;A170;1;0;0;0;0;1;30;1;2;1;3;1;6;1;4;0;0;0;0;0;0;6;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:27;A170;1;5;36;5;7;1;8;1;8;1;4;2;29;1;4;1;0;1;0;1;0;9;19;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:26;A170;1;7;27;5;28;1;46;1;47;1;6;1;2;2;18;1;56;1;56;1;5;5;38;4;39;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1
29.09.2024;19:25;A170;1;1;5;3;3;1;1;1;1;1;2;0;18;0;0;0;0;0;0;0;0;11;57;13;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
29.09.2024;19:24;A170;1;3;13;3;3;1;9;1;10;1;4;2;14;2;10;0;0;0;0;1;3;7;31;8;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:23;A170;1;1;1;0;0;2;27;2;26;0;28;1;28;1;4;2;2;2;1;1;0;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:22;A170;1;9;30;10;13;1;22;1;23;2;26;1;17;1;4;1;37;1;37;1;5;8;31;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:21;A170;1;6;42;3;34;0;0;0;0;0;0;2;21;2;12;1;19;1;19;1;5;4;36;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:20;A170;1;2;9;4;5;2;13;2;13;2;6;0;0;0;0;3;46;3;47;2;7;8;23;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:19;A170;1;4;49;3;2;1;1;1;1;1;3;2;26;1;3;1;43;1;44;2;11;4;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:18;A170;1;4;2;4;2;0;0;0;0;0;0;0;0;0;0;2;3;2;3;1;2;12;30;7;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:17;A170;1;7;4;7;5;1;31;1;31;1;2;4;13;4;22;1;80;1;80;2;6;1;39;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:16;A170;1;2;5;0;0;0;0;0;0;0;0;1;1;2;6;1;2;1;2;2;7;9;29;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:15;A170;1;4;4;6;10;1;30;1;30;1;4;0;0;0;0;0;6;0;4;0;0;6;28;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:14;A170;1;7;48;2;23;2;66;2;66;1;53;0;0;0;0;1;36;1;37;2;29;3;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:13;A170;1;1;9;4;5;1;2;1;2;1;5;1;23;1;1;0;0;1;0;1;4;13;12;13;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:12;A170;1;9;7;9;7;1;24;1;24;1;3;0;0;0;0;1;0;0;0;0;0;8;22;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:11;A170;1;0;2;0;0;0;0;0;0;0;0;1;22;0;0;0;0;1;1;3;10;10;26;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:10;A170;1;9;31;8;7;1;24;1;23;1;3;0;0;0;0;1;0;0;0;0;0;8;5;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:09;A170;1;2;2;2;1;2;34;2;10;2;26;2;18;1;7;1;33;1;33;1;4;6;31;6;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:08;A170;1;6;9;8;8;1;1;1;2;1;3;0;0;1;0;0;0;0;0;1;5;9;51;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:07;A170;1;6;46;2;46;1;19;2;19;1;4;1;17;1;4;2;14;2;14;3;17;6;70;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:06;A170;1;1;14;4;4;1;1;1;1;1;2;1;1;1;9;4;29;3;29;3;19;11;47;12;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:05;A170;1;10;26;10;16;2;46;2;47;2;10;0;0;0;0;1;0;1;0;1;4;4;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:04;A170;1;4;8;1;0;0;0;0;0;0;0;2;22;2;9;0;0;0;0;0;0;7;4;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
