Datum;Uhrzeit;Bezeichnung;Intervall;DK41Z;DK41B;V42Z;V42B;DK61Z;DK61B;DK62Z;DK62B;DK_71Z;DK_71B;V72Z;V72B;DK91Z;DK91B;V92Z;V92B;DK101Z;DK101B;V102Z;V102B;DK121Z;DK121B;V122Z;V122B;H53_M31_1112Z;H53_M31_1112B;S53_M32_ohneFuXZ;S53_M32_ohneFuXB;A53_M33_1114Z;A53_M33_1114B;H55_M51_1101/1XZ;H55_M51_1101/1XB;S55_M52_ohneFuXZ;S55_M52_ohneFuXB;A55_M53_425Z;A55_M53_425B;T1_1_2a_1Z;T1_1_2a_1B;T1_2_2a_2Z;T1_2_2a_2B;T2b_1_3_1Z;T2b_1_3_1B;T2b_2_3_2Z;T2b_2_3_2B;T5_1_6_1Z;T5_1_6_1B;T5_2_6_2Z;T5_2_6_2B;V22Z;V22B;V63Z;V63B
29.09.2024;19:46;A161;1;1;58;3;8;1;98;9;3;0;100;0;0;3;5;2;66;1;7;1;53;0;57;4;28;6;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
29.09.2024;19:45;A161;1;2;17;1;2;1;64;3;2;1;64;1;9;3;6;3;75;2;15;5;30;5;19;7;78;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:44;A161;1;3;5;3;10;2;12;2;1;2;18;3;12;6;27;2;51;5;20;1;21;1;4;2;94;1;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:43;A161;1;3;28;2;3;2;9;3;2;2;13;3;2;0;0;0;0;0;0;2;37;1;41;1;83;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:42;A161;1;3;24;2;12;0;7;2;1;1;3;2;10;1;3;3;58;2;11;3;45;2;34;2;74;5;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:41;A161;1;1;20;2;5;2;48;1;0;2;16;2;2;2;4;1;49;1;3;0;0;0;0;1;63;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:40;A161;1;2;18;1;4;2;27;1;0;2;33;6;36;5;36;2;53;4;15;1;22;0;20;5;69;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:39;A161;1;5;56;2;43;0;78;3;2;1;58;3;4;3;7;1;21;3;5;2;41;2;12;1;56;2;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:38;A161;1;1;0;2;4;0;100;2;0;0;100;4;8;4;12;1;25;3;14;3;33;3;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;19:35;A161;1;2;2;2;6;1;43;2;1;1;47;1;1;0;0;3;70;1;2;2;2;1;1;5;63;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
