Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
08.02.2025;01:00;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:59;A111;1;0;0;2;3;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:58;A111;1;1;1;3;58;2;1;0;0;0;0;0;0;0;0
08.02.2025;00:57;A111;1;0;0;2;55;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:56;A111;1;1;1;1;11;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:55;A111;1;0;0;0;9;3;6;0;0;0;0;0;0;0;0
08.02.2025;00:54;A111;1;1;1;2;19;2;1;0;0;0;0;0;0;0;0
08.02.2025;00:53;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:52;A111;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:51;A111;1;1;1;0;36;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:50;A111;1;0;0;1;9;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:49;A111;1;1;1;1;48;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:48;A111;1;2;2;1;1;3;3;2;1;0;0;0;0;0;0
08.02.2025;00:47;A111;1;2;2;0;0;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:46;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:45;A111;1;3;5;1;20;2;3;0;0;0;0;0;0;0;0
08.02.2025;00:44;A111;1;1;1;2;16;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:43;A111;1;0;0;1;36;2;1;1;0;0;0;0;0;0;0
08.02.2025;00:42;A111;1;0;0;2;2;2;3;0;0;0;0;0;0;0;0
08.02.2025;00:41;A111;1;0;0;2;3;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:40;A111;1;1;2;0;0;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:39;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:38;A111;1;1;2;0;0;0;0;1;1;0;0;0;0;0;0
08.02.2025;00:37;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:36;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:35;A111;1;1;1;1;1;4;4;0;0;0;0;0;0;0;0
08.02.2025;00:34;A111;1;0;0;1;1;1;9;0;0;0;0;0;0;0;0
08.02.2025;00:33;A111;1;3;6;2;7;5;22;1;1;0;0;0;0;0;0
08.02.2025;00:32;A111;1;3;4;2;47;2;4;0;0;0;0;0;0;0;0
08.02.2025;00:31;A111;1;1;1;1;14;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:30;A111;1;1;2;1;1;1;2;0;0;0;0;0;0;0;0
08.02.2025;00:29;A111;1;0;0;1;4;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:28;A111;1;2;49;2;61;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:27;A111;1;1;1;2;5;0;0;1;1;0;0;0;0;0;0
08.02.2025;00:26;A111;1;2;2;2;11;4;5;0;0;0;0;0;0;0;0
08.02.2025;00:25;A111;1;1;1;0;0;3;4;0;0;0;0;0;0;0;0
08.02.2025;00:24;A111;1;1;1;0;0;2;1;0;0;0;0;0;0;0;0
08.02.2025;00:23;A111;1;0;0;1;3;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:22;A111;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:21;A111;1;0;0;0;0;5;7;0;0;0;0;0;0;0;0
08.02.2025;00:20;A111;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:19;A111;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0
08.02.2025;00:18;A111;1;2;4;1;40;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:17;A111;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0
08.02.2025;00:16;A111;1;0;0;2;10;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:15;A111;1;0;0;1;20;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:14;A111;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0
08.02.2025;00:13;A111;1;0;0;1;1;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:12;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:11;A111;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0
08.02.2025;00:10;A111;1;3;9;2;55;3;9;0;0;0;0;0;0;0;0
08.02.2025;00:09;A111;1;3;54;1;5;1;2;0;0;0;0;0;0;0;0
08.02.2025;00:08;A111;1;0;0;0;0;4;18;0;0;0;0;0;0;0;0
08.02.2025;00:07;A111;1;2;30;1;3;1;1;1;0;0;0;0;0;0;0
08.02.2025;00:06;A111;1;1;6;0;0;2;2;0;0;0;0;0;0;0;0
08.02.2025;00:05;A111;1;4;6;2;3;0;0;0;0;0;0;0;0;0;0
08.02.2025;00:04;A111;1;0;0;3;57;5;25;0;0;0;0;0;0;0;0
08.02.2025;00:03;A111;1;1;1;0;0;4;18;0;0;0;0;0;0;0;0
08.02.2025;00:02;A111;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0
08.02.2025;00:01;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
08.02.2025;00:00;A111;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
07.02.2025;23:59;A111;1;1;1;0;29;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:58;A111;1;3;2;1;17;4;3;0;0;0;0;0;0;0;0
07.02.2025;23:57;A111;1;3;3;0;0;0;0;1;1;0;0;0;0;0;0
07.02.2025;23:56;A111;1;1;1;0;0;4;14;0;0;0;0;0;0;0;0
07.02.2025;23:55;A111;1;1;2;0;49;1;1;1;1;0;0;0;0;0;0
07.02.2025;23:54;A111;1;2;3;1;5;0;0;0;0;0;0;0;0;0;0
07.02.2025;23:53;A111;1;0;0;1;1;2;3;0;0;0;0;0;0;0;0
07.02.2025;23:52;A111;1;1;1;2;1;3;25;0;0;0;0;0;0;0;0
07.02.2025;23:51;A111;1;0;0;1;1;3;5;0;0;0;0;0;0;0;0
07.02.2025;23:50;A111;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0
07.02.2025;23:49;A111;1;2;3;1;2;0;0;0;0;0;0;0;0;0;0
07.02.2025;23:48;A111;1;3;6;1;21;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:47;A111;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0
07.02.2025;23:46;A111;1;1;1;0;0;3;2;0;0;0;0;0;0;0;0
07.02.2025;23:45;A111;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:44;A111;1;2;4;1;1;3;3;0;0;0;0;0;0;0;0
07.02.2025;23:43;A111;1;1;1;0;0;2;3;0;0;0;0;0;0;0;0
07.02.2025;23:42;A111;1;0;0;2;15;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:41;A111;1;0;0;1;23;1;3;0;0;0;0;0;0;0;0
07.02.2025;23:40;A111;1;1;1;0;0;5;32;0;0;0;0;0;0;0;0
07.02.2025;23:39;A111;1;1;1;1;21;1;2;0;0;0;0;0;0;0;0
07.02.2025;23:38;A111;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
07.02.2025;23:37;A111;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:36;A111;1;0;0;2;18;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:35;A111;1;1;1;1;33;2;2;1;1;0;0;0;0;0;0
07.02.2025;23:34;A111;1;1;1;1;2;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:33;A111;1;4;12;2;23;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:32;A111;1;0;0;1;33;1;1;2;2;0;0;0;0;0;0
07.02.2025;23:31;A111;1;1;2;3;3;4;3;0;0;0;0;0;0;0;0
07.02.2025;23:30;A111;1;1;2;1;33;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:29;A111;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0
07.02.2025;23:28;A111;1;1;1;1;1;3;6;0;0;0;0;0;0;0;0
07.02.2025;23:27;A111;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:26;A111;1;0;0;0;0;1;2;1;1;0;0;0;0;0;0
07.02.2025;23:25;A111;1;3;4;0;0;1;2;1;1;0;0;0;0;0;0
07.02.2025;23:24;A111;1;1;2;1;1;4;5;0;0;0;0;0;0;0;0
07.02.2025;23:23;A111;1;2;3;0;0;4;26;0;0;0;0;0;0;0;0
07.02.2025;23:22;A111;1;2;2;1;17;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:21;A111;1;0;0;1;41;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:20;A111;1;0;0;1;16;3;3;0;0;0;0;0;0;0;0
07.02.2025;23:19;A111;1;1;2;0;0;3;3;0;0;0;0;0;0;0;0
07.02.2025;23:18;A111;1;1;1;0;29;3;3;0;0;0;0;0;0;0;0
07.02.2025;23:17;A111;1;0;0;3;66;4;6;1;6;0;0;0;0;0;0
07.02.2025;23:16;A111;1;1;1;1;14;1;1;1;1;0;0;0;0;0;0
07.02.2025;23:15;A111;1;0;0;2;2;4;5;1;2;0;0;0;0;0;0
07.02.2025;23:14;A111;1;3;5;2;51;5;4;0;0;0;0;0;0;0;0
07.02.2025;23:13;A111;1;1;1;1;73;4;4;0;0;0;0;0;0;0;0
07.02.2025;23:12;A111;1;3;8;2;10;2;2;1;1;0;0;0;0;0;0
07.02.2025;23:11;A111;1;2;25;4;5;2;3;0;0;0;0;0;0;0;0
07.02.2025;23:10;A111;1;3;13;1;1;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:09;A111;1;1;1;1;50;1;2;0;0;0;0;0;0;0;0
07.02.2025;23:08;A111;1;0;0;1;3;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:07;A111;1;1;1;3;12;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:06;A111;1;0;0;1;25;3;3;0;0;0;0;0;0;0;0
07.02.2025;23:05;A111;1;0;0;4;40;3;3;0;0;0;0;0;0;0;0
07.02.2025;23:04;A111;1;4;10;1;32;3;6;0;0;0;0;0;0;0;0
07.02.2025;23:03;A111;1;2;3;0;0;1;1;0;0;0;0;0;0;0;0
07.02.2025;23:02;A111;1;1;1;1;38;2;2;0;0;0;0;0;0;0;0
07.02.2025;23:01;A111;1;4;7;2;23;4;5;0;0;0;0;0;0;0;0
07.02.2025;23:00;A111;1;2;5;1;1;3;1;0;0;0;0;0;0;0;0
07.02.2025;22:59;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;22:58;A111;1;0;0;3;20;2;3;0;0;0;0;0;0;0;0
07.02.2025;22:57;A111;1;3;5;0;0;3;6;0;0;0;0;0;0;0;0
07.02.2025;22:56;A111;1;2;10;0;0;4;3;0;0;0;0;0;0;0;0
07.02.2025;22:55;A111;1;2;3;1;1;0;0;1;5;0;0;0;0;0;0
07.02.2025;22:54;A111;1;1;1;3;8;11;20;1;61;0;0;0;0;0;0
07.02.2025;22:53;A111;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0
07.02.2025;22:52;A111;1;2;15;0;0;1;1;0;0;0;0;0;0;0;0
07.02.2025;22:51;A111;1;2;1;1;1;1;1;0;0;0;0;0;0;0;0
07.02.2025;22:50;A111;1;1;1;1;1;3;10;0;0;0;0;0;0;0;0
07.02.2025;22:49;A111;1;4;5;0;0;0;0;1;1;0;0;0;0;0;0
07.02.2025;22:48;A111;1;0;0;1;30;3;4;0;0;0;0;0;0;0;0
07.02.2025;22:47;A111;1;0;0;1;39;2;5;0;0;0;0;0;0;0;0
07.02.2025;22:46;A111;1;5;8;1;47;3;6;3;3;0;0;0;0;0;0
07.02.2025;22:45;A111;1;2;4;1;0;5;6;1;43;0;0;0;0;0;0
07.02.2025;22:44;A111;1;3;5;1;0;3;3;0;0;0;0;0;0;0;0
07.02.2025;22:43;A111;1;3;4;0;0;3;4;0;0;0;0;0;0;0;0
07.02.2025;22:42;A111;1;3;5;0;0;2;2;0;0;0;0;0;0;0;0
07.02.2025;22:41;A111;1;3;4;2;38;1;2;0;0;0;0;0;0;0;0
07.02.2025;22:40;A111;1;1;1;2;3;2;3;0;0;0;0;0;0;0;0
07.02.2025;22:39;A111;1;1;23;4;81;2;3;0;0;0;0;0;0;0;0
07.02.2025;22:38;A111;1;3;5;1;10;2;2;0;0;0;0;0;0;0;0
07.02.2025;22:37;A111;1;0;0;0;17;0;0;0;0;0;0;0;0;0;0
07.02.2025;22:36;A111;1;1;2;2;6;2;2;0;0;0;0;0;0;0;0
07.02.2025;22:35;A111;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
07.02.2025;22:34;A111;1;0;0;1;34;3;3;2;3;0;0;0;0;0;0
07.02.2025;22:33;A111;1;6;11;1;12;1;1;0;0;0;0;0;0;0;0
07.02.2025;22:32;A111;1;2;4;1;15;4;4;0;0;0;0;0;0;0;0
07.02.2025;22:31;A111;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;22:30;A111;1;1;1;2;34;5;5;0;0;0;0;0;0;0;0
07.02.2025;22:29;A111;1;6;8;1;2;1;1;2;26;0;0;0;0;0;0
07.02.2025;22:28;A111;1;2;4;2;33;5;8;0;0;0;0;0;0;0;0
07.02.2025;22:27;A111;1;1;1;1;1;5;6;0;0;0;0;0;0;0;0
07.02.2025;22:26;A111;1;0;0;3;3;3;4;0;0;0;0;0;0;0;0
07.02.2025;22:25;A111;1;3;10;2;17;2;3;0;0;0;0;0;0;0;0
07.02.2025;22:24;A111;1;10;46;2;93;3;4;0;0;0;0;0;0;0;0
07.02.2025;22:23;A111;1;1;1;1;37;3;9;0;0;0;0;0;0;0;0
