Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
13.03.2024;01:00;A127;1;0;0;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:59;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:58;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:57;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:56;A127;1;0;0;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:55;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:54;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:53;A127;1;0;0;2;18;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:52;A127;1;0;0;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:51;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:50;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:49;A127;1;0;0;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:48;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:47;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:46;A127;1;1;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:45;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:44;A127;1;0;0;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:43;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:42;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:41;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:40;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:39;A127;1;0;0;1;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:38;A127;1;1;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:37;A127;1;2;29;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:36;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:35;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:34;A127;1;0;7;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:33;A127;1;1;8;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:32;A127;1;1;9;2;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:31;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:30;A127;1;1;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:29;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:28;A127;1;1;25;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:27;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
13.03.2024;00:26;A127;1;0;0;4;13;0;0;0;0;0;0;0;0;;;;;;;;;;;;
