Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
02.11.2024;00:59;A 10;1;1;2;0;0;0;0;1;1;0;100;0;100;0;0;0;0;0;0;2;44;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:58;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;1;0;0;2;3;1;5;1;20;0;0;1;2;0;0;0;0;0;0
02.11.2024;00:57;A 10;1;1;2;2;3;0;0;0;0;0;100;0;100;1;1;1;1;0;0;1;2;0;0;1;12;0;0;0;0;1;5;2;3
02.11.2024;00:56;A 10;1;1;2;0;0;0;0;0;0;1;40;1;40;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:55;A 10;1;1;1;1;1;0;0;0;0;0;100;0;100;0;0;2;5;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:54;A 10;1;1;2;1;1;2;3;0;0;0;100;0;100;2;4;1;2;0;0;1;75;1;4;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:53;A 10;1;2;3;0;0;0;0;0;0;0;100;0;100;0;0;1;1;0;0;1;86;1;85;0;0;0;0;0;0;1;6;0;0
02.11.2024;00:52;A 10;1;1;2;0;0;0;0;0;0;0;100;0;100;2;3;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;3;4
02.11.2024;00:51;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:50;A 10;1;1;2;2;2;0;0;0;0;0;100;0;100;2;3;2;2;2;4;2;13;1;1;0;0;0;0;0;0;0;0;3;4
02.11.2024;00:49;A 10;1;0;0;1;1;0;0;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;25;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:48;A 10;1;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;1;2;0;26;0;0;0;0;0;0;0;0;0;0;1;1
02.11.2024;00:47;A 10;1;2;19;0;0;0;0;0;0;0;100;0;100;2;3;0;0;1;3;1;50;0;0;0;0;0;0;0;0;0;92;5;9
02.11.2024;00:46;A 10;1;2;4;2;2;2;2;0;0;0;100;0;100;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;100;0;0
02.11.2024;00:45;A 10;1;3;8;1;2;0;0;0;0;0;100;0;100;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;100;2;3
02.11.2024;00:44;A 10;1;1;2;2;2;2;2;0;0;0;100;0;100;0;0;0;0;1;41;0;0;0;0;0;0;0;0;0;0;0;100;3;4
02.11.2024;00:43;A 10;1;1;2;1;1;3;2;1;2;0;100;0;100;3;3;1;1;5;27;2;54;0;0;0;0;0;0;0;0;0;100;4;4
02.11.2024;00:42;A 10;1;1;2;0;0;0;0;0;0;0;100;0;100;1;2;0;0;0;0;1;1;1;10;0;0;0;0;0;0;0;100;1;1
02.11.2024;00:41;A 10;1;1;2;0;0;0;0;0;0;0;100;0;100;1;1;0;0;2;5;2;25;0;0;0;0;0;0;0;0;0;100;0;1
02.11.2024;00:40;A 10;1;1;2;2;2;1;2;0;0;0;100;0;100;3;4;2;3;0;0;1;25;0;14;0;0;0;0;0;0;0;100;2;1
02.11.2024;00:39;A 10;1;0;0;1;0;0;0;0;0;0;100;0;100;1;2;1;1;1;2;0;0;1;92;0;0;0;0;0;0;0;100;0;0
02.11.2024;00:38;A 10;1;1;1;0;0;0;0;0;0;0;100;0;100;2;3;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;100;2;4
02.11.2024;00:37;A 10;1;1;1;2;4;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;68;0;0;0;0;0;0;0;100;2;2
02.11.2024;00:36;A 10;1;1;2;0;0;0;0;0;0;0;100;0;100;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;3
02.11.2024;00:35;A 10;1;1;3;4;5;0;0;0;0;0;100;0;100;1;1;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;100;0;0
02.11.2024;00:34;A 10;1;1;2;2;3;3;6;0;0;0;100;0;100;1;1;1;2;1;2;1;18;0;0;0;0;0;0;0;0;0;100;0;1
02.11.2024;00:33;A 10;1;1;6;2;2;0;0;0;0;0;100;0;100;1;2;3;4;0;0;1;4;0;0;0;0;0;0;0;0;0;100;1;1
02.11.2024;00:32;A 10;1;1;1;1;2;0;0;0;0;0;100;0;100;1;1;3;4;2;4;1;44;0;0;0;0;0;0;0;0;0;100;2;4
02.11.2024;00:31;A 10;1;1;2;2;3;0;0;0;0;0;100;0;100;1;1;0;0;0;0;1;9;1;2;0;0;0;0;0;0;0;100;2;3
02.11.2024;00:30;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;100;1;1
