Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
14.03.2024;18:37;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:36;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:35;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:34;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:33;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:32;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:31;A119;1;0;0;0;0;1;1;3;11
14.03.2024;18:30;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:29;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:28;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:27;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:26;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:15;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:14;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:13;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:12;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:09;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:08;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:07;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:06;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:05;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:04;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:03;A119;1;0;0;0;0;0;0;0;0
14.03.2024;18:02;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:58;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:57;A119;1;1;1;1;1;0;0;0;0
14.03.2024;17:56;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:55;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:54;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:53;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:52;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:51;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:50;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:49;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:48;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:47;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:46;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:45;A119;1;1;1;0;0;0;0;0;0
14.03.2024;17:44;A119;1;0;0;0;0;0;0;0;0
14.03.2024;17:43;A119;1;0;0;0;0;0;0;0;0
