Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
12.02.2025;01:00;A151;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:59;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:58;A151;1;0;0;2;15;0;0;0;0;1;7;0;0;0;0
12.02.2025;00:57;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:56;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:55;A151;1;1;15;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:54;A151;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:53;A151;1;2;23;2;16;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:52;A151;1;0;0;0;0;0;0;0;0;1;11;0;0;0;0
12.02.2025;00:51;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:50;A151;1;0;0;0;0;0;0;0;0;3;5;0;0;0;0
12.02.2025;00:49;A151;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:48;A151;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:47;A151;1;2;26;1;10;0;0;0;0;2;5;0;0;0;0
12.02.2025;00:46;A151;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:45;A151;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:44;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:43;A151;1;1;14;1;8;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:42;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:41;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:40;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:39;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:38;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:37;A151;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
12.02.2025;00:36;A151;1;0;0;1;12;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:35;A151;1;0;0;1;7;0;0;0;0;1;1;0;0;0;0
12.02.2025;00:34;A151;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:33;A151;1;1;9;1;8;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:32;A151;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:31;A151;1;1;13;1;13;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:30;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:29;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:28;A151;1;2;24;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:27;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:26;A151;1;1;12;0;0;0;0;0;0;1;1;0;0;0;0
12.02.2025;00:25;A151;1;2;22;2;15;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:24;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;00:23;A151;1;2;22;2;9;0;0;0;0;1;1;0;0;0;0
