Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
28.01.2025;01:00;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:59;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:58;A151;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:57;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:56;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:55;A151;1;2;11;1;16;0;0;0;0;0;16;0;0;0;0
28.01.2025;00:54;A151;1;1;9;0;0;1;1;1;1;1;2;0;0;0;0
28.01.2025;00:53;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:52;A151;1;0;0;1;10;0;0;0;0;1;2;0;0;0;0
28.01.2025;00:51;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:50;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:49;A151;1;1;12;1;11;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:48;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:47;A151;1;0;0;2;15;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:46;A151;1;0;0;2;12;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:45;A151;1;1;7;1;7;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:44;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:43;A151;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:42;A151;1;1;10;1;1;0;0;0;0;1;3;0;0;0;0
28.01.2025;00:41;A151;1;3;14;1;8;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:40;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:39;A151;1;1;15;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:38;A151;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:37;A151;1;0;0;1;14;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:36;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:35;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:34;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:33;A151;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:32;A151;1;1;8;0;4;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:31;A151;1;1;9;2;24;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:30;A151;1;2;26;1;15;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:29;A151;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:28;A151;1;2;9;1;40;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:27;A151;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:26;A151;1;0;0;1;15;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:25;A151;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:24;A151;1;2;17;0;0;0;0;0;0;1;2;0;0;0;0
28.01.2025;00:23;A151;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:22;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:21;A151;1;0;0;2;18;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:20;A151;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:19;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:18;A151;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:17;A151;1;2;11;1;11;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:16;A151;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:15;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:14;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:13;A151;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:12;A151;1;1;21;1;8;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:11;A151;1;3;15;0;0;0;0;0;0;1;2;0;0;0;0
28.01.2025;00:10;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:09;A151;1;1;9;1;6;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:08;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:07;A151;1;1;9;1;43;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:06;A151;1;0;0;3;21;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:05;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:04;A151;1;1;7;0;2;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:03;A151;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:02;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:01;A151;1;0;0;2;8;0;0;0;0;0;0;0;0;0;0
28.01.2025;00:00;A151;1;0;0;3;13;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:59;A151;1;4;35;1;10;0;0;0;0;1;1;0;0;0;0
27.01.2025;23:58;A151;1;1;13;3;28;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:57;A151;1;0;0;1;13;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:56;A151;1;0;0;0;35;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:55;A151;1;3;19;1;12;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:54;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:53;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:52;A151;1;0;0;1;12;0;0;0;0;1;4;0;0;0;0
27.01.2025;23:51;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:50;A151;1;2;14;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:49;A151;1;1;6;1;17;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:48;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:47;A151;1;0;0;1;22;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:46;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:45;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:44;A151;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:43;A151;1;0;0;1;2;0;0;0;0;1;1;0;0;0;0
27.01.2025;23:42;A151;1;3;29;1;9;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:41;A151;1;0;0;1;8;0;0;0;0;1;2;0;0;0;0
27.01.2025;23:40;A151;1;1;5;3;22;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:39;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:38;A151;1;1;14;1;5;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:37;A151;1;2;14;2;23;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:36;A151;1;3;20;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:35;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:34;A151;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:33;A151;1;2;8;1;2;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:32;A151;1;0;0;1;8;0;0;0;0;1;8;0;0;0;0
27.01.2025;23:31;A151;1;1;16;1;6;0;0;0;0;1;1;0;0;0;0
27.01.2025;23:30;A151;1;1;6;2;20;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:29;A151;1;0;0;2;29;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:28;A151;1;1;14;2;2;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:27;A151;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:26;A151;1;2;16;0;0;0;0;0;0;1;14;0;0;0;0
27.01.2025;23:25;A151;1;3;39;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:24;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:23;A151;1;2;17;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:22;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:21;A151;1;2;13;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:20;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:19;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:18;A151;1;2;10;0;0;0;0;0;0;1;8;0;0;0;0
27.01.2025;23:17;A151;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:16;A151;1;3;17;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:15;A151;1;2;24;3;11;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:14;A151;1;2;23;1;7;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:13;A151;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:12;A151;1;0;3;1;7;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:11;A151;1;4;31;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:10;A151;1;1;7;1;18;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:09;A151;1;2;21;2;20;0;0;0;0;1;2;0;0;0;0
27.01.2025;23:08;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:07;A151;1;1;6;2;5;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:06;A151;1;3;24;1;17;0;0;0;0;1;1;0;0;0;0
27.01.2025;23:05;A151;1;2;11;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:04;A151;1;0;0;3;59;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:03;A151;1;2;20;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:02;A151;1;2;28;1;14;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:01;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;23:00;A151;1;3;19;0;14;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:59;A151;1;2;23;2;14;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:58;A151;1;1;13;2;13;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:57;A151;1;0;2;1;6;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:56;A151;1;1;5;3;21;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:55;A151;1;0;0;2;17;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:54;A151;1;1;8;5;21;0;0;0;0;2;4;0;0;0;0
27.01.2025;22:53;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:52;A151;1;1;24;2;15;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:51;A151;1;1;10;3;16;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:50;A151;1;0;0;0;0;0;0;0;0;2;8;0;0;0;0
27.01.2025;22:49;A151;1;2;18;1;8;0;0;0;0;1;0;0;0;0;0
27.01.2025;22:48;A151;1;3;34;1;13;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:47;A151;1;4;23;4;14;0;0;0;0;1;7;0;0;0;0
27.01.2025;22:46;A151;1;1;10;5;75;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:45;A151;1;1;12;1;25;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:44;A151;1;2;16;4;42;0;0;0;0;1;2;0;0;0;0
27.01.2025;22:43;A151;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:42;A151;1;4;12;3;16;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:41;A151;1;1;7;1;7;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:40;A151;1;1;6;2;2;0;0;0;0;1;3;0;0;0;0
27.01.2025;22:39;A151;1;3;25;2;19;0;0;0;0;1;1;0;0;0;0
27.01.2025;22:38;A151;1;3;17;5;29;0;0;0;0;2;4;0;0;0;0
27.01.2025;22:37;A151;1;0;17;6;14;0;0;0;0;3;7;0;0;0;0
27.01.2025;22:36;A151;1;2;18;3;29;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:35;A151;1;2;29;2;7;0;0;0;0;1;3;0;0;0;0
27.01.2025;22:34;A151;1;2;37;3;12;0;0;0;0;1;1;0;0;0;0
27.01.2025;22:33;A151;1;1;7;0;15;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:32;A151;1;1;6;23;69;0;0;0;0;1;3;0;0;0;0
27.01.2025;22:31;A151;1;2;18;6;63;0;0;0;0;1;9;0;0;0;0
27.01.2025;22:30;A151;1;1;4;7;40;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:29;A151;1;3;31;7;17;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:28;A151;1;1;44;2;18;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:27;A151;1;2;17;7;28;0;0;0;0;1;3;0;0;0;0
27.01.2025;22:26;A151;1;5;50;5;50;0;0;0;0;1;1;0;0;0;0
27.01.2025;22:25;A151;1;2;18;1;11;0;0;0;0;1;1;0;0;0;0
27.01.2025;22:24;A151;1;1;37;2;18;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:23;A151;1;0;0;1;42;0;0;0;0;1;4;0;0;0;0
27.01.2025;22:22;A151;1;1;14;3;39;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:21;A151;1;1;16;1;8;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:20;A151;1;4;37;5;45;0;0;0;0;1;2;0;0;0;0
27.01.2025;22:19;A151;1;0;0;4;30;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:18;A151;1;2;13;6;21;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:17;A151;1;1;6;3;5;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:16;A151;1;2;15;6;25;0;0;0;0;1;2;0;0;0;0
27.01.2025;22:15;A151;1;3;41;3;32;0;0;0;0;1;4;0;0;0;0
27.01.2025;22:14;A151;1;1;14;6;30;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:13;A151;1;1;28;3;28;0;0;0;0;1;4;0;0;0;0
27.01.2025;22:12;A151;1;3;38;3;17;0;0;0;0;1;4;0;0;0;0
27.01.2025;22:11;A151;1;2;33;4;26;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:10;A151;1;3;23;3;8;0;0;0;0;1;2;0;0;0;0
27.01.2025;22:09;A151;1;1;15;3;33;0;0;0;0;1;9;0;0;0;0
27.01.2025;22:08;A151;1;2;36;6;26;0;0;0;0;1;2;0;0;0;0
27.01.2025;22:07;A151;1;3;24;11;38;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:06;A151;1;3;32;6;32;0;0;0;0;1;1;0;0;0;0
27.01.2025;22:05;A151;1;1;10;3;16;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:04;A151;1;3;31;1;17;0;0;0;0;1;3;0;0;0;0
27.01.2025;22:03;A151;1;4;36;1;16;0;0;0;0;2;5;0;0;0;0
27.01.2025;22:02;A151;1;0;0;1;12;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:01;A151;1;2;28;0;75;0;0;0;0;0;0;0;0;0;0
27.01.2025;22:00;A151;1;1;16;6;71;0;0;0;0;5;10;0;0;0;0
27.01.2025;21:59;A151;1;3;28;3;36;0;0;0;0;3;10;0;0;0;0
27.01.2025;21:58;A151;1;2;24;3;23;0;0;0;0;2;12;0;0;0;0
27.01.2025;21:57;A151;1;2;10;3;55;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:56;A151;1;0;0;4;45;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:55;A151;1;1;27;7;48;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:54;A151;1;4;48;1;25;0;0;0;0;1;2;0;0;0;0
27.01.2025;21:53;A151;1;3;19;1;94;0;0;0;0;0;4;0;0;0;0
27.01.2025;21:52;A151;1;3;41;0;0;1;1;0;0;1;12;0;0;0;0
27.01.2025;21:51;A151;1;2;20;5;17;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:50;A151;1;0;0;5;72;0;0;0;0;2;4;0;0;0;0
27.01.2025;21:49;A151;1;3;24;2;24;0;0;0;0;1;1;0;0;0;0
27.01.2025;21:48;A151;1;2;28;3;29;0;0;0;0;3;5;0;0;0;0
27.01.2025;21:47;A151;1;1;24;5;49;0;0;0;0;2;4;0;0;0;0
27.01.2025;21:46;A151;1;2;37;3;28;0;0;1;2;2;15;0;0;0;0
27.01.2025;21:45;A151;1;2;19;3;18;0;0;0;0;1;17;0;0;0;0
27.01.2025;21:44;A151;1;2;19;6;43;0;0;1;1;2;11;0;0;0;0
27.01.2025;21:43;A151;1;2;21;8;21;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:42;A151;1;1;25;1;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:41;A151;1;2;33;8;48;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:40;A151;1;2;26;11;45;0;0;0;0;1;2;0;0;0;0
27.01.2025;21:39;A151;1;3;52;2;14;0;0;0;0;0;0;0;0;0;0
27.01.2025;21:38;A151;1;3;17;2;28;0;0;0;0;1;1;0;0;0;0
