Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;H51_A74/M1S_493Z;H51_A74/M1S_493B;A51_M1S_494Z;A51_M1S_494B;H55_A30/M3S_504Z;H55_A30/M3S_504B;A55_M3S_505Z;A55_M3S_505B;H54_M3SL_1289Z;H54_M3SL_1289B;A54_M4SL_506Z;A54_M4SL_506B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
16.01.2025;17:16;A110;1;0;0;6;21;11;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:15;A110;1;0;0;2;3;3;9;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:14;A110;1;0;0;1;2;5;12;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:13;A110;1;2;2;3;43;3;8;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:12;A110;1;2;4;4;15;5;16;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:11;A110;1;0;0;6;11;7;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:10;A110;1;0;0;3;5;4;45;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:09;A110;1;2;4;3;5;9;36;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:08;A110;1;3;4;4;5;7;16;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:07;A110;1;1;1;3;3;10;11;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:06;A110;1;1;2;5;12;4;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:05;A110;1;7;7;9;10;4;22;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:04;A110;1;1;2;3;5;4;9;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:03;A110;1;1;2;7;13;1;28;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:02;A110;1;1;1;6;7;10;22;0;0;0;0;1;2;0;0;0;0;1;2;;;;;0;0;0;0;0;0
16.01.2025;17:01;A110;1;2;3;5;20;4;7;0;0;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
16.01.2025;17:00;A110;1;1;1;4;8;3;4;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:59;A110;1;0;0;0;0;9;17;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:58;A110;1;4;4;6;7;4;61;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:57;A110;1;1;0;4;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:56;A110;1;0;0;6;8;7;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:55;A110;1;2;2;7;29;1;4;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:54;A110;1;3;5;1;1;9;49;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:53;A110;1;0;0;1;46;6;32;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:52;A110;1;2;2;6;15;9;25;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:51;A110;1;2;3;7;47;4;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:50;A110;1;2;4;3;28;5;5;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:49;A110;1;2;1;5;15;11;28;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:48;A110;1;3;2;3;3;4;15;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:47;A110;1;2;3;6;9;11;24;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:46;A110;1;0;0;2;68;7;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:45;A110;1;1;1;4;24;14;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:44;A110;1;0;0;5;12;5;29;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:43;A110;1;3;3;7;9;4;41;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:42;A110;1;0;0;5;59;8;40;0;0;0;0;1;2;0;0;1;2;1;2;;;;;0;0;0;0;0;0
16.01.2025;16:41;A110;1;1;1;1;2;9;15;0;0;0;0;0;1;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:40;A110;1;0;0;3;5;4;16;0;0;0;0;1;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:39;A110;1;0;0;8;13;5;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:38;A110;1;4;4;11;20;5;30;0;0;1;2;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:37;A110;1;2;3;4;37;9;35;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:36;A110;1;0;0;5;42;11;17;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:35;A110;1;2;4;5;64;8;7;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:34;A110;1;0;0;6;48;8;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:33;A110;1;2;4;10;27;6;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:32;A110;1;0;0;0;0;8;30;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:31;A110;1;2;3;3;5;7;14;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:30;A110;1;4;4;4;14;6;10;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:29;A110;1;1;2;2;2;5;47;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:28;A110;1;1;1;3;5;6;7;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:27;A110;1;4;4;6;8;8;49;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:26;A110;1;0;0;7;33;8;67;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:25;A110;1;2;3;5;52;4;6;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:24;A110;1;2;2;14;68;7;29;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:23;A110;1;2;2;5;34;4;32;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:22;A110;1;0;0;2;3;7;11;0;0;1;2;0;0;1;2;1;2;1;2;;;;;0;0;0;0;0;0
16.01.2025;16:21;A110;1;2;3;1;1;12;57;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:20;A110;1;1;0;5;7;12;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:19;A110;1;1;2;3;6;11;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:18;A110;1;3;3;12;55;5;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:17;A110;1;2;3;5;10;9;23;0;0;1;2;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:16;A110;1;4;5;6;7;6;23;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:15;A110;1;0;0;3;5;7;6;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:14;A110;1;1;2;5;7;6;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:13;A110;1;2;2;7;11;17;31;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:12;A110;1;1;2;1;1;5;30;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:11;A110;1;1;2;0;0;7;39;1;2;0;0;1;2;1;1;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:10;A110;1;3;5;6;10;4;16;0;0;2;3;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:09;A110;1;2;2;1;1;5;54;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:08;A110;1;0;0;1;1;6;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:07;A110;1;2;2;1;2;4;5;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:06;A110;1;1;1;7;16;3;6;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:05;A110;1;2;2;6;6;9;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:04;A110;1;3;3;6;37;4;4;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:03;A110;1;2;4;1;2;8;8;0;0;0;0;1;2;0;0;0;0;1;2;;;;;0;0;0;0;0;0
16.01.2025;16:02;A110;1;1;2;2;5;7;43;0;0;0;0;1;2;1;2;1;2;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:01;A110;1;2;1;4;6;5;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;16:00;A110;1;0;0;4;65;6;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:59;A110;1;3;6;2;3;11;15;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:58;A110;1;0;0;0;0;7;21;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:57;A110;1;5;12;6;46;5;4;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:56;A110;1;4;4;9;10;2;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:55;A110;1;1;2;6;22;9;51;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:54;A110;1;1;0;5;9;4;4;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:53;A110;1;1;3;6;84;9;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:52;A110;1;1;2;5;25;8;35;0;0;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:51;A110;1;1;1;4;39;5;18;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:50;A110;1;1;9;0;0;13;29;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:49;A110;1;4;3;9;9;10;15;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:48;A110;1;1;11;1;1;5;7;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:47;A110;1;2;39;8;16;6;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:46;A110;1;3;4;3;4;11;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:45;A110;1;4;5;3;4;3;36;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:44;A110;1;2;4;1;2;12;21;1;2;0;0;1;2;1;2;0;0;1;2;;;;;0;0;0;0;0;0
16.01.2025;15:43;A110;1;1;0;3;4;6;8;0;0;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:42;A110;1;2;1;9;11;3;2;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:41;A110;1;1;0;4;12;8;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:40;A110;1;1;2;3;13;14;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:39;A110;1;0;0;1;2;8;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:38;A110;1;2;2;6;39;8;19;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:37;A110;1;1;2;5;71;4;40;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:36;A110;1;3;5;10;67;11;17;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:35;A110;1;2;3;3;6;8;11;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:34;A110;1;5;2;11;15;8;55;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:33;A110;1;1;2;0;10;3;5;0;0;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:32;A110;1;5;9;5;11;7;25;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:31;A110;1;0;0;4;18;7;47;1;2;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:30;A110;1;2;4;3;5;10;44;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:29;A110;1;1;0;6;16;5;6;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:28;A110;1;0;0;5;6;5;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:27;A110;1;2;3;6;46;2;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:26;A110;1;1;0;5;7;5;12;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:25;A110;1;1;1;7;31;8;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:24;A110;1;0;0;8;20;7;47;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:23;A110;1;0;0;3;4;9;32;0;0;1;2;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:22;A110;1;1;4;1;2;7;10;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:21;A110;1;0;0;1;1;9;11;0;0;0;0;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
16.01.2025;15:20;A110;1;0;0;0;0;11;28;0;0;0;0;1;2;1;2;1;2;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:19;A110;1;3;4;5;9;7;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:18;A110;1;2;7;4;10;12;57;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:17;A110;1;2;2;3;11;6;75;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:16;A110;1;4;13;5;19;5;67;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:15;A110;1;2;2;5;5;3;4;0;0;1;2;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:14;A110;1;1;1;6;8;8;18;1;2;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:13;A110;1;1;1;5;18;14;22;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:12;A110;1;0;0;8;18;3;5;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:11;A110;1;1;1;6;9;3;3;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:10;A110;1;1;1;7;12;4;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:09;A110;1;1;1;2;5;12;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:08;A110;1;5;3;6;48;9;69;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:07;A110;1;1;2;3;6;1;98;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:06;A110;1;1;1;3;11;9;63;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:05;A110;1;2;2;4;7;1;94;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:04;A110;1;1;0;6;6;4;70;1;2;0;0;0;0;1;2;1;2;1;2;;;;;0;0;0;0;0;0
16.01.2025;15:03;A110;1;3;10;9;20;7;9;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:02;A110;1;5;16;7;55;3;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:01;A110;1;0;0;3;4;3;17;0;0;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;15:00;A110;1;0;0;6;8;7;59;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;14:59;A110;1;2;3;5;22;8;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;14:58;A110;1;3;4;5;8;6;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;14:57;A110;1;2;4;0;0;7;31;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;14:56;A110;1;1;3;0;0;13;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;14:55;A110;1;0;0;9;43;1;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;14:54;A110;1;1;0;1;2;8;17;0;0;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
16.01.2025;14:53;A110;1;2;1;5;37;6;77;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
