Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
17.01.2025;00:48;A169;1;2;9;0;0;0;0;0;0;0;0;0;0
17.01.2025;00:28;A169;1;4;12;1;6;0;0;0;0;0;0;0;0
17.01.2025;00:09;A169;1;2;7;1;6;0;0;0;0;0;0;0;0
16.01.2025;23:58;A169;1;0;1;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:45;A169;1;4;11;3;9;0;0;0;0;0;0;0;0
16.01.2025;23:38;A169;1;0;2;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:31;A169;1;0;0;1;3;0;0;0;0;0;0;0;0
16.01.2025;23:27;A169;1;1;6;2;10;0;0;0;0;0;0;0;0
16.01.2025;18:01;A169;1;10;28;11;52;0;0;0;0;0;0;0;0
16.01.2025;18:00;A169;1;9;53;6;39;0;0;0;0;0;0;0;0
16.01.2025;17:59;A169;1;12;57;8;37;0;0;0;0;0;0;0;0
16.01.2025;17:58;A169;1;9;30;9;51;0;0;0;0;0;0;0;0
16.01.2025;17:57;A169;1;9;68;5;37;0;0;0;0;0;0;0;0
16.01.2025;17:56;A169;1;5;49;6;30;0;0;0;0;0;0;0;0
16.01.2025;17:55;A169;1;6;13;11;35;0;0;0;0;0;0;0;0
16.01.2025;17:54;A169;1;8;44;3;26;0;0;0;0;0;0;0;0
16.01.2025;17:53;A169;1;8;64;7;38;0;0;0;0;0;0;0;0
16.01.2025;17:52;A169;1;7;27;9;38;0;0;0;0;0;0;0;0
16.01.2025;17:51;A169;1;7;44;2;9;0;0;0;0;0;0;0;0
16.01.2025;17:50;A169;1;7;33;7;28;0;0;0;0;0;0;0;0
16.01.2025;17:49;A169;1;9;31;8;57;0;0;0;0;0;0;0;0
16.01.2025;17:48;A169;1;7;74;12;44;0;0;0;0;0;0;0;0
16.01.2025;17:47;A169;1;10;30;9;30;0;0;1;1;0;0;0;0
16.01.2025;17:46;A169;1;6;21;6;51;1;1;0;0;0;0;0;0
16.01.2025;17:45;A169;1;7;68;8;49;0;0;0;0;0;0;0;0
16.01.2025;17:44;A169;1;7;43;10;26;0;0;0;0;0;0;1;6
16.01.2025;17:43;A169;1;7;46;6;46;0;0;0;0;0;0;1;2
16.01.2025;17:42;A169;1;11;70;12;51;0;0;1;1;0;0;0;0
16.01.2025;17:41;A169;1;9;72;7;39;0;0;0;0;0;0;0;0
16.01.2025;17:40;A169;1;10;49;8;60;0;0;0;0;0;0;0;0
16.01.2025;17:39;A169;1;7;55;10;35;0;0;0;0;0;0;0;0
16.01.2025;17:38;A169;1;9;39;9;50;0;0;0;0;0;0;0;0
16.01.2025;17:37;A169;1;9;42;7;52;0;0;0;0;0;0;0;0
16.01.2025;17:36;A169;1;10;43;11;54;0;0;0;0;0;0;0;0
16.01.2025;17:35;A169;1;4;57;7;29;0;0;0;0;0;0;0;0
16.01.2025;17:34;A169;1;8;40;9;60;0;0;0;0;0;0;0;0
16.01.2025;17:33;A169;1;9;60;10;42;0;0;0;0;0;0;0;0
16.01.2025;17:32;A169;1;4;75;7;35;0;0;0;0;0;0;0;0
16.01.2025;17:31;A169;1;6;29;7;60;0;0;0;0;0;0;0;0
16.01.2025;17:30;A169;1;11;71;5;28;0;0;0;0;0;0;0;0
16.01.2025;17:29;A169;1;7;42;7;55;0;0;0;0;0;0;0;0
16.01.2025;17:28;A169;1;9;30;14;50;0;0;0;0;0;0;0;0
16.01.2025;17:27;A169;1;5;50;6;27;0;0;0;0;0;0;0;0
16.01.2025;17:26;A169;1;8;42;5;26;0;0;0;0;0;0;0;0
16.01.2025;17:25;A169;1;8;42;5;50;0;0;0;0;1;1;0;0
16.01.2025;17:24;A169;1;13;69;9;54;0;0;0;0;0;0;0;0
16.01.2025;17:23;A169;1;5;42;5;23;0;0;1;1;0;0;1;1
16.01.2025;17:22;A169;1;9;39;8;60;0;0;0;0;0;0;0;0
16.01.2025;17:21;A169;1;6;57;8;27;0;0;0;0;0;0;0;0
16.01.2025;17:20;A169;1;7;65;5;23;0;0;0;0;2;8;0;0
16.01.2025;17:19;A169;1;11;45;11;51;0;0;0;0;0;0;0;0
16.01.2025;17:18;A169;1;10;60;5;40;0;0;0;0;0;0;0;0
16.01.2025;17:17;A169;1;6;55;7;34;0;0;0;0;0;0;0;0
16.01.2025;17:16;A169;1;8;26;8;40;0;0;0;0;0;0;0;0
16.01.2025;17:15;A169;1;6;53;4;36;0;0;0;0;0;0;0;0
16.01.2025;17:14;A169;1;6;48;11;60;0;0;0;0;0;0;0;0
16.01.2025;17:13;A169;1;6;47;8;59;0;0;0;0;0;0;0;0
16.01.2025;17:12;A169;1;8;44;9;22;0;0;0;0;0;0;1;1
16.01.2025;17:11;A169;1;8;53;7;45;0;0;0;0;0;0;0;0
16.01.2025;17:10;A169;1;8;28;12;55;0;0;0;0;0;0;0;0
16.01.2025;17:09;A169;1;11;58;9;60;0;0;0;0;0;0;0;0
16.01.2025;17:08;A169;1;8;64;3;35;0;0;0;0;0;0;0;0
16.01.2025;17:07;A169;1;9;25;10;49;0;0;0;0;0;0;0;0
16.01.2025;17:06;A169;1;10;71;5;34;0;0;0;0;0;0;0;0
16.01.2025;17:05;A169;1;11;65;9;63;0;0;0;0;0;0;0;0
16.01.2025;17:04;A169;1;5;41;9;66;0;0;0;0;0;0;0;0
16.01.2025;17:03;A169;1;8;61;8;69;0;0;0;0;0;0;0;0
16.01.2025;17:02;A169;1;9;47;3;27;0;0;0;0;0;0;0;0
16.01.2025;17:01;A169;1;9;26;9;64;0;0;0;0;1;1;0;0
16.01.2025;17:00;A169;1;7;60;9;41;0;0;0;0;0;0;0;0
16.01.2025;16:59;A169;1;8;61;7;49;0;0;0;0;0;0;0;0
16.01.2025;16:58;A169;1;11;48;9;55;0;0;0;0;0;0;0;0
16.01.2025;16:57;A169;1;8;57;9;60;0;0;0;0;0;0;0;0
16.01.2025;16:56;A169;1;8;43;8;61;0;0;0;0;0;0;0;0
16.01.2025;16:55;A169;1;10;36;10;64;0;0;0;0;0;0;0;0
16.01.2025;16:54;A169;1;8;51;7;28;0;0;0;0;0;0;0;0
16.01.2025;16:53;A169;1;16;72;6;53;1;1;0;0;0;0;0;0
16.01.2025;16:52;A169;1;11;31;8;43;0;0;0;0;0;0;0;0
16.01.2025;16:51;A169;1;15;58;9;65;0;0;0;0;0;0;0;0
16.01.2025;16:50;A169;1;8;43;9;47;0;0;0;0;0;0;0;0
16.01.2025;16:49;A169;1;11;66;10;72;0;0;0;0;0;0;0;0
16.01.2025;16:48;A169;1;10;41;8;45;0;0;0;0;0;0;0;0
16.01.2025;16:47;A169;1;7;60;6;50;0;0;2;3;0;0;0;0
16.01.2025;16:46;A169;1;10;51;12;66;0;0;0;0;0;0;1;1
16.01.2025;16:45;A169;1;11;74;10;47;0;0;0;0;0;0;0;0
16.01.2025;16:44;A169;1;14;57;9;37;0;0;0;0;0;0;0;0
16.01.2025;16:43;A169;1;12;32;11;66;0;0;0;0;0;0;0;0
16.01.2025;16:42;A169;1;10;49;6;47;0;0;0;0;0;0;0;0
16.01.2025;16:41;A169;1;12;66;5;35;1;1;0;0;0;0;0;0
16.01.2025;16:40;A169;1;13;38;11;56;0;0;0;0;0;0;0;0
16.01.2025;16:39;A169;1;7;40;6;39;0;0;0;0;0;0;0;0
16.01.2025;16:38;A169;1;10;59;9;48;0;0;0;0;0;0;0;0
16.01.2025;16:37;A169;1;7;36;10;60;0;0;0;0;0;0;0;0
16.01.2025;16:36;A169;1;9;57;8;44;0;0;0;0;0;0;0;0
16.01.2025;16:35;A169;1;8;57;8;49;0;0;0;0;0;0;0;0
16.01.2025;16:34;A169;1;10;37;9;67;0;0;0;0;0;0;0;0
16.01.2025;16:33;A169;1;9;58;4;40;0;0;0;0;0;0;0;0
16.01.2025;16:32;A169;1;9;41;5;47;0;0;0;0;0;0;0;0
16.01.2025;16:31;A169;1;3;21;7;51;0;0;0;0;0;0;0;0
16.01.2025;16:30;A169;1;7;34;7;36;0;0;0;0;1;1;0;0
16.01.2025;16:29;A169;1;9;65;9;54;1;1;0;0;1;1;0;0
16.01.2025;16:28;A169;1;7;20;13;47;0;0;0;0;0;0;0;0
