Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D51Z;D51B;V52Z;V52B;D81Z;D81B;V82Z;V82B;D111Z;D111B;V112Z;V112B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B
17.01.2025;00:48;A 35;1;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;00:28;A 35;1;0;0;0;0;1;0;2;1;0;0;0;0;2;3;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;00:09;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:58;A 35;1;0;0;0;0;3;3;4;17;0;0;0;0;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:45;A 35;1;0;0;0;0;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:38;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:31;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:27;A 35;1;0;0;0;0;1;0;1;3;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;18:02;A 35;1;0;100;0;0;13;12;11;37;3;84;0;0;22;46;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;18:01;A 35;1;2;13;1;6;4;10;7;22;6;71;0;82;7;52;1;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;18:00;A 35;1;3;41;1;6;8;8;5;30;3;85;0;100;11;35;2;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:59;A 35;1;0;100;0;0;13;12;8;36;1;94;1;67;6;19;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:58;A 35;1;3;72;3;20;4;4;5;13;3;79;1;86;5;6;3;21;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
16.01.2025;17:57;A 35;1;1;21;0;0;4;36;5;54;5;37;2;17;12;20;2;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:56;A 35;1;1;3;1;6;7;6;8;20;1;61;1;8;12;24;3;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:55;A 35;1;0;0;0;0;9;9;4;30;1;80;1;18;14;14;3;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:54;A 35;1;1;1;1;6;9;69;2;96;4;58;2;58;8;47;3;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:53;A 35;1;2;0;1;6;3;6;3;12;1;99;1;92;9;10;5;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:52;A 35;1;1;2;1;8;9;8;4;28;1;0;1;6;5;5;6;16;0;0;1;1;3;5;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:51;A 35;1;1;30;1;6;0;0;2;6;0;31;0;0;11;26;4;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:50;A 35;1;1;8;0;0;11;12;8;49;2;10;3;18;14;18;1;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:49;A 35;1;2;55;2;13;9;10;7;35;1;84;0;0;15;18;2;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:48;A 35;1;0;0;0;0;4;51;2;63;3;64;2;26;13;63;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:47;A 35;1;0;0;0;0;11;11;13;57;3;62;1;76;7;47;1;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:46;A 35;1;2;90;2;14;14;16;13;50;1;1;1;3;12;51;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:45;A 35;1;2;36;1;6;7;7;6;22;4;38;0;36;11;42;6;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:44;A 35;1;3;2;0;0;11;13;7;33;0;100;1;15;14;15;4;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:43;A 35;1;3;59;1;6;10;53;7;74;2;64;1;70;12;15;4;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:42;A 35;1;1;26;1;6;4;3;5;12;3;68;2;78;8;29;3;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
16.01.2025;17:41;A 35;1;0;100;0;0;21;32;8;80;1;56;3;48;10;13;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:40;A 35;1;3;21;1;10;3;80;1;91;2;60;1;66;10;12;5;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:39;A 35;1;3;30;2;13;6;49;2;72;4;80;3;83;10;21;2;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:38;A 35;1;3;0;0;0;10;13;6;37;1;88;2;31;15;37;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
16.01.2025;17:37;A 35;1;2;85;1;11;12;11;14;35;0;0;0;0;5;5;4;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:36;A 35;1;1;9;0;0;6;5;2;18;2;33;0;0;15;49;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:35;A 35;1;0;0;0;0;7;6;5;25;1;80;1;8;26;27;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:34;A 35;1;0;0;0;0;8;8;7;34;2;61;1;43;6;42;0;100;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0
16.01.2025;17:33;A 35;1;6;39;2;13;3;3;3;14;3;18;3;32;11;58;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:32;A 35;1;1;80;1;6;6;6;5;25;0;0;0;0;14;22;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:31;A 35;1;3;57;1;10;13;13;4;45;1;89;1;90;16;47;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:30;A 35;1;0;8;1;6;6;19;4;70;5;73;3;32;11;22;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:29;A 35;1;1;74;1;6;5;4;4;23;0;100;0;0;21;45;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:28;A 35;1;0;61;1;6;5;52;3;71;2;76;2;35;12;51;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
16.01.2025;17:27;A 35;1;3;66;2;16;5;4;2;20;4;59;2;22;6;78;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16.01.2025;17:26;A 35;1;1;64;0;0;8;7;5;28;0;0;1;3;14;46;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:25;A 35;1;0;0;0;0;11;10;4;39;2;2;1;7;7;80;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:24;A 35;1;1;36;0;0;3;2;1;12;1;3;1;9;5;62;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:23;A 35;1;1;64;0;0;11;11;7;59;1;3;0;0;8;68;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:22;A 35;1;3;6;1;7;13;13;8;58;2;92;1;98;16;45;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:21;A 35;1;2;8;1;6;6;12;4;81;4;86;0;100;12;69;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:20;A 35;1;2;7;1;12;9;13;3;66;1;66;2;15;16;46;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:19;A 35;1;3;90;2;19;16;17;11;70;1;87;1;44;18;37;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:18;A 35;1;2;34;0;0;4;18;1;53;1;26;1;13;7;60;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:17;A 35;1;0;0;0;0;8;13;8;43;2;9;1;8;13;63;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:16;A 35;1;3;74;1;7;10;8;6;34;1;33;2;9;13;46;1;97;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0
16.01.2025;17:15;A 35;1;2;0;1;6;0;0;0;0;2;13;1;9;7;72;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:14;A 35;1;0;0;0;0;15;16;9;57;2;1;2;6;17;48;1;99;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0
16.01.2025;17:13;A 35;1;1;57;0;0;8;18;3;85;2;0;0;0;8;60;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:12;A 35;1;2;40;2;13;10;48;2;84;0;35;0;0;6;84;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
