Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
17.01.2025;00:49;A 10;1;1;2;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;00:29;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;1;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;00:10;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;1;1;1;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:59;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:46;A 10;1;0;0;0;0;1;1;0;0;0;100;0;100;0;0;1;1;1;2;2;35;0;0;0;0;0;0;0;0;0;100;1;2
16.01.2025;23:39;A 10;1;1;1;1;1;0;0;0;0;0;100;0;100;1;1;1;1;2;5;2;55;1;5;0;0;0;0;0;0;0;100;0;0
16.01.2025;23:32;A 10;1;1;2;1;2;0;0;1;26;0;100;0;100;0;0;2;3;2;5;0;1;0;2;0;0;0;0;0;0;0;100;1;1
16.01.2025;23:28;A 10;1;1;2;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;36;0;0;0;0;0;0;0;0;0;100;2;2
16.01.2025;18:03;A 10;1;9;58;5;8;1;1;0;0;0;100;0;100;3;4;4;5;7;34;6;82;3;79;0;0;0;0;0;0;0;0;10;17
16.01.2025;18:02;A 10;1;4;7;4;8;3;7;0;0;0;100;0;100;4;6;4;5;3;6;5;50;6;58;0;0;0;0;0;0;1;1;9;12
16.01.2025;18:01;A 10;1;0;0;1;40;3;6;0;40;0;100;0;100;6;15;2;4;3;34;1;97;1;38;0;0;0;0;0;0;2;3;6;9
16.01.2025;18:00;A 10;1;5;6;5;7;2;3;1;76;0;100;0;100;5;7;5;7;8;23;6;61;2;59;0;0;0;0;0;0;3;7;6;9
16.01.2025;17:59;A 10;1;1;2;4;4;2;2;1;1;0;100;0;100;2;2;3;4;2;6;9;76;4;65;1;10;0;0;1;2;0;0;7;13
16.01.2025;17:58;A 10;1;4;31;2;19;0;0;0;0;0;100;0;100;7;20;5;12;3;8;1;80;1;18;1;5;1;2;0;0;2;2;7;10
16.01.2025;17:57;A 10;1;5;7;4;5;3;5;0;0;0;100;0;100;1;2;3;8;3;5;5;59;2;55;0;0;0;0;0;0;0;0;5;13
16.01.2025;17:56;A 10;1;2;4;2;4;2;3;2;47;0;100;0;100;5;10;2;2;2;5;7;77;4;20;0;0;0;0;0;0;0;0;17;56
16.01.2025;17:55;A 10;1;4;5;3;5;3;32;1;7;0;100;0;100;4;6;6;15;9;34;0;100;1;9;0;0;0;0;0;0;1;6;6;14
16.01.2025;17:54;A 10;1;3;5;5;13;2;4;0;0;0;100;0;100;7;9;10;17;4;8;8;77;4;68;1;6;0;0;1;2;2;3;10;32
16.01.2025;17:53;A 10;1;8;31;7;43;4;9;0;93;0;100;0;100;4;8;4;34;2;5;6;79;5;36;0;0;0;0;0;0;1;3;8;33
16.01.2025;17:52;A 10;1;3;16;1;4;1;2;1;0;0;100;0;100;8;12;9;21;8;25;1;95;1;61;1;1;0;0;0;0;0;0;9;15
16.01.2025;17:51;A 10;1;2;3;5;11;2;3;1;4;0;100;0;100;6;9;8;10;5;10;3;58;1;54;0;0;0;0;0;0;0;0;6;13
16.01.2025;17:50;A 10;1;2;25;4;60;2;3;1;81;0;100;0;100;2;2;3;3;2;2;5;51;1;39;1;1;0;0;0;0;1;2;2;4
16.01.2025;17:49;A 10;1;5;32;4;18;1;1;2;92;0;100;0;100;9;45;3;4;3;15;1;67;1;5;0;0;0;0;0;0;1;2;7;12
16.01.2025;17:48;A 10;1;7;11;8;14;3;9;1;98;0;100;0;100;7;14;7;9;6;11;7;60;3;58;0;0;0;0;0;0;0;0;8;22
16.01.2025;17:47;A 10;1;4;7;5;63;5;30;1;75;0;100;0;100;4;29;2;3;1;2;7;50;4;5;0;0;0;0;0;0;1;1;6;9
16.01.2025;17:46;A 10;1;2;3;2;35;1;1;2;15;0;100;0;100;5;6;6;9;3;6;1;76;0;0;0;0;0;0;0;0;1;11;6;13
16.01.2025;17:45;A 10;1;6;40;4;7;1;2;2;7;0;100;0;100;4;5;6;8;6;29;6;68;2;65;1;1;0;0;0;0;0;0;10;17
16.01.2025;17:44;A 10;1;4;36;2;5;2;2;0;0;0;100;0;100;2;3;5;31;4;90;6;77;5;39;0;0;0;0;0;0;3;7;6;10
16.01.2025;17:43;A 10;1;7;27;6;35;1;1;2;11;0;100;0;100;2;3;5;6;2;93;0;100;0;100;0;0;0;0;0;0;1;2;8;14
16.01.2025;17:42;A 10;1;9;24;6;15;5;13;2;29;0;100;0;100;4;17;4;6;3;90;8;46;1;17;0;0;0;0;0;0;1;2;6;12
16.01.2025;17:41;A 10;1;3;78;2;8;5;11;2;66;0;100;0;100;4;54;2;3;3;94;9;72;4;66;1;44;1;2;1;2;1;1;4;5
16.01.2025;17:40;A 10;1;6;65;7;58;4;5;0;0;0;100;0;100;3;50;7;8;3;97;0;100;0;100;1;14;0;0;0;0;2;2;8;13
16.01.2025;17:39;A 10;1;9;69;6;10;3;3;1;3;0;100;0;100;7;16;3;4;9;75;9;21;5;79;1;21;0;0;0;0;0;0;4;5
16.01.2025;17:38;A 10;1;5;31;2;4;2;3;1;0;0;100;0;100;5;15;5;13;3;96;5;19;5;26;0;0;0;0;0;0;1;2;7;15
