Datum;Uhrzeit;Bezeichnung;Intervall;V51_A9/M2_510Z;V51_A9/M2_510B;H51_A135/1_492Z;H51_A135/1_492B;A51_M1_493Z;A51_M1_493B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_1290/12XZ;A55_M2_1290/12XB;MP3_SL_A110Z;MP3_SL_A110B;Anf_32Z;Anf_32B
16.01.2025;17:49;A 74;1;0;0;4;66;3;69;2;20;0;6;1;1;0;0
16.01.2025;17:48;A 74;1;0;0;3;67;1;43;0;0;1;26;0;0;0;0
16.01.2025;17:47;A 74;1;0;0;2;30;2;77;0;0;1;19;1;1;1;1
16.01.2025;17:46;A 74;1;3;10;3;41;2;72;1;0;1;15;1;1;1;1
16.01.2025;17:45;A 74;1;0;0;1;85;2;22;1;4;1;26;1;1;0;0
16.01.2025;17:44;A 74;1;3;16;2;19;2;70;0;0;2;16;1;1;1;1
16.01.2025;17:43;A 74;1;2;12;2;44;0;81;0;0;0;0;1;1;0;0
16.01.2025;17:42;A 74;1;1;2;2;26;2;66;1;0;1;15;1;1;0;0
16.01.2025;17:41;A 74;1;1;9;5;52;0;100;0;0;2;29;2;3;0;0
16.01.2025;17:40;A 74;1;1;4;2;24;1;72;0;0;2;23;0;0;0;0
16.01.2025;17:39;A 74;1;0;0;3;57;3;80;1;2;1;7;1;1;1;1
16.01.2025;17:38;A 74;1;0;0;4;35;1;9;0;0;0;0;1;1;0;0
16.01.2025;17:37;A 74;1;0;0;1;20;0;85;2;9;1;21;0;0;0;0
16.01.2025;17:36;A 74;1;0;0;4;51;3;54;0;1;1;28;2;3;1;1
16.01.2025;17:35;A 74;1;0;0;2;20;3;77;2;5;1;22;0;0;0;0
16.01.2025;17:34;A 74;1;1;14;1;29;2;53;0;0;1;31;1;1;1;1
16.01.2025;17:33;A 74;1;0;0;1;16;1;51;0;0;1;13;1;1;0;0
16.01.2025;17:32;A 74;1;0;0;0;51;2;78;1;3;0;6;1;1;1;1
16.01.2025;17:31;A 74;1;0;0;1;50;3;80;1;1;1;25;1;1;1;2
16.01.2025;17:30;A 74;1;4;14;2;85;0;100;0;0;1;18;0;0;1;1
16.01.2025;17:29;A 74;1;3;7;2;61;2;38;1;14;1;28;1;1;0;0
16.01.2025;17:28;A 74;1;0;0;2;25;1;35;0;0;1;9;0;0;0;0
16.01.2025;17:27;A 74;1;1;8;3;57;4;65;2;21;3;16;1;1;0;0
16.01.2025;17:26;A 74;1;1;14;3;26;2;45;1;18;1;15;1;1;0;0
16.01.2025;17:25;A 74;1;0;7;2;66;5;60;0;0;0;4;1;1;0;0
16.01.2025;17:24;A 74;1;2;27;2;40;4;43;2;3;1;2;1;1;0;0
16.01.2025;17:23;A 74;1;0;0;1;11;0;100;0;0;1;30;1;1;1;1
16.01.2025;17:22;A 74;1;2;9;2;18;4;34;0;1;1;11;1;1;1;1
16.01.2025;17:21;A 74;1;0;0;2;30;1;42;2;6;1;44;1;1;0;0
16.01.2025;17:20;A 74;1;1;11;2;34;2;65;1;3;1;4;0;0;0;0
16.01.2025;17:19;A 74;1;3;8;1;84;1;79;2;3;1;26;1;1;0;0
16.01.2025;17:18;A 74;1;0;0;2;48;3;39;5;8;0;0;1;1;1;1
16.01.2025;17:17;A 74;1;0;0;2;36;1;46;2;4;0;0;0;0;0;0
16.01.2025;17:16;A 74;1;0;0;2;34;1;40;3;8;0;0;0;0;0;0
16.01.2025;17:15;A 74;1;3;29;3;33;1;57;2;6;1;22;0;0;0;1
16.01.2025;17:14;A 74;1;0;0;2;69;2;84;0;0;1;15;1;1;1;0
16.01.2025;17:13;A 74;1;1;7;1;56;0;100;2;5;1;14;1;1;0;0
16.01.2025;17:12;A 74;1;4;27;3;34;1;85;1;6;0;5;1;1;0;0
16.01.2025;17:11;A 74;1;2;22;2;36;1;82;1;2;1;11;1;1;0;0
16.01.2025;17:10;A 74;1;0;0;1;84;0;100;0;0;1;52;0;0;0;0
16.01.2025;17:09;A 74;1;0;0;2;60;2;75;0;0;0;15;1;1;0;0
16.01.2025;17:08;A 74;1;4;8;3;47;3;63;0;0;1;22;1;1;0;0
16.01.2025;17:07;A 74;1;0;0;2;70;2;83;1;5;0;15;0;0;0;0
16.01.2025;17:06;A 74;1;0;0;1;26;3;31;0;0;3;27;1;1;0;0
16.01.2025;17:05;A 74;1;1;13;4;43;3;46;2;25;0;0;1;1;1;1
16.01.2025;17:04;A 74;1;2;12;4;30;0;100;0;0;2;35;2;3;1;1
16.01.2025;17:03;A 74;1;0;0;1;23;1;94;1;6;1;18;1;2;0;0
16.01.2025;17:02;A 74;1;1;10;2;89;3;83;0;0;1;27;0;0;1;1
16.01.2025;17:01;A 74;1;3;7;3;37;2;48;0;0;0;0;1;1;1;2
16.01.2025;17:00;A 74;1;0;0;1;25;2;40;0;0;2;31;1;1;1;1
16.01.2025;16:59;A 74;1;1;7;3;30;3;63;1;5;1;15;0;0;1;2
16.01.2025;16:58;A 74;1;2;10;2;28;3;32;1;4;0;0;4;6;3;25
16.01.2025;16:57;A 74;1;0;0;1;68;2;99;7;39;1;22;0;0;1;1
16.01.2025;16:56;A 74;1;2;9;1;61;0;100;1;0;1;10;0;0;1;1
16.01.2025;16:55;A 74;1;0;0;2;79;1;74;0;0;0;13;0;0;1;2
16.01.2025;16:54;A 74;1;4;17;1;8;0;100;2;6;2;16;1;1;0;0
16.01.2025;16:53;A 74;1;0;0;2;71;1;81;0;0;1;15;0;0;0;0
16.01.2025;16:52;A 74;1;0;0;5;47;9;44;0;0;0;0;0;0;1;1
16.01.2025;16:51;A 74;1;1;3;2;72;4;56;1;16;2;19;0;0;0;0
16.01.2025;16:50;A 74;1;0;0;2;77;2;76;1;4;1;21;1;1;1;1
16.01.2025;16:49;A 74;1;1;7;3;48;0;58;1;28;1;26;1;1;0;0
16.01.2025;16:48;A 74;1;1;3;4;39;1;12;0;0;1;1;0;1;0;0
16.01.2025;16:47;A 74;1;1;9;1;60;4;22;0;0;2;25;1;0;0;0
16.01.2025;16:46;A 74;1;3;12;1;41;1;78;0;0;0;42;1;1;1;1
16.01.2025;16:45;A 74;1;0;0;1;82;3;76;0;0;1;57;0;0;1;1
16.01.2025;16:44;A 74;1;1;6;3;44;3;36;1;2;2;6;3;5;1;2
16.01.2025;16:43;A 74;1;2;9;1;64;2;45;1;12;1;19;1;1;0;0
16.01.2025;16:42;A 74;1;0;0;1;86;1;95;0;0;1;14;1;1;0;0
16.01.2025;16:41;A 74;1;0;0;1;31;1;90;3;4;1;34;1;1;0;0
16.01.2025;16:40;A 74;1;2;10;3;28;2;66;1;5;0;22;0;0;0;0
16.01.2025;16:39;A 74;1;0;0;1;39;1;11;0;0;1;3;0;0;1;1
16.01.2025;16:38;A 74;1;2;21;1;28;5;45;0;0;0;0;1;1;0;0
16.01.2025;16:37;A 74;1;0;0;2;90;4;50;0;0;1;24;0;0;0;0
16.01.2025;16:36;A 74;1;0;0;3;62;1;45;0;0;0;15;1;1;1;1
16.01.2025;16:35;A 74;1;1;5;0;35;2;80;1;15;1;13;1;1;1;1
16.01.2025;16:34;A 74;1;0;0;4;39;1;86;1;25;1;23;1;1;0;0
16.01.2025;16:33;A 74;1;3;21;0;100;1;62;0;0;1;17;0;0;0;0
16.01.2025;16:32;A 74;1;2;23;1;13;1;61;0;0;1;12;2;3;0;0
16.01.2025;16:31;A 74;1;0;0;1;45;4;35;1;1;2;30;1;1;0;0
16.01.2025;16:30;A 74;1;3;5;5;57;3;37;3;8;1;3;1;1;0;0
16.01.2025;16:29;A 74;1;2;10;1;76;1;80;1;49;1;26;0;0;0;0
16.01.2025;16:28;A 74;1;0;0;1;29;1;36;1;0;1;12;1;1;0;0
16.01.2025;16:27;A 74;1;1;4;1;99;1;47;0;0;1;25;1;1;1;1
16.01.2025;16:26;A 74;1;0;0;2;58;3;64;2;5;1;10;2;3;0;0
16.01.2025;16:25;A 74;1;0;0;5;69;1;36;2;11;1;28;0;0;0;0
16.01.2025;16:24;A 74;1;0;0;2;75;4;23;0;0;0;0;1;1;0;0
16.01.2025;16:23;A 74;1;0;0;0;100;3;14;1;4;0;17;0;0;0;0
16.01.2025;16:22;A 74;1;0;0;1;28;1;49;0;0;1;9;0;0;1;1
16.01.2025;16:21;A 74;1;0;0;2;24;3;39;2;5;1;21;1;1;1;1
16.01.2025;16:20;A 74;1;1;3;2;40;2;42;0;0;1;21;1;2;0;0
16.01.2025;16:19;A 74;1;0;0;4;27;1;98;0;0;1;19;1;1;0;0
16.01.2025;16:18;A 74;1;0;0;3;75;1;66;0;0;0;0;0;0;1;1
16.01.2025;16:17;A 74;1;5;22;3;64;2;66;1;2;1;35;1;1;1;1
16.01.2025;16:16;A 74;1;0;0;2;74;0;100;1;33;1;9;0;0;0;0
16.01.2025;16:15;A 74;1;0;0;0;100;0;100;0;0;1;39;3;5;2;3
16.01.2025;16:14;A 74;1;0;0;2;56;0;100;1;1;1;29;0;0;0;0
16.01.2025;16:13;A 74;1;2;10;1;83;0;100;0;4;1;20;1;1;0;0
16.01.2025;16:12;A 74;1;0;0;3;33;1;75;1;10;1;24;1;1;0;0
16.01.2025;16:11;A 74;1;2;13;1;14;3;59;0;0;1;26;0;0;1;1
16.01.2025;16:10;A 74;1;0;0;3;17;6;50;1;11;1;2;1;1;1;1
16.01.2025;16:09;A 74;1;1;1;2;28;3;29;2;10;1;12;0;0;0;0
16.01.2025;16:08;A 74;1;0;0;0;1;1;73;2;43;1;86;2;3;2;3
16.01.2025;16:07;A 74;1;1;6;2;19;2;91;1;2;0;0;2;3;0;0
16.01.2025;16:06;A 74;1;0;0;3;33;2;17;0;0;1;15;0;0;0;0
16.01.2025;16:05;A 74;1;0;0;2;57;2;77;0;0;1;30;0;0;0;0
16.01.2025;16:04;A 74;1;0;0;4;42;3;36;1;14;0;0;1;1;1;1
16.01.2025;16:03;A 74;1;0;0;3;17;1;89;2;10;1;11;0;0;0;0
16.01.2025;16:02;A 74;1;0;0;1;11;3;92;0;0;1;19;1;1;0;0
16.01.2025;16:01;A 74;1;0;0;1;15;4;35;1;3;0;0;1;1;0;0
16.01.2025;16:00;A 74;1;0;0;2;51;2;50;1;10;2;21;2;3;1;1
16.01.2025;15:59;A 74;1;0;0;3;40;1;75;0;0;2;20;1;1;0;0
16.01.2025;15:58;A 74;1;2;7;2;20;2;36;1;2;1;22;1;1;1;1
16.01.2025;15:57;A 74;1;1;7;2;63;3;45;0;0;0;0;0;0;0;0
16.01.2025;15:56;A 74;1;0;0;1;97;4;68;2;5;2;25;0;0;0;0
16.01.2025;15:55;A 74;1;0;0;2;55;3;66;1;0;1;59;0;0;1;1
16.01.2025;15:54;A 74;1;0;0;2;69;2;81;2;7;2;24;0;0;1;1
16.01.2025;15:53;A 74;1;2;3;1;75;1;72;0;0;1;18;1;1;1;1
16.01.2025;15:52;A 74;1;0;0;0;88;0;67;0;0;0;25;1;1;0;0
16.01.2025;15:51;A 74;1;0;0;1;17;7;51;0;23;1;2;1;1;0;0
16.01.2025;15:50;A 74;1;0;0;3;79;3;62;1;6;1;29;0;0;0;0
16.01.2025;15:49;A 74;1;0;0;1;54;4;73;0;0;0;23;0;0;1;1
16.01.2025;15:48;A 74;1;0;0;1;36;2;69;2;50;2;9;1;1;1;1
16.01.2025;15:47;A 74;1;0;0;3;54;0;100;3;12;1;24;2;3;1;1
16.01.2025;15:46;A 74;1;0;0;1;57;1;62;0;0;1;17;0;0;0;0
16.01.2025;15:45;A 74;1;1;6;3;79;0;31;1;8;1;19;1;1;0;0
16.01.2025;15:44;A 74;1;2;9;3;24;3;66;1;6;1;26;0;0;0;0
16.01.2025;15:43;A 74;1;1;4;3;20;2;72;2;5;0;36;3;5;1;1
16.01.2025;15:42;A 74;1;2;8;1;62;2;61;0;0;1;21;1;1;1;1
16.01.2025;15:41;A 74;1;0;0;1;0;4;25;2;11;1;11;0;0;1;1
16.01.2025;15:40;A 74;1;0;0;1;61;1;35;0;0;0;44;0;0;0;0
16.01.2025;15:39;A 74;1;0;0;1;2;1;53;1;0;2;32;0;0;1;1
16.01.2025;15:38;A 74;1;1;4;2;50;2;47;0;0;0;0;1;1;0;0
16.01.2025;15:37;A 74;1;0;0;4;28;0;0;0;0;2;21;0;0;0;0
16.01.2025;15:36;A 74;1;0;0;2;71;1;54;1;10;1;13;2;3;0;0
16.01.2025;15:35;A 74;1;1;8;0;100;3;58;1;3;2;12;0;0;1;1
16.01.2025;15:34;A 74;1;0;0;2;43;3;32;1;22;0;0;0;0;1;1
16.01.2025;15:33;A 74;1;1;1;1;55;1;8;1;2;1;32;1;1;1;6
16.01.2025;15:32;A 74;1;0;0;2;49;1;64;1;8;2;44;0;0;0;0
16.01.2025;15:31;A 74;1;0;0;5;42;4;52;0;0;0;0;2;3;0;0
16.01.2025;15:30;A 74;1;0;0;2;25;1;30;0;0;2;15;0;0;0;0
16.01.2025;15:29;A 74;1;0;0;3;43;2;28;1;2;1;7;1;1;0;0
16.01.2025;15:28;A 74;1;1;2;2;20;5;34;0;0;1;27;0;0;1;1
16.01.2025;15:27;A 74;1;0;0;1;10;1;45;1;2;1;23;0;0;0;0
16.01.2025;15:26;A 74;1;2;9;2;83;2;74;1;3;1;20;1;1;0;0
16.01.2025;15:25;A 74;1;0;1;1;71;0;91;3;5;1;9;1;1;0;0
16.01.2025;15:24;A 74;1;1;5;3;54;4;17;1;9;1;0;1;1;0;0
16.01.2025;15:23;A 74;1;1;2;1;54;2;39;0;0;2;17;0;0;1;1
16.01.2025;15:22;A 74;1;0;0;3;32;2;78;2;2;1;26;0;0;0;0
16.01.2025;15:21;A 74;1;0;0;1;11;2;59;1;2;1;25;1;2;2;3
16.01.2025;15:20;A 74;1;0;0;0;0;2;90;2;13;2;18;0;0;0;0
16.01.2025;15:19;A 74;1;0;0;3;31;3;76;0;56;1;7;1;1;1;1
16.01.2025;15:18;A 74;1;0;0;1;48;2;57;1;6;1;26;1;1;1;1
16.01.2025;15:17;A 74;1;1;3;2;25;1;5;0;0;3;21;1;1;0;0
16.01.2025;15:16;A 74;1;1;4;2;34;2;63;0;0;0;24;0;0;0;0
16.01.2025;15:15;A 74;1;0;0;3;47;1;58;1;3;1;18;1;1;0;0
16.01.2025;15:14;A 74;1;1;3;2;63;6;74;2;16;1;24;0;0;1;1
16.01.2025;15:13;A 74;1;1;2;2;36;4;54;1;1;2;31;0;0;0;0
16.01.2025;15:12;A 74;1;0;0;2;33;5;71;1;74;1;22;1;1;4;6
16.01.2025;15:11;A 74;1;0;0;2;83;3;91;1;23;2;20;2;3;2;4
16.01.2025;15:10;A 74;1;0;1;3;88;1;84;2;51;0;57;0;0;1;1
16.01.2025;15:09;A 74;1;2;6;1;18;1;99;1;1;1;8;1;1;0;0
16.01.2025;15:08;A 74;1;1;10;2;28;5;43;0;0;1;12;1;1;0;0
16.01.2025;15:07;A 74;1;0;0;3;48;1;51;0;0;2;14;0;0;0;0
16.01.2025;15:06;A 74;1;0;0;0;53;3;46;2;9;1;4;1;1;0;0
16.01.2025;15:05;A 74;1;0;0;2;30;1;64;0;0;3;28;1;1;0;0
16.01.2025;15:04;A 74;1;0;0;3;22;2;16;1;0;1;5;1;1;0;0
16.01.2025;15:03;A 74;1;0;0;2;47;1;71;0;38;2;26;2;3;0;0
16.01.2025;15:02;A 74;1;0;0;1;94;1;66;2;2;1;16;0;0;0;0
16.01.2025;15:01;A 74;1;0;0;2;67;1;55;1;3;1;18;2;3;1;2
16.01.2025;15:00;A 74;1;0;0;4;35;3;13;1;0;2;10;3;5;2;3
16.01.2025;14:59;A 74;1;0;0;7;72;6;93;1;22;0;8;0;0;0;0
16.01.2025;14:58;A 74;1;0;0;4;43;0;100;0;0;2;13;0;0;0;0
16.01.2025;14:57;A 74;1;0;0;2;40;0;100;7;38;1;15;1;2;0;0
16.01.2025;14:56;A 74;1;0;0;0;0;0;100;12;24;0;0;1;1;0;0
16.01.2025;14:55;A 74;1;0;0;2;16;1;40;1;10;1;7;1;1;1;1
16.01.2025;14:54;A 74;1;0;0;1;87;3;57;1;3;2;27;0;0;0;0
16.01.2025;14:53;A 74;1;2;8;1;17;0;0;0;0;0;0;1;2;1;1
16.01.2025;14:52;A 74;1;0;0;2;63;1;44;3;5;1;25;1;1;1;1
16.01.2025;14:51;A 74;1;0;0;4;54;3;38;0;0;2;7;1;1;0;0
16.01.2025;14:50;A 74;1;0;0;2;22;3;88;0;6;1;34;1;1;0;0
16.01.2025;14:49;A 74;1;0;0;3;69;2;88;2;8;0;0;1;1;0;0
16.01.2025;14:48;A 74;1;2;7;2;14;1;83;3;6;1;22;0;0;0;0
16.01.2025;14:47;A 74;1;2;5;2;19;1;71;0;0;1;17;2;3;2;4
16.01.2025;14:46;A 74;1;0;0;3;37;3;92;0;0;1;24;1;1;0;0
16.01.2025;14:45;A 74;1;0;0;0;0;6;57;2;6;0;0;0;0;0;0
16.01.2025;14:44;A 74;1;1;3;2;15;2;24;0;0;0;0;0;0;0;0
16.01.2025;14:43;A 74;1;0;0;4;46;2;71;0;0;2;30;0;0;0;0
16.01.2025;14:42;A 74;1;0;0;2;44;1;19;1;2;1;9;1;1;0;0
16.01.2025;14:41;A 74;1;0;0;2;69;7;43;4;11;0;0;1;1;0;0
16.01.2025;14:40;A 74;1;0;0;1;88;1;69;0;0;1;37;0;0;2;3
16.01.2025;14:39;A 74;1;2;4;4;57;4;42;0;0;2;6;0;0;0;0
16.01.2025;14:38;A 74;1;1;0;2;26;1;50;1;6;0;24;0;0;1;1
16.01.2025;14:37;A 74;1;2;16;3;26;1;35;1;4;3;24;0;0;0;0
16.01.2025;14:36;A 74;1;0;0;1;28;3;92;0;12;1;19;0;0;1;1
16.01.2025;14:35;A 74;1;0;0;2;65;1;59;1;17;1;7;2;3;1;1
16.01.2025;14:34;A 74;1;0;0;1;10;2;87;0;0;1;21;0;0;0;0
16.01.2025;14:33;A 74;1;0;0;3;25;3;75;1;4;0;0;1;1;0;0
16.01.2025;14:32;A 74;1;0;0;0;24;1;4;0;0;0;0;0;0;0;0
16.01.2025;14:31;A 74;1;2;8;1;35;1;69;2;6;2;19;1;1;1;1
16.01.2025;14:30;A 74;1;0;0;3;73;5;48;0;0;0;14;0;0;0;0
16.01.2025;14:29;A 74;1;2;11;2;40;2;52;2;5;1;1;3;5;3;6
16.01.2025;14:28;A 74;1;0;0;3;47;4;48;1;0;1;14;0;0;1;2
16.01.2025;14:27;A 74;1;0;0;1;12;1;44;0;0;1;18;0;0;3;5
16.01.2025;14:26;A 74;1;0;0;5;55;1;66;0;0;1;23;1;1;1;1
16.01.2025;14:25;A 74;1;0;0;0;0;1;59;0;0;1;9;0;0;1;1
16.01.2025;14:24;A 74;1;0;0;3;45;1;95;1;9;2;25;1;1;1;2
16.01.2025;14:23;A 74;1;0;0;3;31;4;37;0;0;0;0;0;0;1;1
16.01.2025;14:22;A 74;1;0;0;5;46;1;64;1;11;1;11;1;1;0;0
16.01.2025;14:21;A 74;1;0;0;0;8;5;59;1;2;1;17;2;3;0;0
16.01.2025;14:20;A 74;1;0;0;2;23;3;25;2;1;1;19;1;1;0;0
16.01.2025;14:19;A 74;1;0;0;1;66;4;66;0;0;1;22;0;0;0;0
16.01.2025;14:18;A 74;1;0;0;2;59;2;20;1;37;1;22;2;3;0;0
16.01.2025;14:17;A 74;1;0;0;2;49;0;100;1;24;1;16;2;3;2;3
16.01.2025;14:16;A 74;1;1;3;4;23;2;66;1;2;0;0;5;10;2;3
16.01.2025;14:15;A 74;1;0;0;3;24;0;100;0;0;1;29;1;1;1;2
16.01.2025;14:14;A 74;1;0;0;0;23;1;52;1;2;0;0;0;0;0;0
16.01.2025;14:13;A 74;1;0;0;3;31;3;52;1;4;1;14;0;0;0;0
16.01.2025;14:12;A 74;1;0;0;1;16;2;18;1;2;1;22;1;3;0;0
16.01.2025;14:11;A 74;1;0;0;3;23;1;20;1;2;1;34;1;0;0;0
16.01.2025;14:10;A 74;1;0;0;5;39;5;57;1;6;0;0;0;0;1;1
16.01.2025;14:09;A 74;1;0;0;3;56;1;68;1;4;1;25;0;0;0;0
16.01.2025;14:08;A 74;1;0;0;2;18;0;100;1;57;2;31;2;3;1;1
16.01.2025;14:07;A 74;1;3;6;2;58;2;47;0;0;1;8;0;0;1;1
16.01.2025;14:06;A 74;1;3;9;4;71;4;78;0;0;1;5;1;1;0;0
16.01.2025;14:05;A 74;1;0;0;1;24;2;38;0;0;1;14;2;3;4;8
16.01.2025;14:04;A 74;1;0;0;2;65;5;55;0;0;1;21;1;1;1;1
16.01.2025;14:03;A 74;1;0;0;2;19;2;8;0;0;1;21;0;0;0;0
16.01.2025;14:02;A 74;1;0;0;2;38;1;26;1;25;1;10;1;1;1;1
16.01.2025;14:01;A 74;1;0;0;1;16;5;17;2;15;0;0;1;1;0;0
16.01.2025;14:00;A 74;1;0;0;4;72;2;52;1;1;3;36;0;0;1;1
16.01.2025;13:59;A 74;1;0;0;1;10;1;49;0;0;1;23;0;0;0;0
16.01.2025;13:58;A 74;1;1;5;4;50;3;44;2;4;0;8;1;1;0;0
16.01.2025;13:57;A 74;1;0;0;2;28;3;26;1;2;2;31;2;3;0;0
16.01.2025;13:56;A 74;1;0;0;1;18;1;44;1;5;1;38;0;0;1;1
16.01.2025;13:55;A 74;1;0;0;3;28;4;84;2;8;1;37;1;1;0;0
16.01.2025;13:54;A 74;1;0;0;7;50;2;31;1;12;1;6;2;3;0;0
16.01.2025;13:53;A 74;1;0;0;2;22;2;34;2;11;0;0;1;1;0;0
16.01.2025;13:52;A 74;1;0;0;1;44;2;51;0;0;2;20;0;0;1;1
16.01.2025;13:51;A 74;1;0;0;3;45;3;41;2;7;1;26;1;1;0;0
16.01.2025;13:50;A 74;1;0;0;3;23;4;32;1;2;0;0;0;0;0;0
16.01.2025;13:49;A 74;1;0;0;2;82;3;63;1;3;1;25;0;0;0;0
16.01.2025;13:48;A 74;1;0;0;3;35;4;17;2;18;0;0;1;1;0;0
16.01.2025;13:47;A 74;1;0;0;3;17;1;31;0;16;1;14;0;0;0;0
16.01.2025;13:46;A 74;1;2;32;2;54;2;85;3;10;0;29;1;1;0;0
16.01.2025;13:45;A 74;1;0;0;2;26;1;73;1;14;1;20;1;1;1;1
16.01.2025;13:44;A 74;1;0;0;1;43;0;75;2;18;2;34;1;1;0;0
16.01.2025;13:43;A 74;1;0;0;3;26;0;100;1;10;0;0;1;1;1;1
16.01.2025;13:42;A 74;1;0;0;1;76;1;35;1;9;1;15;1;1;0;0
16.01.2025;13:41;A 74;1;0;0;2;11;3;18;1;1;2;33;1;1;0;0
16.01.2025;13:40;A 74;1;0;0;3;37;7;35;0;0;1;2;1;1;0;0
16.01.2025;13:39;A 74;1;2;7;1;10;2;68;6;11;1;34;0;0;0;0
16.01.2025;13:38;A 74;1;0;0;1;61;1;7;0;0;0;0;1;1;1;1
16.01.2025;13:37;A 74;1;1;8;2;26;1;74;2;19;1;30;1;1;1;5
16.01.2025;13:36;A 74;1;1;9;0;17;1;6;0;0;1;34;0;0;0;0
16.01.2025;13:35;A 74;1;0;0;1;51;3;93;1;0;1;32;3;5;0;0
16.01.2025;13:34;A 74;1;0;0;1;44;1;54;1;13;1;24;0;0;0;0
16.01.2025;13:33;A 74;1;2;5;4;46;4;29;2;7;0;0;0;0;1;1
16.01.2025;13:32;A 74;1;1;8;2;58;1;71;1;3;1;32;1;1;1;1
16.01.2025;13:31;A 74;1;0;0;2;12;1;25;1;15;3;38;0;0;1;1
16.01.2025;13:30;A 74;1;0;0;2;51;0;75;1;23;2;35;1;1;1;1
16.01.2025;13:29;A 74;1;4;6;6;45;8;61;2;16;0;0;1;1;0;0
16.01.2025;13:28;A 74;1;2;4;1;79;1;84;1;0;3;21;2;3;1;1
16.01.2025;13:27;A 74;1;2;1;1;76;0;70;1;29;2;22;1;1;1;1
16.01.2025;13:26;A 74;1;0;0;7;53;1;40;0;0;0;0;2;3;1;1
16.01.2025;13:25;A 74;1;0;0;2;44;1;44;2;11;1;13;1;1;1;1
16.01.2025;13:24;A 74;1;1;9;3;42;1;12;3;7;1;17;1;1;0;0
16.01.2025;13:23;A 74;1;1;2;3;45;2;31;1;9;1;24;1;1;1;2
16.01.2025;13:22;A 74;1;0;0;0;0;2;81;0;24;2;27;2;3;3;7
16.01.2025;13:21;A 74;1;1;9;4;29;1;66;3;23;1;26;1;1;0;0
16.01.2025;13:20;A 74;1;2;53;2;43;1;98;0;0;1;33;1;1;1;1
16.01.2025;13:19;A 74;1;0;100;2;56;5;93;2;7;0;20;1;1;2;3
16.01.2025;13:18;A 74;1;2;46;1;85;1;81;1;2;1;19;0;0;0;0
16.01.2025;13:17;A 74;1;1;89;1;93;1;70;1;53;2;43;0;0;4;6
16.01.2025;13:16;A 74;1;1;4;2;16;3;48;2;17;0;0;2;3;8;15
16.01.2025;13:15;A 74;1;1;59;1;44;0;100;1;12;1;45;0;0;0;0
16.01.2025;13:14;A 74;1;0;0;3;34;3;69;4;28;0;10;1;1;0;0
16.01.2025;13:13;A 74;1;3;6;3;32;2;30;0;0;1;21;0;0;0;0
16.01.2025;13:12;A 74;1;1;4;1;68;4;75;1;1;2;19;0;0;1;1
16.01.2025;13:11;A 74;1;1;0;2;68;2;75;1;15;1;25;1;1;0;0
16.01.2025;13:10;A 74;1;0;0;1;70;3;62;2;49;1;11;1;1;0;0
16.01.2025;13:09;A 74;1;1;37;1;15;3;13;0;0;2;21;1;1;0;0
