Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
17.01.2025;00:48;A 61;1;1;1;1;0;1;0;0;0;3;0;1;0;1;0;1;3;0;0;0;0;0;0;0;0;0;100;0;100
17.01.2025;00:28;A 61;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.01.2025;00:09;A 61;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;23:58;A 61;1;1;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;23:45;A 61;1;0;0;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;23:38;A 61;1;0;0;1;0;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;23:31;A 61;1;1;0;1;0;2;1;1;9;0;0;2;1;1;0;0;3;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;23:27;A 61;1;0;0;1;0;1;2;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;18:02;A 61;1;6;4;7;7;8;9;5;39;9;2;11;13;7;8;5;49;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;18:01;A 61;1;5;2;4;5;4;5;2;26;2;1;2;2;7;9;3;20;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;18:00;A 61;1;5;7;3;4;4;4;5;24;10;3;7;7;8;11;7;39;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;17:59;A 61;1;4;4;7;6;6;7;4;45;3;0;2;2;1;2;3;10;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;17:58;A 61;1;7;5;7;7;6;6;5;39;13;2;4;4;6;5;1;19;0;0;0;0;0;0;0;0;0;100;0;100
16.01.2025;17:57;A 61;1;9;10;8;19;7;10;0;56;80;13;4;6;3;3;5;22;0;0;0;0;1;1;0;0;0;100;0;100
