Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V111Z;V111B;V112Z;V112B;V351Z;V351B;TF35aZ;TF35aB;TF35bZ;TF35bB;TBS35aZ;TBS35aB;TBS35bZ;TBS35bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
17.01.2025;00:48;A 48;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
17.01.2025;00:28;A 48;1;2;7;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
17.01.2025;00:09;A 48;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;23:58;A 48;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;23:45;A 48;1;1;4;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;23:38;A 48;1;1;7;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;23:31;A 48;1;1;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;23:27;A 48;1;1;1;1;0;2;2;5;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;18:02;A 48;1;11;36;3;13;12;17;17;15;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;18:01;A 48;1;2;6;4;3;12;12;4;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;18:00;A 48;1;6;27;6;19;3;6;6;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:59;A 48;1;8;20;3;12;15;17;9;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:58;A 48;1;8;30;4;41;15;27;16;25;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:57;A 48;1;3;13;6;10;8;26;7;10;1;14;1;1;0;0;1;1;0;0;0;100;0;100;0;100
16.01.2025;17:56;A 48;1;8;24;4;8;12;17;8;23;1;11;0;0;1;1;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:55;A 48;1;7;24;8;15;15;26;8;8;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:54;A 48;1;3;43;4;28;4;68;5;10;1;14;0;0;1;1;0;0;1;1;0;100;0;100;0;100
16.01.2025;17:53;A 48;1;3;9;0;0;18;20;12;16;1;6;0;0;2;3;0;0;2;3;0;100;0;100;0;100
16.01.2025;17:52;A 48;1;3;52;1;80;19;45;10;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:51;A 48;1;6;75;7;29;8;15;2;2;2;14;0;0;1;1;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:50;A 48;1;5;35;0;0;8;17;7;29;1;7;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:49;A 48;1;3;20;1;2;1;75;13;24;1;6;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:48;A 48;1;2;61;6;32;19;68;6;7;0;0;0;0;0;0;0;0;1;1;0;100;0;100;0;100
16.01.2025;17:47;A 48;1;7;37;7;15;16;38;4;3;1;4;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:46;A 48;1;4;15;5;4;16;17;22;25;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:45;A 48;1;5;29;3;19;5;4;5;4;1;15;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:44;A 48;1;10;34;4;7;18;28;10;10;0;0;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:43;A 48;1;0;0;4;3;11;37;6;10;0;2;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:42;A 48;1;8;35;7;35;8;41;5;9;1;6;0;0;2;3;1;1;1;1;0;100;0;100;0;100
16.01.2025;17:41;A 48;1;5;19;5;15;3;23;8;14;1;8;0;0;1;1;0;0;1;1;0;100;0;100;0;100
16.01.2025;17:40;A 48;1;1;67;2;64;1;60;9;16;0;13;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:39;A 48;1;4;7;5;9;5;10;3;1;1;1;0;0;0;0;1;1;0;0;0;100;0;100;0;100
16.01.2025;17:38;A 48;1;8;41;12;23;16;23;14;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:37;A 48;1;0;0;0;0;10;10;9;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:36;A 48;1;5;23;4;13;15;40;3;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:35;A 48;1;7;34;2;3;18;27;10;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:34;A 48;1;5;24;2;34;7;13;15;24;1;11;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:33;A 48;1;5;17;2;4;9;8;7;6;0;0;0;0;1;1;0;0;2;3;0;100;0;100;0;100
16.01.2025;17:32;A 48;1;8;19;8;10;12;13;6;7;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:31;A 48;1;10;28;8;17;12;23;6;12;1;2;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:30;A 48;1;4;12;3;21;7;17;4;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:29;A 48;1;13;66;9;37;23;46;16;17;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:28;A 48;1;1;1;4;6;12;16;0;0;1;13;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:27;A 48;1;5;69;11;41;8;11;3;44;0;17;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:26;A 48;1;5;24;2;2;15;22;18;19;1;0;0;0;1;1;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:25;A 48;1;7;39;8;17;15;15;9;7;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:24;A 48;1;1;9;2;8;3;2;11;12;1;12;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:23;A 48;1;6;56;3;13;18;35;1;1;0;0;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:22;A 48;1;7;53;4;64;10;21;11;12;1;5;1;1;0;0;1;1;0;0;0;100;0;100;0;100
16.01.2025;17:21;A 48;1;0;1;1;5;5;8;0;0;2;23;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:20;A 48;1;8;52;3;24;17;18;4;3;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;100
16.01.2025;17:19;A 48;1;2;9;1;7;14;21;2;11;1;11;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:18;A 48;1;8;55;0;0;12;10;7;7;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:17;A 48;1;3;51;4;52;9;16;7;6;0;1;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:16;A 48;1;9;41;6;41;16;23;4;8;1;6;0;0;0;0;2;3;0;0;0;100;0;100;0;100
16.01.2025;17:15;A 48;1;3;31;2;24;10;8;6;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:14;A 48;1;6;55;6;30;21;23;8;8;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:13;A 48;1;5;32;2;6;13;15;14;15;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:12;A 48;1;9;69;4;11;1;52;0;40;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:11;A 48;1;8;70;3;9;5;27;4;33;1;19;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:10;A 48;1;4;37;4;15;14;32;10;15;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:09;A 48;1;4;45;2;14;6;9;1;3;1;29;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:08;A 48;1;5;20;4;16;13;19;14;22;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:07;A 48;1;6;63;3;29;14;32;13;19;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:06;A 48;1;4;20;3;9;1;3;3;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:05;A 48;1;9;58;7;18;10;18;6;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:04;A 48;1;4;12;0;0;10;18;7;8;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:03;A 48;1;4;27;2;14;9;24;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:02;A 48;1;7;43;3;8;10;25;3;8;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:01;A 48;1;3;23;4;7;7;20;12;30;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;17:00;A 48;1;4;40;2;8;9;25;8;21;2;28;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:59;A 48;1;4;19;2;8;9;21;2;11;0;0;0;0;0;0;0;0;1;1;0;100;0;100;0;100
16.01.2025;16:58;A 48;1;7;33;1;3;14;30;5;11;2;9;0;0;0;0;0;0;1;1;0;100;0;100;0;100
16.01.2025;16:57;A 48;1;7;39;3;13;4;9;1;3;1;9;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:56;A 48;1;1;82;4;48;8;19;7;13;0;0;0;0;0;0;0;0;1;1;0;100;0;100;0;100
16.01.2025;16:55;A 48;1;3;17;3;8;6;67;3;16;2;11;0;0;0;0;1;1;0;0;0;100;0;100;0;100
16.01.2025;16:54;A 48;1;8;41;3;13;4;33;4;18;0;0;0;0;1;1;0;0;1;1;0;100;0;100;0;100
16.01.2025;16:53;A 48;1;0;78;3;33;5;60;11;19;1;5;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:52;A 48;1;3;70;2;10;8;57;3;42;1;11;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:51;A 48;1;1;10;1;2;8;16;3;2;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;100
16.01.2025;16:50;A 48;1;4;23;4;14;16;66;8;23;1;3;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:49;A 48;1;1;41;1;4;1;81;8;43;0;2;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:48;A 48;1;4;17;1;28;3;35;3;4;1;7;0;0;0;0;0;0;1;1;0;100;0;100;0;100
16.01.2025;16:47;A 48;1;3;80;3;25;6;34;5;57;1;6;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:46;A 48;1;4;19;2;1;4;50;2;45;1;10;0;0;1;1;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:45;A 48;1;8;34;2;8;3;20;4;9;0;0;2;3;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:44;A 48;1;4;19;1;3;10;45;5;15;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:43;A 48;1;4;72;2;13;3;21;2;29;1;7;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:42;A 48;1;2;11;2;5;5;55;5;14;0;0;1;1;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:41;A 48;1;6;34;7;18;4;13;5;19;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:40;A 48;1;4;16;2;6;9;40;2;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
16.01.2025;16:39;A 48;1;3;9;0;0;4;20;2;7;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
