Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
17.01.2025;00:48;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;00:28;A149;1;1;0;1;0;1;4;1;1;1;9;1;0;0;0;0;0;0;0;0;0
17.01.2025;00:09;A149;1;0;0;0;0;0;0;1;1;1;3;1;0;0;0;0;0;0;0;0;0
16.01.2025;23:58;A149;1;1;1;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:45;A149;1;1;1;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;23:38;A149;1;0;0;0;0;0;0;2;2;1;9;2;2;0;0;0;0;0;0;0;0
16.01.2025;23:31;A149;1;2;2;2;1;1;9;2;2;2;17;1;0;0;0;0;0;0;0;0;0
16.01.2025;23:27;A149;1;0;0;0;0;0;0;1;1;1;5;0;0;0;0;0;0;0;0;0;0
16.01.2025;18:01;A149;1;1;1;1;0;3;6;1;1;2;4;2;1;0;0;0;0;0;0;0;0
16.01.2025;18:00;A149;1;4;12;4;3;7;31;9;37;7;61;6;7;0;0;0;0;0;0;0;0
16.01.2025;17:59;A149;1;6;6;3;2;1;21;5;14;6;40;8;19;0;0;0;0;2;3;1;1
16.01.2025;17:58;A149;1;7;15;8;8;3;45;4;5;3;23;4;6;0;0;0;0;0;0;0;0
16.01.2025;17:57;A149;1;5;5;5;3;4;30;5;5;3;24;6;7;0;0;0;0;1;1;2;3
16.01.2025;17:56;A149;1;1;1;1;1;2;16;3;14;3;29;2;2;1;1;0;0;0;0;0;0
16.01.2025;17:55;A149;1;6;7;6;5;7;51;5;5;3;26;7;7;0;0;0;0;0;0;0;0
16.01.2025;17:54;A149;1;4;4;5;4;3;25;7;6;3;26;7;7;0;0;0;0;0;0;0;0
16.01.2025;17:53;A149;1;6;24;3;2;1;40;3;9;4;15;4;8;0;0;0;0;0;0;0;0
16.01.2025;17:52;A149;1;1;57;3;5;1;67;4;4;3;15;3;3;1;1;0;0;1;1;1;1
16.01.2025;17:51;A149;1;10;13;10;8;2;49;3;3;4;13;4;7;0;0;0;0;0;0;0;0
16.01.2025;17:50;A149;1;4;5;4;3;5;28;6;23;6;34;6;6;0;0;0;0;0;0;0;0
16.01.2025;17:49;A149;1;11;12;8;7;5;56;6;5;2;18;4;5;0;0;0;0;1;1;0;0
16.01.2025;17:48;A149;1;6;6;8;8;5;37;7;12;4;47;7;10;0;0;0;0;0;0;0;0
16.01.2025;17:47;A149;1;11;38;10;10;5;69;5;7;4;21;5;4;0;0;0;0;0;0;0;0
16.01.2025;17:46;A149;1;10;13;10;9;8;65;3;15;2;22;2;4;0;0;0;0;1;1;0;0
16.01.2025;17:45;A149;1;7;7;7;5;4;31;6;11;7;39;6;21;0;0;0;0;1;1;1;1
16.01.2025;17:44;A149;1;7;9;5;4;5;37;3;4;2;13;4;18;0;0;0;0;0;0;1;1
16.01.2025;17:43;A149;1;7;21;8;7;4;58;6;34;4;40;4;4;1;1;0;0;0;0;0;0
16.01.2025;17:42;A149;1;2;5;2;1;2;12;6;45;3;65;9;15;1;1;1;1;0;0;0;0
16.01.2025;17:41;A149;1;8;25;8;6;6;53;7;7;6;31;8;9;0;0;0;0;0;0;0;0
16.01.2025;17:40;A149;1;5;12;6;4;3;38;4;4;2;20;4;4;1;1;1;1;0;0;0;0
16.01.2025;17:39;A149;1;5;16;6;8;3;31;4;4;5;20;4;6;0;0;0;0;0;0;0;0
16.01.2025;17:38;A149;1;11;16;7;6;4;60;3;10;2;22;3;3;0;0;0;0;0;0;0;0
16.01.2025;17:37;A149;1;12;36;13;20;2;77;3;3;4;12;2;2;0;0;0;0;1;1;1;1
16.01.2025;17:36;A149;1;8;55;9;12;1;97;7;8;2;29;6;7;0;0;0;0;1;1;0;0
16.01.2025;17:35;A149;1;6;4;8;6;4;41;6;6;2;33;7;10;0;0;0;0;0;0;0;0
16.01.2025;17:34;A149;1;10;11;11;10;5;59;3;2;4;5;3;2;0;0;0;0;0;0;0;0
16.01.2025;17:33;A149;1;7;8;8;7;3;50;5;5;4;20;5;5;0;0;0;0;0;0;0;0
16.01.2025;17:32;A149;1;5;10;2;2;3;23;5;28;6;46;3;3;0;0;0;0;0;0;1;1
16.01.2025;17:31;A149;1;8;9;10;9;5;55;3;15;3;21;5;6;0;0;2;3;0;0;0;0
16.01.2025;17:30;A149;1;8;9;8;6;7;47;9;11;3;40;6;11;0;0;0;0;0;0;0;0
16.01.2025;17:29;A149;1;7;7;6;4;2;36;2;2;2;13;4;10;0;0;0;0;0;0;0;0
16.01.2025;17:28;A149;1;7;6;6;4;4;44;6;5;6;25;6;5;0;0;0;0;0;0;0;0
16.01.2025;17:27;A149;1;6;6;9;12;2;35;4;9;2;26;4;5;1;1;0;0;0;0;0;0
16.01.2025;17:26;A149;1;6;5;5;4;3;37;8;8;6;34;6;6;0;0;0;0;0;0;0;0
16.01.2025;17:25;A149;1;4;24;5;4;5;35;3;5;4;20;3;3;1;1;0;0;0;0;1;1
16.01.2025;17:24;A149;1;8;7;8;6;3;37;4;7;8;21;5;5;0;0;0;0;0;0;0;0
16.01.2025;17:23;A149;1;9;13;9;7;4;45;5;13;3;31;2;2;0;0;0;0;1;1;1;1
16.01.2025;17:22;A149;1;4;14;3;2;3;39;2;2;3;13;4;5;1;1;0;0;1;1;0;0
16.01.2025;17:21;A149;1;2;6;1;0;1;8;2;4;2;14;1;1;0;0;0;0;1;1;1;1
16.01.2025;17:20;A149;1;11;29;13;16;5;70;6;3;2;11;5;6;1;1;0;0;0;0;0;0
16.01.2025;17:19;A149;1;9;10;7;6;3;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2025;17:18;A149;1;9;10;10;9;3;64;1;0;4;18;1;0;0;0;0;0;0;0;0;0
