Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;T1_2Z;T1_2B
16.01.2025;17:35;A 96;1;0;100;0;100;1;60;1;40;1;19;4;4;9;9;1;2;1;2;0;0
16.01.2025;17:34;A 96;1;0;100;0;100;1;4;0;100;1;0;10;9;11;8;0;0;0;0;0;0
16.01.2025;17:33;A 96;1;0;100;0;100;5;66;3;51;2;62;4;4;1;1;0;0;0;0;0;0
16.01.2025;17:32;A 96;1;0;100;0;100;10;36;3;15;8;44;5;8;6;7;0;0;0;0;1;2
16.01.2025;17:31;A 96;1;0;100;0;100;0;100;1;69;0;100;8;7;10;10;0;0;0;0;1;3
16.01.2025;17:30;A 96;1;0;100;0;100;3;75;0;58;2;19;6;6;7;7;0;0;0;0;0;0
16.01.2025;17:29;A 96;1;0;100;0;100;5;80;2;52;0;8;5;5;3;3;0;0;0;0;0;0
16.01.2025;17:28;A 96;1;0;100;0;100;1;82;1;85;1;80;8;12;5;6;0;0;0;0;23;35
16.01.2025;17:27;A 96;1;0;100;0;100;6;51;0;0;4;61;7;11;7;7;0;0;0;0;5;12
16.01.2025;17:26;A 96;1;0;100;0;100;5;18;1;10;3;66;5;5;13;12;0;0;0;0;0;0
16.01.2025;17:25;A 96;1;0;100;0;100;0;100;1;74;1;26;10;7;13;14;0;0;0;0;0;0
16.01.2025;17:24;A 96;1;0;100;0;100;6;72;2;63;3;68;9;12;13;16;0;0;0;0;0;0
16.01.2025;17:23;A 96;1;0;100;0;100;9;62;2;14;4;63;4;11;10;14;0;0;0;0;0;0
16.01.2025;17:22;A 96;1;0;100;0;100;0;100;0;0;1;91;4;4;5;4;0;0;0;0;1;1
16.01.2025;17:21;A 96;1;0;100;0;100;6;80;4;66;4;64;8;8;4;4;0;0;0;0;0;0
16.01.2025;17:20;A 96;1;0;100;0;100;2;90;3;83;4;68;10;11;10;9;0;0;0;0;0;0
16.01.2025;17:19;A 96;1;0;100;0;100;0;100;1;60;1;91;9;15;13;14;0;0;0;0;1;3
16.01.2025;17:18;A 96;1;0;100;0;100;7;80;3;53;4;65;5;41;9;14;0;0;0;0;0;0
16.01.2025;17:17;A 96;1;0;100;0;100;11;79;2;11;5;60;5;4;9;8;0;0;0;0;0;0
16.01.2025;17:16;A 96;1;0;100;0;100;0;100;1;73;1;49;6;11;10;8;0;0;0;0;0;0
16.01.2025;17:15;A 96;1;0;100;0;100;11;79;1;59;2;38;5;7;2;3;1;2;1;2;0;0
16.01.2025;17:14;A 96;1;0;100;0;100;9;85;1;10;4;14;5;4;10;11;1;2;1;2;0;0
16.01.2025;17:13;A 96;1;0;100;0;100;0;100;1;48;1;86;8;10;4;4;0;0;0;0;0;0
16.01.2025;17:12;A 96;1;0;100;0;100;8;73;1;61;2;61;6;8;4;4;0;0;0;0;0;0
16.01.2025;17:11;A 96;1;0;100;0;100;7;66;2;42;2;64;10;9;10;10;0;0;0;0;0;0
16.01.2025;17:10;A 96;1;0;100;0;100;1;79;1;72;1;80;8;9;7;8;0;0;0;0;1;1
16.01.2025;17:09;A 96;1;0;100;0;100;5;70;1;49;5;68;3;7;11;14;0;0;0;0;0;0
16.01.2025;17:08;A 96;1;0;100;0;100;5;53;1;1;5;70;6;20;6;7;0;0;0;0;0;0
16.01.2025;17:07;A 96;1;0;100;0;100;1;24;0;0;1;49;5;5;7;10;0;0;0;0;0;0
16.01.2025;17:06;A 96;1;0;100;0;100;3;63;0;60;3;56;7;6;5;5;0;0;0;0;0;0
16.01.2025;17:05;A 96;1;0;100;0;100;4;39;2;35;4;19;6;6;4;5;0;0;0;0;1;2
16.01.2025;17:04;A 96;1;0;100;0;100;1;73;1;86;1;92;7;5;11;9;0;0;0;0;0;0
16.01.2025;17:03;A 96;1;0;100;0;100;10;74;1;11;3;63;6;5;10;10;0;0;0;0;0;0
16.01.2025;17:02;A 96;1;0;100;0;100;7;55;0;0;6;29;6;6;9;9;0;0;0;0;0;0
16.01.2025;17:01;A 96;1;0;100;0;100;0;100;0;0;1;32;5;6;5;4;0;0;0;0;1;4
16.01.2025;17:00;A 96;1;0;100;0;100;8;76;1;61;2;60;9;11;8;9;0;0;0;0;0;0
16.01.2025;16:59;A 96;1;0;100;0;100;6;44;1;38;2;60;2;2;3;2;0;0;0;0;0;0
16.01.2025;16:58;A 96;1;0;100;0;100;1;100;1;75;1;70;10;10;9;7;1;2;1;2;0;0
16.01.2025;16:57;A 96;1;0;100;0;100;4;64;0;0;3;4;3;3;2;2;0;0;0;0;0;0
16.01.2025;16:56;A 96;1;0;100;0;100;3;20;0;7;6;15;3;4;5;4;0;0;0;0;0;0
16.01.2025;16:55;A 96;1;0;100;0;100;0;0;1;87;0;100;5;8;12;11;0;0;0;0;0;0
16.01.2025;16:54;A 96;1;0;100;0;100;6;69;1;1;6;88;2;7;2;5;0;0;0;0;0;0
16.01.2025;16:53;A 96;1;0;100;0;100;10;70;1;11;6;77;7;9;3;6;0;0;0;0;0;0
16.01.2025;16:52;A 96;1;0;100;0;100;1;99;1;33;1;97;5;4;8;6;0;0;0;0;0;0
16.01.2025;16:51;A 96;1;0;100;0;100;7;69;1;1;4;65;4;5;8;8;0;0;0;0;0;0
16.01.2025;16:50;A 96;1;0;100;0;100;6;54;0;0;4;50;3;2;8;7;0;0;0;0;1;1
16.01.2025;16:49;A 96;1;0;100;0;100;1;72;0;0;1;94;4;4;10;9;0;0;0;0;0;0
16.01.2025;16:48;A 96;1;0;100;0;100;1;64;2;2;1;60;8;10;5;8;0;0;0;0;0;0
16.01.2025;16:47;A 96;1;0;100;0;100;6;44;0;0;2;43;6;5;7;6;1;2;1;2;0;0
16.01.2025;16:46;A 96;1;0;100;0;100;1;96;0;0;1;54;11;11;9;9;0;0;0;0;0;0
16.01.2025;16:45;A 96;1;0;100;0;100;7;73;3;54;8;60;6;8;9;9;0;0;0;0;0;0
16.01.2025;16:44;A 96;1;0;100;0;100;4;67;2;11;4;15;2;3;7;29;1;2;1;2;0;0
16.01.2025;16:43;A 96;1;0;100;0;100;1;73;1;31;1;92;8;8;9;9;0;0;0;0;0;0
16.01.2025;16:42;A 96;1;0;100;0;100;5;66;0;60;7;69;6;4;7;7;0;0;0;0;0;0
16.01.2025;16:41;A 96;1;0;100;0;100;4;60;2;50;4;68;3;9;9;14;0;0;0;0;0;0
16.01.2025;16:40;A 96;1;0;100;0;100;0;100;0;0;0;0;7;6;9;11;0;0;0;0;0;0
16.01.2025;16:39;A 96;1;0;100;0;100;7;73;0;58;1;58;7;8;3;2;0;0;0;0;0;0
16.01.2025;16:38;A 96;1;0;100;0;100;6;63;1;55;6;72;6;7;9;13;0;0;0;0;0;0
16.01.2025;16:37;A 96;1;0;100;0;100;0;100;1;1;0;100;3;3;7;7;0;0;0;0;0;0
16.01.2025;16:36;A 96;1;0;100;0;100;4;46;0;58;5;86;11;11;6;7;0;0;0;0;2;14
16.01.2025;16:35;A 96;1;0;100;0;100;7;16;2;12;3;28;9;38;8;12;0;0;0;0;6;17
16.01.2025;16:34;A 96;1;0;100;0;100;1;55;1;67;1;92;8;7;13;12;0;0;0;0;1;2
16.01.2025;16:33;A 96;1;0;100;0;100;9;75;2;61;6;78;7;9;3;3;0;0;0;0;1;2
16.01.2025;16:32;A 96;1;0;100;0;100;9;73;2;18;5;67;5;7;6;6;0;0;1;2;1;6
16.01.2025;16:31;A 96;1;0;100;0;100;1;95;1;18;1;50;6;5;12;9;1;2;0;0;0;0
16.01.2025;16:30;A 96;1;0;100;0;100;6;76;0;0;1;47;4;4;9;14;0;0;0;0;0;0
16.01.2025;16:29;A 96;1;0;100;0;100;6;31;0;8;3;14;9;10;8;8;0;0;0;0;0;0
16.01.2025;16:28;A 96;1;0;100;0;100;1;74;1;53;0;100;8;8;16;16;0;0;0;0;0;0
16.01.2025;16:27;A 96;1;0;100;0;100;5;71;5;36;7;77;7;7;4;3;0;0;0;0;0;0
16.01.2025;16:26;A 96;1;0;100;0;100;8;49;2;11;5;64;5;4;8;7;0;0;0;0;0;0
16.01.2025;16:25;A 96;1;0;100;0;100;0;100;0;100;1;63;9;13;10;11;0;0;0;0;0;0
16.01.2025;16:24;A 96;1;0;100;0;100;9;74;4;68;1;45;4;16;9;17;0;0;0;0;0;0
16.01.2025;16:23;A 96;1;0;100;0;100;7;73;1;53;0;7;5;17;7;15;0;0;0;0;0;0
16.01.2025;16:22;A 96;1;0;100;0;100;0;100;1;40;1;32;10;7;9;11;0;0;0;0;0;0
16.01.2025;16:21;A 96;1;0;100;0;100;10;75;3;64;6;77;5;5;6;5;0;0;0;0;0;0
16.01.2025;16:20;A 96;1;0;100;0;100;7;85;1;42;2;49;6;6;4;3;0;0;0;0;0;0
16.01.2025;16:19;A 96;1;0;100;0;100;1;50;1;27;1;19;7;5;12;10;1;2;1;2;0;0
16.01.2025;16:18;A 96;1;0;100;0;100;9;71;1;62;7;81;4;4;5;6;0;0;0;1;0;0
16.01.2025;16:17;A 96;1;0;100;0;100;4;76;2;50;3;42;5;5;6;8;1;2;1;0;0;0
16.01.2025;16:16;A 96;1;0;100;0;100;0;100;0;0;1;68;11;9;15;14;0;0;0;0;0;0
16.01.2025;16:15;A 96;1;0;100;0;100;10;76;0;0;3;64;6;7;6;5;0;0;0;0;0;0
16.01.2025;16:14;A 96;1;0;100;0;100;9;73;0;8;4;56;3;6;4;7;0;0;0;0;0;0
16.01.2025;16:13;A 96;1;0;100;0;100;0;100;1;61;0;0;4;3;10;10;0;0;0;0;2;2
16.01.2025;16:12;A 96;1;0;100;0;100;4;77;4;64;3;67;9;14;7;8;0;0;0;0;0;0
16.01.2025;16:11;A 96;1;0;100;0;100;3;63;1;79;1;46;3;3;4;2;0;0;0;0;0;0
16.01.2025;16:10;A 96;1;0;100;0;100;0;100;1;8;1;27;9;8;8;7;0;0;0;0;2;3
16.01.2025;16:09;A 96;1;0;100;0;100;8;83;2;55;0;0;5;11;5;8;0;0;0;0;0;0
16.01.2025;16:08;A 96;1;0;100;0;100;5;25;2;10;1;1;4;3;4;3;0;0;0;0;1;2
16.01.2025;16:07;A 96;1;0;100;0;100;1;68;1;70;0;0;4;6;12;14;0;0;0;0;0;0
16.01.2025;16:06;A 96;1;0;100;0;100;8;74;5;66;1;3;7;8;13;14;0;0;0;0;0;0
16.01.2025;16:05;A 96;1;0;100;0;100;11;79;3;40;3;16;2;2;5;7;0;0;0;0;0;0
16.01.2025;16:04;A 96;1;0;100;0;100;0;100;0;0;1;66;3;3;11;9;0;0;0;0;0;0
16.01.2025;16:03;A 96;1;0;100;0;100;10;80;3;45;5;62;1;1;7;7;0;0;0;0;0;0
16.01.2025;16:02;A 96;1;0;100;0;100;4;64;1;11;4;71;7;7;11;12;0;0;0;0;0;0
16.01.2025;16:01;A 96;1;0;100;0;100;0;100;0;100;1;87;10;8;12;11;0;0;0;0;0;0
16.01.2025;16:00;A 96;1;0;100;0;100;8;81;1;1;2;61;5;4;5;4;1;2;1;2;0;0
16.01.2025;15:59;A 96;1;0;100;0;100;8;72;3;5;4;70;4;5;8;10;0;0;0;0;0;0
16.01.2025;15:58;A 96;1;0;100;0;100;0;100;1;54;0;100;5;5;7;7;0;0;0;0;0;0
16.01.2025;15:57;A 96;1;0;100;0;100;2;63;0;0;3;69;8;6;6;7;0;0;0;0;0;0
16.01.2025;15:56;A 96;1;0;100;0;100;6;55;0;6;6;29;7;8;10;10;0;0;0;0;0;0
16.01.2025;15:55;A 96;1;0;100;0;100;2;97;1;83;2;84;8;8;10;9;0;0;0;0;0;0
16.01.2025;15:54;A 96;1;0;100;0;100;2;90;2;92;3;92;4;7;4;6;0;0;0;0;1;2
16.01.2025;15:53;A 96;1;0;100;0;100;10;84;2;26;9;52;7;10;6;9;0;0;0;0;0;0
16.01.2025;15:52;A 96;1;0;100;0;100;4;91;1;73;2;80;4;4;6;5;0;0;0;0;2;6
16.01.2025;15:51;A 96;1;0;100;0;100;3;92;0;86;1;92;12;11;7;6;0;0;0;0;0;0
16.01.2025;15:50;A 96;1;0;100;0;100;2;73;1;43;1;6;8;40;9;15;0;0;1;2;0;0
16.01.2025;15:49;A 96;1;0;100;0;100;0;100;1;30;0;0;8;8;8;5;0;0;0;0;0;0
16.01.2025;15:48;A 96;1;0;100;0;100;3;73;1;1;2;63;4;3;7;6;0;0;0;0;0;0
16.01.2025;15:47;A 96;1;0;100;0;100;7;50;0;8;4;22;5;5;3;3;0;0;0;0;0;0
16.01.2025;15:46;A 96;1;0;100;0;100;1;87;1;89;1;91;6;6;4;5;0;0;0;0;0;0
16.01.2025;15:45;A 96;1;0;100;0;100;7;70;4;65;4;67;6;7;7;7;0;0;0;0;1;2
16.01.2025;15:44;A 96;1;0;100;0;100;12;80;1;52;4;46;3;6;4;7;0;0;1;2;1;1
16.01.2025;15:43;A 96;1;0;100;0;100;0;100;1;30;1;34;7;6;16;19;0;0;0;0;0;0
16.01.2025;15:42;A 96;1;0;100;0;100;4;79;0;0;0;59;8;14;10;14;0;0;0;0;0;0
16.01.2025;15:41;A 96;1;0;100;0;100;7;54;1;11;2;37;3;3;3;1;0;0;0;0;0;0
16.01.2025;15:40;A 96;1;0;100;0;100;1;99;1;68;1;30;7;8;14;14;0;0;0;0;0;0
16.01.2025;15:39;A 96;1;0;100;0;100;7;70;2;61;0;0;4;3;7;7;0;0;0;0;0;0
16.01.2025;15:38;A 96;1;0;100;0;100;4;79;2;57;1;9;1;1;6;6;0;0;0;0;0;0
16.01.2025;15:37;A 96;1;0;100;0;100;1;98;1;71;0;100;9;7;7;7;0;0;0;0;0;0
16.01.2025;15:36;A 96;1;0;100;0;100;8;72;1;1;3;69;3;3;5;4;1;2;1;2;0;0
16.01.2025;15:35;A 96;1;0;100;0;100;2;55;0;9;3;24;6;5;6;7;0;0;0;0;0;0
16.01.2025;15:34;A 96;1;0;100;0;100;0;100;1;57;0;100;6;4;13;12;0;0;0;0;0;0
16.01.2025;15:33;A 96;1;0;100;0;100;5;77;0;0;4;28;5;9;4;6;0;0;0;0;0;0
16.01.2025;15:32;A 96;1;0;100;0;100;10;74;2;12;2;2;7;9;7;7;0;0;0;0;0;0
16.01.2025;15:31;A 96;1;0;100;0;100;1;70;1;86;0;0;5;4;6;6;0;0;0;0;0;0
16.01.2025;15:30;A 96;1;0;100;0;100;6;64;1;61;3;11;1;1;1;1;0;0;0;0;1;3
16.01.2025;15:29;A 96;1;0;100;0;100;9;82;2;30;2;13;5;10;3;7;0;0;0;0;0;0
16.01.2025;15:28;A 96;1;0;100;0;100;1;65;0;100;0;100;7;6;12;12;0;0;0;0;0;0
16.01.2025;15:27;A 96;1;0;100;0;100;3;63;2;67;4;76;3;3;2;2;0;0;0;0;0;0
16.01.2025;15:26;A 96;1;0;100;0;100;4;79;1;8;6;84;5;10;3;3;0;0;0;0;0;0
16.01.2025;15:25;A 96;1;0;100;0;100;0;100;0;0;0;100;7;7;5;4;0;0;0;0;0;0
16.01.2025;15:24;A 96;1;0;100;0;100;5;9;0;58;6;87;5;4;6;5;0;0;0;0;4;7
16.01.2025;15:23;A 96;1;0;100;0;100;2;12;4;19;1;55;4;8;8;11;0;0;0;0;0;0
16.01.2025;15:22;A 96;1;0;100;0;100;1;93;0;100;1;96;4;4;3;3;0;0;0;0;2;4
16.01.2025;15:21;A 96;1;0;100;0;100;7;71;3;6;3;3;5;4;8;11;0;0;0;0;0;0
16.01.2025;15:20;A 96;1;0;100;0;100;7;48;0;7;1;7;5;5;5;5;0;0;0;0;0;0
16.01.2025;15:19;A 96;1;0;100;0;100;1;95;1;50;0;100;10;9;8;7;0;0;0;0;1;2
16.01.2025;15:18;A 96;1;0;100;0;100;9;76;2;62;4;64;3;3;8;8;0;0;0;0;0;0
16.01.2025;15:17;A 96;1;0;100;0;100;9;66;5;43;7;69;5;8;8;18;1;2;1;2;0;0
16.01.2025;15:16;A 96;1;0;100;0;100;0;100;0;0;1;56;9;10;7;8;0;0;0;0;0;0
16.01.2025;15:15;A 96;1;0;100;0;100;10;81;1;2;7;79;5;8;8;8;0;0;0;0;0;0
16.01.2025;15:14;A 96;1;0;100;0;100;10;78;1;7;3;59;6;13;6;8;0;0;0;0;0;0
16.01.2025;15:13;A 96;1;0;100;0;100;1;93;1;33;1;15;8;9;9;10;1;2;1;2;3;5
16.01.2025;15:12;A 96;1;0;100;0;100;6;68;1;7;0;58;9;7;9;8;0;0;0;0;1;1
16.01.2025;15:11;A 96;1;0;100;0;100;7;54;4;15;5;39;6;33;8;11;0;0;0;0;0;0
16.01.2025;15:10;A 96;1;0;100;0;100;1;91;1;95;0;100;12;10;9;8;0;0;0;0;0;0
16.01.2025;15:09;A 96;1;0;100;0;100;3;63;2;40;3;63;4;4;5;4;0;0;0;0;2;3
16.01.2025;15:08;A 96;1;0;100;0;100;7;71;2;11;4;63;5;8;7;8;0;0;0;0;0;0
16.01.2025;15:07;A 96;1;0;100;0;100;2;92;3;57;0;45;8;7;11;11;0;0;0;0;0;0
16.01.2025;15:06;A 96;1;0;100;0;100;7;70;1;60;4;7;4;4;6;6;0;0;0;0;0;0
16.01.2025;15:05;A 96;1;0;100;0;100;6;44;2;20;1;9;4;6;6;16;0;0;0;0;0;0
16.01.2025;15:04;A 96;1;0;100;0;100;0;100;1;70;1;90;5;6;5;11;0;0;0;0;0;0
16.01.2025;15:03;A 96;1;0;100;0;100;9;81;1;59;5;76;4;7;4;32;0;0;0;0;0;0
16.01.2025;15:02;A 96;1;0;100;0;100;0;100;0;100;0;100;8;6;8;8;0;0;0;0;0;0
16.01.2025;15:01;A 96;1;0;100;0;100;8;85;2;68;1;15;2;2;5;5;0;0;0;0;1;1
16.01.2025;15:00;A 96;1;0;100;0;100;4;91;0;0;4;45;5;7;4;4;0;0;0;0;0;0
16.01.2025;14:59;A 96;1;0;100;0;100;7;87;3;21;4;66;5;5;5;5;0;0;0;0;0;0
16.01.2025;14:58;A 96;1;0;100;0;100;1;69;1;35;1;70;7;7;7;7;0;0;1;2;0;0
16.01.2025;14:57;A 96;1;0;100;0;100;2;3;0;0;1;3;10;9;3;2;1;2;0;0;0;0
16.01.2025;14:56;A 96;1;0;100;0;100;4;80;3;28;4;81;7;7;6;5;0;0;0;0;0;0
16.01.2025;14:55;A 96;1;0;100;0;100;7;76;1;67;5;56;7;6;5;5;0;0;0;0;1;1
16.01.2025;14:54;A 96;1;0;100;0;100;7;86;2;57;3;46;4;2;4;4;0;0;0;0;1;3
16.01.2025;14:53;A 96;1;0;100;0;100;4;84;3;56;1;28;5;9;9;15;0;0;0;0;2;3
16.01.2025;14:52;A 96;1;0;100;0;100;6;38;1;43;1;18;3;3;7;7;0;0;0;0;0;0
16.01.2025;14:51;A 96;1;0;100;0;100;6;60;2;33;3;62;7;7;6;5;0;0;0;0;1;2
16.01.2025;14:50;A 96;1;0;100;0;100;3;42;1;23;1;46;6;5;3;2;0;0;0;0;0;0
16.01.2025;14:49;A 96;1;0;100;0;100;3;90;0;0;5;75;6;9;8;16;0;0;0;0;0;0
16.01.2025;14:48;A 96;1;0;100;0;100;2;6;0;0;1;15;5;9;7;13;0;0;0;0;0;0
16.01.2025;14:47;A 96;1;0;100;0;100;5;31;3;55;2;46;7;8;5;5;0;0;0;0;0;0
16.01.2025;14:46;A 96;1;0;100;0;100;2;37;2;14;1;34;3;4;8;20;0;0;0;0;0;0
16.01.2025;14:45;A 96;1;0;100;0;100;6;39;2;21;2;59;3;2;10;12;0;0;0;0;0;0
16.01.2025;14:44;A 96;1;0;100;0;100;4;80;1;41;5;24;8;14;5;6;0;0;1;2;0;0
16.01.2025;14:43;A 96;1;0;100;0;100;2;67;1;32;1;69;5;18;6;12;1;2;0;0;0;0
16.01.2025;14:42;A 96;1;0;100;0;100;5;45;0;0;1;42;3;3;10;13;0;0;0;0;0;0
16.01.2025;14:41;A 96;1;0;100;0;100;3;39;1;7;0;66;8;13;10;11;0;0;0;0;0;0
16.01.2025;14:40;A 96;1;0;100;0;100;3;55;2;29;2;25;10;10;5;6;0;0;0;0;0;0
16.01.2025;14:39;A 96;1;0;100;0;100;6;54;3;4;3;44;1;1;7;20;0;0;0;0;0;0
16.01.2025;14:38;A 96;1;0;100;0;100;4;78;0;26;2;48;4;9;7;14;0;0;0;0;0;0
16.01.2025;14:37;A 96;1;0;100;0;100;5;59;1;37;4;86;6;5;7;7;0;0;0;0;0;0
16.01.2025;14:36;A 96;1;0;100;0;100;2;96;1;16;1;87;4;5;5;5;0;0;0;0;0;0
16.01.2025;14:35;A 96;1;0;100;0;100;5;71;3;31;3;90;3;5;5;6;0;0;1;2;0;0
16.01.2025;14:34;A 96;1;0;100;0;100;6;77;1;1;1;7;4;4;4;4;1;2;0;0;2;5
16.01.2025;14:33;A 96;1;0;100;0;100;8;83;2;54;4;60;8;10;11;11;0;0;0;0;1;3
16.01.2025;14:32;A 96;1;0;100;0;100;2;42;1;15;1;29;2;2;2;1;0;0;0;0;0;0
16.01.2025;14:31;A 96;1;0;100;0;100;5;36;1;1;0;26;2;4;6;38;0;0;0;0;0;0
16.01.2025;14:30;A 96;1;0;100;0;100;4;70;1;1;3;79;8;10;8;9;0;0;0;0;0;0
16.01.2025;14:29;A 96;1;0;100;0;100;1;61;0;0;1;77;6;6;10;11;0;0;0;0;0;0
16.01.2025;14:28;A 96;1;0;100;0;100;1;85;0;0;2;53;12;8;9;7;0;0;0;0;2;12
16.01.2025;14:27;A 96;1;0;100;0;100;7;82;3;52;5;60;3;3;4;4;0;0;0;0;0;0
16.01.2025;14:26;A 96;1;0;100;0;100;5;71;1;53;2;55;3;3;3;5;0;0;0;0;0;0
16.01.2025;14:25;A 96;1;0;100;0;100;6;56;1;18;2;63;9;33;7;7;0;0;0;0;0;0
16.01.2025;14:24;A 96;1;0;100;0;100;7;86;1;5;5;84;4;6;8;10;0;0;0;0;0;0
16.01.2025;14:23;A 96;1;0;100;0;100;3;93;2;1;4;65;3;5;12;25;0;0;0;0;0;0
16.01.2025;14:22;A 96;1;0;100;0;100;1;73;0;0;2;40;5;6;10;10;0;0;0;0;0;0
16.01.2025;14:21;A 96;1;0;100;0;100;3;82;0;0;1;87;4;4;5;5;0;0;0;0;0;0
16.01.2025;14:20;A 96;1;0;100;0;100;6;76;2;71;4;83;1;1;3;3;0;0;0;0;0;0
16.01.2025;14:19;A 96;1;0;100;0;100;6;83;1;58;1;66;3;3;4;4;0;0;0;0;0;0
16.01.2025;14:18;A 96;1;0;100;0;100;2;62;1;40;1;49;5;4;6;5;0;0;1;2;0;0
16.01.2025;14:17;A 96;1;0;100;0;100;4;28;1;2;0;0;5;5;6;6;1;2;0;0;0;0
16.01.2025;14:16;A 96;1;0;100;0;100;3;34;1;0;4;6;8;8;6;5;0;0;0;0;0;0
16.01.2025;14:15;A 96;1;0;100;0;100;4;60;1;0;1;92;9;10;4;4;0;0;0;0;0;0
16.01.2025;14:14;A 96;1;0;100;0;100;1;31;0;0;0;0;4;5;7;7;0;0;0;0;0;0
16.01.2025;14:13;A 96;1;0;100;0;100;3;62;0;0;1;71;7;7;7;7;0;0;0;0;0;0
16.01.2025;14:12;A 96;1;0;100;0;100;3;53;3;60;1;15;6;4;8;9;0;0;0;0;0;0
16.01.2025;14:11;A 96;1;0;100;0;100;4;83;1;70;2;36;4;7;5;10;0;0;0;0;0;0
