Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;EG21Z;EG21B;EG22Z;EG22B;EG23Z;EG23B;EG24Z;EG24B
17.01.2025;00:48;A 99;1;0;0;2;6;1;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.01.2025;00:28;A 99;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.01.2025;00:09;A 99;1;0;0;2;2;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:58;A 99;1;0;0;2;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:45;A 99;1;0;0;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:38;A 99;1;0;0;0;0;1;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:31;A 99;1;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:27;A 99;1;0;0;1;6;2;4;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;18:02;A 99;1;1;31;1;36;0;0;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;18:01;A 99;1;1;49;4;65;1;5;1;39;1;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;18:00;A 99;1;1;36;1;37;3;31;3;76;2;6;1;1;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
16.01.2025;17:59;A 99;1;2;38;4;21;4;13;5;58;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:58;A 99;1;2;14;4;35;0;0;1;10;1;5;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:57;A 99;1;4;26;5;19;0;9;4;62;0;0;1;1;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
16.01.2025;17:56;A 99;1;2;28;2;32;1;33;3;66;0;0;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
16.01.2025;17:55;A 99;1;2;45;3;61;0;0;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:54;A 99;1;3;38;5;43;0;0;4;48;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:53;A 99;1;2;11;6;27;1;0;3;38;0;1;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:52;A 99;1;2;21;0;0;0;0;4;51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:51;A 99;1;8;32;3;30;3;2;4;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:50;A 99;1;1;12;3;23;6;8;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:49;A 99;1;3;34;3;27;1;2;1;80;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:48;A 99;1;3;42;5;57;5;7;3;74;0;0;0;0;0;0;0;0;1;3;0;0;0;0;;;;;;;;;;
16.01.2025;17:47;A 99;1;2;26;1;22;2;3;5;87;1;14;1;1;0;0;1;1;1;1;0;0;0;0;;;;;;;;;;
16.01.2025;17:46;A 99;1;4;22;1;7;2;1;3;54;1;3;0;0;2;3;0;0;1;2;0;0;0;0;;;;;;;;;;
16.01.2025;17:45;A 99;1;4;67;2;79;1;4;5;70;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:44;A 99;1;3;28;5;41;5;6;3;60;1;3;1;1;1;1;1;2;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:43;A 99;1;2;11;5;18;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:42;A 99;1;3;37;5;58;4;3;1;39;0;0;1;1;2;3;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:41;A 99;1;3;34;5;24;3;4;4;66;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:40;A 99;1;1;20;0;0;0;0;2;69;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:39;A 99;1;4;17;4;46;1;1;11;51;0;0;0;0;2;3;0;0;1;1;0;0;0;0;;;;;;;;;;
16.01.2025;17:38;A 99;1;5;69;1;86;3;3;3;73;1;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:37;A 99;1;3;17;4;15;0;0;4;44;0;0;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:36;A 99;1;6;25;4;39;4;14;3;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:35;A 99;1;4;52;3;16;3;32;4;70;1;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:34;A 99;1;5;14;8;18;2;3;4;19;2;11;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:33;A 99;1;3;43;4;53;2;4;5;67;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:32;A 99;1;2;25;0;36;3;1;5;61;2;6;0;0;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
16.01.2025;17:31;A 99;1;0;0;1;11;1;0;2;43;2;14;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:30;A 99;1;3;36;5;24;6;5;7;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:29;A 99;1;2;14;2;10;3;2;6;32;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;17:28;A 99;1;3;15;5;12;1;1;2;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
