Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
17.01.2025;00:48;A124;1;0;0;0;0;0;0;0;0
17.01.2025;00:28;A124;1;0;0;0;0;0;0;0;0
17.01.2025;00:09;A124;1;0;0;0;0;0;0;0;0
16.01.2025;23:58;A124;1;0;0;0;0;0;0;0;0
16.01.2025;23:45;A124;1;0;0;0;0;0;0;0;0
16.01.2025;23:38;A124;1;0;0;0;0;0;0;0;0
16.01.2025;23:31;A124;1;0;0;0;0;0;0;0;0
16.01.2025;23:27;A124;1;0;0;0;0;0;0;0;0
16.01.2025;18:01;A124;1;0;0;0;0;0;0;0;0
16.01.2025;18:00;A124;1;1;1;0;0;0;0;0;0
16.01.2025;17:59;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:58;A124;1;0;0;0;0;0;0;1;1
16.01.2025;17:57;A124;1;0;0;0;0;1;1;0;0
16.01.2025;17:56;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:55;A124;1;0;0;0;0;1;1;1;1
16.01.2025;17:54;A124;1;1;1;0;0;0;0;0;0
16.01.2025;17:53;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:52;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:51;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:50;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:49;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:48;A124;1;1;1;0;0;0;0;0;0
16.01.2025;17:47;A124;1;1;1;0;0;0;0;0;0
16.01.2025;17:46;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:45;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:44;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:43;A124;1;0;0;0;0;1;1;0;0
16.01.2025;17:42;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:41;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:40;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:39;A124;1;1;1;0;0;0;0;0;0
16.01.2025;17:38;A124;1;0;0;0;0;1;1;1;5
16.01.2025;17:37;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:36;A124;1;1;1;0;0;0;0;0;0
16.01.2025;17:35;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:34;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:33;A124;1;1;3;0;0;0;0;0;0
16.01.2025;17:32;A124;1;0;0;0;0;1;1;0;0
16.01.2025;17:31;A124;1;1;1;0;0;0;0;0;0
16.01.2025;17:30;A124;1;0;0;0;0;0;0;0;0
16.01.2025;17:29;A124;1;0;0;0;0;0;0;0;0
