Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V14Z;V14B;V15Z;V15B;V34Z;V34B;V35Z;V35B;V44Z;V44B;V45Z;V45B;V46Z;V46B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;T38_sZ;T38_sB;T38_bZ;T38_bB;T39_sZ;T39_sB;T39_bZ;T39_bB;T41_bZ;T41_bB;T42_bZ;T42_bB
17.01.2025;00:48;A 43;1;1;36;;;3;14;0;0;0;0;0;0;;;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.01.2025;00:28;A 43;1;0;0;;;0;0;1;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.01.2025;00:09;A 43;1;0;0;;;3;45;0;0;0;0;0;0;;;2;11;0;0;0;0;0;0;2;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:58;A 43;1;0;0;;;1;37;0;0;1;37;0;0;;;1;3;1;5;0;0;0;0;0;0;0;6;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:45;A 43;1;2;6;;;3;17;0;0;0;0;0;0;;;4;29;0;0;0;0;0;0;0;11;1;1;0;0;0;100;1;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:38;A 43;1;1;0;;;2;4;0;0;0;0;0;0;;;2;8;0;0;0;0;0;0;0;0;0;21;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:31;A 43;1;3;47;;;0;0;0;0;1;0;0;0;;;1;6;0;0;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;23:27;A 43;1;2;58;;;0;37;0;0;0;43;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;18:02;A 43;1;10;33;;;2;50;0;0;3;51;1;53;;;2;45;2;6;0;51;0;0;2;27;2;2;1;1;0;100;3;38;1;1;0;0;1;5;0;0;0;0;0;0;;;;;;;;;;
16.01.2025;18:01;A 43;1;7;12;;;7;22;0;0;1;5;1;45;;;5;30;1;6;5;5;0;0;4;4;3;5;0;0;0;100;3;13;0;0;1;1;0;0;1;5;1;1;0;0;;;;;;;;;;
16.01.2025;18:00;A 43;1;12;15;;;2;73;0;0;1;59;1;41;;;1;80;1;12;1;4;0;0;11;17;9;9;3;2;0;100;6;47;0;0;0;0;0;0;0;0;1;5;0;0;;;;;;;;;;
