Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;V13Z;V13B;V14Z;V14B;V15Z;V15B;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;D32Z;D32B;V33Z;V33B;V34Z;V34B;V37Z;V37B;D41Z;D41B;D42Z;D42B;V43Z;V43B;V44Z;V44B;TA32Z;TA32B;TB32Z;TB32B;TB35Z;TB35B;TA38Z;TA38B;TB38Z;TB38B;TB41Z;TB41B;EG23Z;EG23B;EG24Z;EG24B;EG25Z;EG25B;EG26Z;EG26B;VK1_StoeZ;VK1_StoeB;VK2_StoeZ;VK2_StoeB;VK3_StoeZ;VK3_StoeB;VK4_StoeZ;VK4_StoeB;VK5_StoeZ;VK5_StoeB;D35Z;D35B;D36Z;D36B;VK6_StoeZ;VK6_StoeB
17.01.2025;00:48;A 98;1;0;0;1;0;1;6;1;2;0;0;1;21;0;0;1;3;0;0;0;0;1;16;0;0;1;14;0;0;1;1;2;1;1;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
17.01.2025;00:28;A 98;1;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
17.01.2025;00:09;A 98;1;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;23:58;A 98;1;0;0;1;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;7;1;4;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;23:45;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;23:38;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;17;1;8;4;6;1;1;2;2;1;1;1;2;1;2;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;23:31;A 98;1;0;0;0;0;0;0;0;0;0;0;1;12;1;25;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;23:27;A 98;1;1;18;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;4;5;15;0;0;3;2;2;1;1;13;1;12;1;8;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;18:02;A 98;1;17;21;10;48;4;92;2;85;13;45;2;84;2;94;4;70;0;100;2;3;5;10;1;7;6;33;2;1;6;7;4;37;1;3;1;70;2;5;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;18:01;A 98;1;6;54;3;52;2;87;1;84;3;10;1;31;5;49;1;34;1;60;2;18;3;29;2;11;5;50;2;2;6;7;3;4;3;8;3;6;2;32;2;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;18:00;A 98;1;4;26;5;26;4;57;3;42;6;7;2;75;2;90;4;16;3;84;3;9;13;33;4;15;7;48;2;1;15;13;13;13;1;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:59;A 98;1;5;28;4;29;2;67;4;47;3;3;1;81;0;0;1;3;0;0;4;6;11;32;5;14;11;73;4;2;16;18;10;9;5;62;5;9;3;82;5;49;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:58;A 98;1;3;3;4;15;3;65;3;47;7;9;4;15;3;65;4;24;0;55;0;0;1;1;0;0;2;7;0;0;1;1;1;1;4;52;2;48;2;56;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:57;A 98;1;14;48;7;78;7;77;2;98;6;54;1;0;1;94;0;0;2;95;5;40;8;38;8;18;4;47;5;2;13;13;9;10;2;63;2;61;4;13;5;11;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:56;A 98;1;9;66;8;69;0;100;2;91;8;17;0;81;2;95;0;0;0;100;15;54;8;18;6;39;7;58;9;9;15;19;0;51;4;89;5;89;1;97;4;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:55;A 98;1;7;45;5;41;1;72;1;66;7;13;2;51;4;91;1;42;0;100;3;3;4;5;2;1;6;25;3;1;7;6;3;9;6;64;7;33;4;71;4;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:54;A 98;1;7;15;10;16;6;39;8;44;10;10;2;72;1;83;2;72;1;89;4;5;10;8;6;13;10;47;4;2;13;11;8;7;1;87;0;0;3;60;2;61;1;1;0;0;2;3;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:53;A 98;1;2;36;3;50;3;51;5;58;2;1;2;67;2;75;1;62;0;71;2;2;5;3;2;3;1;21;2;1;6;4;3;2;3;69;4;70;1;35;3;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:52;A 98;1;5;24;0;0;4;31;0;0;0;0;3;7;5;45;3;17;5;74;0;0;3;24;0;0;6;22;0;0;3;4;3;4;6;63;5;57;4;32;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:51;A 98;1;8;6;9;18;8;21;11;35;8;7;0;0;3;60;0;0;0;100;6;8;7;27;3;35;4;42;6;4;10;9;5;6;2;77;2;75;3;11;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:50;A 98;1;6;4;5;5;4;9;3;19;3;3;0;77;2;88;0;0;0;100;2;2;9;8;1;2;4;37;0;0;10;10;10;26;5;13;5;8;1;59;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:49;A 98;1;7;43;2;34;1;63;2;43;2;13;2;59;3;67;3;8;3;55;3;8;6;20;2;9;8;43;1;0;8;9;6;7;3;38;4;4;1;45;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:48;A 98;1;6;23;6;7;4;21;9;28;5;21;1;46;1;73;3;9;6;71;5;31;16;40;6;22;5;55;6;4;17;17;13;14;4;48;4;18;2;6;2;5;2;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
16.01.2025;17:47;A 98;1;15;13;8;6;2;54;4;24;7;5;0;0;2;85;0;0;0;84;5;24;15;44;3;9;13;66;4;2;18;19;11;12;4;83;5;80;2;86;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
