Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
14.02.2024;01:00;A 11;1;3;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:59;A 11;1;0;0;3;9;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;3;1;6;1;6;0;0;0;0
14.02.2024;00:58;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:57;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:56;A 11;1;2;25;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:55;A 11;1;0;0;1;10;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:54;A 11;1;2;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:53;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:52;A 11;1;3;9;1;3;0;0;3;3;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;13;1;15;2;9;0;0;0;0
14.02.2024;00:51;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
14.02.2024;00:50;A 11;1;0;0;1;11;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:49;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:48;A 11;1;0;0;1;9;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
14.02.2024;00:47;A 11;1;1;12;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0
14.02.2024;00:46;A 11;1;2;8;1;12;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;16;0;0;0;0;0;0;0;0
14.02.2024;00:45;A 11;1;0;0;0;0;0;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;10;1;22;1;8;0;0;0;0
14.02.2024;00:44;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
14.02.2024;00:43;A 11;1;3;10;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0
14.02.2024;00:42;A 11;1;0;17;2;9;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;6;1;10;1;5;0;0;0;0
14.02.2024;00:41;A 11;1;1;32;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;8;1;7;1;12;0;0;0;0
14.02.2024;00:40;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;15;1;6;3;3;0;0;2;8
14.02.2024;00:39;A 11;1;0;0;0;0;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;8;4;12;1;10;0;0;0;0
14.02.2024;00:38;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;1;1;10;1;11;0;0;0;0
14.02.2024;00:37;A 11;1;1;8;1;8;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;10;0;0;0;0;0;0;1;7
14.02.2024;00:36;A 11;1;0;0;3;5;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;3;1;6;0;2;0;0;0;0
14.02.2024;00:35;A 11;1;0;0;0;0;0;0;1;0;2;3;0;0;0;100;0;100;0;0;0;0;0;0;3;26;3;39;2;19;0;0;0;0
14.02.2024;00:34;A 11;1;0;0;0;0;0;0;5;5;4;9;0;0;0;100;0;100;0;0;0;0;0;0;3;57;2;39;3;26;1;2;0;0
14.02.2024;00:33;A 11;1;3;7;1;9;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;19;1;13;1;7;0;0;0;0
14.02.2024;00:32;A 11;1;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:31;A 11;1;3;11;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;1;1;2;13;4;22;0;0;0;2
14.02.2024;00:30;A 11;1;1;7;2;7;0;0;2;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;6;11;1;0;1;4;0;0;1;1
14.02.2024;00:29;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;1;1;9;1;11;0;0;0;0
14.02.2024;00:28;A 11;1;0;0;0;0;0;0;3;4;1;2;1;1;0;100;0;100;0;0;0;0;0;0;2;30;2;14;1;60;0;0;1;71
14.02.2024;00:27;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;3;1;4;0;0;0;0
14.02.2024;00:26;A 11;1;0;0;1;14;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;9;1;8;0;0;0;0
14.02.2024;00:25;A 11;1;2;69;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0
14.02.2024;00:24;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;9;0;0;0;0;0;0;1;5
14.02.2024;00:23;A 11;1;0;0;0;0;0;11;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:22;A 11;1;0;0;0;0;1;27;1;2;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;12;1;14;0;16;0;0;0;0
14.02.2024;00:21;A 11;1;7;39;1;9;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0
14.02.2024;00:20;A 11;1;2;7;1;10;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;7;1;6;1;9;0;0;0;0
14.02.2024;00:19;A 11;1;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:18;A 11;1;0;0;0;0;0;0;1;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;16;1;9;2;5;0;0;0;0
14.02.2024;00:17;A 11;1;0;0;0;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;7
14.02.2024;00:16;A 11;1;0;0;1;4;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:15;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:14;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0
14.02.2024;00:13;A 11;1;0;0;0;0;0;0;1;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;1;16;3;14;1;15;0;0;0;0
14.02.2024;00:12;A 11;1;2;6;2;10;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;4;8;2;16;4;6;0;0;0;0
14.02.2024;00:11;A 11;1;0;0;5;14;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;7;2;17;1;11;0;0;0;0
14.02.2024;00:10;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;6;2;9;0;0;0;0
14.02.2024;00:09;A 11;1;0;0;0;0;0;0;0;0;2;3;0;0;0;100;0;100;0;0;0;0;0;0;2;9;4;21;1;9;0;0;0;0
14.02.2024;00:08;A 11;1;3;9;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;1;1;7;0;0;0;0;0;0
14.02.2024;00:07;A 11;1;1;34;2;34;0;0;2;3;1;3;0;1;0;100;0;100;0;0;0;0;0;0;3;21;1;9;11;17;0;0;0;0
14.02.2024;00:06;A 11;1;1;10;0;0;0;0;2;4;0;0;2;3;0;100;0;100;0;0;0;0;0;0;3;27;2;8;4;20;0;0;0;0
14.02.2024;00:05;A 11;1;3;27;0;0;0;0;1;2;2;3;0;0;0;100;0;100;0;0;0;0;0;0;3;26;1;17;1;15;0;0;0;0
14.02.2024;00:04;A 11;1;0;0;0;0;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;10;5;17;4;24;0;0;0;0
14.02.2024;00:03;A 11;1;1;21;1;15;0;0;1;1;4;6;0;0;0;100;0;100;0;0;0;0;0;0;2;21;2;48;2;22;0;0;0;0
14.02.2024;00:02;A 11;1;0;23;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2024;00:01;A 11;1;4;60;0;1;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;7;1;14;2;12;0;0;0;0
14.02.2024;00:00;A 11;1;1;12;1;7;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;15;2;9;2;9;0;0;0;0
13.02.2024;23:59;A 11;1;4;17;6;47;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
13.02.2024;23:58;A 11;1;2;11;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0
13.02.2024;23:57;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2024;23:56;A 11;1;0;0;0;0;0;0;2;7;3;6;1;1;0;100;0;100;0;0;0;0;0;0;1;50;2;56;3;45;0;0;0;0
13.02.2024;23:55;A 11;1;3;12;0;0;1;0;0;0;0;0;0;1;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
13.02.2024;23:54;A 11;1;2;12;2;9;0;0;1;2;1;2;2;2;0;100;0;100;0;0;0;0;0;0;3;11;2;23;2;27;0;0;0;0
13.02.2024;23:53;A 11;1;5;19;2;18;1;44;2;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;14;2;5;0;0;0;0;1;6
13.02.2024;23:52;A 11;1;0;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2024;23:51;A 11;1;1;4;3;9;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;12;3;8;1;14;0;0;0;0
13.02.2024;23:50;A 11;1;5;17;3;11;0;0;0;0;3;4;0;0;0;100;0;100;0;0;0;0;0;0;3;17;6;27;2;22;0;0;0;0
13.02.2024;23:49;A 11;1;0;0;0;0;0;0;3;3;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;20;3;17;2;14;0;0;0;0
13.02.2024;23:48;A 11;1;2;9;0;0;0;0;1;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;11;2;8;1;7;0;0;0;0
13.02.2024;23:47;A 11;1;0;0;0;0;0;0;1;2;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;14;2;12;1;7;0;0;0;0
13.02.2024;23:46;A 11;1;2;20;1;8;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;42;0;29;0;0;0;0;0;0
13.02.2024;23:45;A 11;1;4;17;3;6;0;0;2;3;2;4;0;0;0;100;0;100;0;0;0;0;0;0;1;33;2;22;2;20;0;0;0;0
13.02.2024;23:44;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0
13.02.2024;23:43;A 11;1;2;18;0;0;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;3;12;2;11;1;9;0;0;0;0
13.02.2024;23:42;A 11;1;2;25;0;0;0;0;0;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;6;0;4;0;0;0;0;0;0
13.02.2024;23:41;A 11;1;6;34;0;0;0;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;12;1;9;1;10;0;0;0;0
13.02.2024;23:40;A 11;1;7;31;4;17;0;0;2;1;1;1;2;2;0;100;0;100;0;0;0;0;0;0;6;11;1;13;1;14;1;1;1;2
13.02.2024;23:39;A 11;1;2;9;1;7;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;3;25;1;2;0;0;0;0;0;0
13.02.2024;23:38;A 11;1;2;14;1;12;0;0;1;2;2;3;0;0;0;100;0;100;0;0;0;0;0;0;2;20;5;22;1;8;0;0;0;0
13.02.2024;23:37;A 11;1;1;9;1;10;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.2024;23:36;A 11;1;0;0;1;2;0;0;1;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;11;3;14;1;5;0;0;0;0
13.02.2024;23:35;A 11;1;0;0;1;8;0;0;2;3;2;3;0;0;0;100;0;100;0;0;0;0;0;0;6;23;2;40;1;13;0;0;1;5
13.02.2024;23:34;A 11;1;5;30;1;10;0;0;0;0;3;18;0;0;0;100;0;100;0;0;0;0;0;0;3;16;5;57;2;46;0;0;0;0
13.02.2024;23:33;A 11;1;0;0;0;0;0;0;0;0;4;6;0;0;0;100;0;100;0;0;0;0;0;0;4;14;5;54;2;22;0;0;3;5
13.02.2024;23:32;A 11;1;0;0;2;10;0;0;2;3;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;23;1;10;1;1;0;0;0;0
13.02.2024;23:31;A 11;1;1;10;0;0;0;0;2;0;2;3;0;0;0;100;0;100;0;0;0;0;0;0;1;4;3;21;1;12;0;0;0;0
13.02.2024;23:30;A 11;1;0;0;2;9;0;0;2;2;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;17;1;16;1;10;1;5;0;0
13.02.2024;23:29;A 11;1;2;7;3;9;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;6;2;12;1;11;0;0;0;0
13.02.2024;23:28;A 11;1;0;0;0;0;0;0;2;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;19;2;8;1;8;0;0;0;0
13.02.2024;23:27;A 11;1;3;14;1;8;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;3;23;0;0;0;0;1;6;2;6
13.02.2024;23:26;A 11;1;0;65;4;12;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
13.02.2024;23:25;A 11;1;3;5;0;0;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;5;1;11;1;8;0;0;0;0
13.02.2024;23:24;A 11;1;1;11;2;11;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;5;13;3;19;3;12;0;0;0;0
13.02.2024;23:23;A 11;1;2;15;0;0;0;0;2;4;2;3;0;0;0;100;0;100;0;0;0;0;0;0;3;24;2;16;2;14;1;9;0;0
13.02.2024;23:22;A 11;1;1;2;0;0;0;0;2;2;2;2;0;0;0;100;0;100;0;0;0;0;0;0;4;14;4;11;1;4;0;0;0;0
13.02.2024;23:21;A 11;1;0;0;0;0;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;11;1;14;1;12;0;0;0;0
13.02.2024;23:20;A 11;1;3;12;0;0;0;0;1;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;4;19;2;6;0;0;0;0;1;3
13.02.2024;23:19;A 11;1;1;10;0;0;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;15;0;0;3;9;1;3;0;0
13.02.2024;23:18;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0
13.02.2024;23:17;A 11;1;4;15;1;19;0;0;2;3;2;3;0;0;0;100;0;100;0;0;0;0;0;0;4;24;4;22;1;10;1;3;0;0
13.02.2024;23:16;A 11;1;4;57;1;10;0;0;3;6;3;7;0;0;0;100;0;100;0;0;0;0;0;0;2;50;3;49;2;24;0;0;0;0
