Datum;Uhrzeit;Bezeichnung;Intervall;H51_A9/M2_510Z;H51_A9/M2_510B;A51_M1_492Z;A51_M1_492B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_513Z;A55_M2_513B;H55_A110/M3UmlXZ;H55_A110/M3UmlXB;Anf_32Z;Anf_32B
23.10.2024;20:18;A135;1;0;0;0;5;1;2;1;11;0;0;0;0
23.10.2024;20:17;A135;1;0;0;4;66;1;5;2;31;0;0;0;0
23.10.2024;20:16;A135;1;0;0;1;18;4;14;3;36;0;0;0;0
23.10.2024;20:15;A135;1;0;0;0;0;0;0;1;58;0;0;1;1
23.10.2024;20:14;A135;1;0;0;1;12;0;0;1;17;0;0;0;0
23.10.2024;20:13;A135;1;0;0;2;12;0;0;2;16;0;0;0;0
23.10.2024;20:12;A135;1;0;0;1;7;1;5;1;20;0;0;0;0
23.10.2024;20:11;A135;1;0;0;0;0;2;8;2;44;0;0;0;0
23.10.2024;20:10;A135;1;0;0;1;10;0;0;1;18;0;0;0;0
23.10.2024;20:09;A135;1;0;0;3;14;0;0;3;32;0;0;0;0
23.10.2024;20:08;A135;1;0;0;2;15;1;2;3;45;0;0;0;0
23.10.2024;20:07;A135;1;0;0;4;43;3;9;1;19;0;0;0;0
23.10.2024;20:06;A135;1;0;0;0;0;3;10;2;44;1;7;1;1
23.10.2024;20:05;A135;1;0;0;4;18;1;7;3;64;0;0;0;0
23.10.2024;20:04;A135;1;0;0;0;8;0;0;1;33;0;0;0;0
23.10.2024;20:03;A135;1;0;0;1;1;0;0;1;14;0;0;0;0
23.10.2024;20:02;A135;1;0;0;1;21;2;6;2;26;1;7;2;3
23.10.2024;20:01;A135;1;0;0;3;38;0;0;0;0;1;4;0;0
23.10.2024;20:00;A135;1;0;0;1;6;0;0;2;64;0;0;0;0
23.10.2024;19:59;A135;1;0;0;1;8;0;0;2;22;0;0;0;0
23.10.2024;19:58;A135;1;0;0;2;13;1;0;2;23;0;0;0;0
23.10.2024;19:57;A135;1;0;0;1;64;1;2;2;40;1;1;1;1
23.10.2024;19:56;A135;1;0;0;2;22;0;0;2;29;0;0;0;0
23.10.2024;19:55;A135;1;0;0;3;37;1;3;1;17;0;0;0;0
23.10.2024;19:54;A135;1;0;0;2;16;0;0;1;31;1;2;0;0
23.10.2024;19:53;A135;1;0;0;1;13;0;0;2;30;2;12;0;0
23.10.2024;19:52;A135;1;0;0;2;39;0;0;1;31;0;0;1;1
23.10.2024;19:51;A135;1;0;0;2;14;1;3;2;45;0;0;0;0
23.10.2024;19:50;A135;1;0;0;1;9;0;0;2;47;0;0;0;0
23.10.2024;19:49;A135;1;0;0;1;12;0;0;2;32;0;0;0;0
23.10.2024;19:48;A135;1;0;0;2;24;0;0;3;28;0;0;0;0
23.10.2024;19:47;A135;1;0;0;4;44;0;0;0;0;0;0;0;0
23.10.2024;19:46;A135;1;0;0;1;19;1;2;0;0;0;0;0;0
23.10.2024;19:45;A135;1;0;0;1;25;0;0;1;43;0;0;0;0
23.10.2024;19:44;A135;1;0;0;2;16;0;0;1;7;0;0;0;0
23.10.2024;19:43;A135;1;0;0;4;64;2;17;1;50;0;0;0;0
23.10.2024;19:42;A135;1;0;0;1;9;3;14;1;42;0;0;1;1
23.10.2024;19:41;A135;1;0;0;0;7;0;0;0;0;0;0;0;0
23.10.2024;19:40;A135;1;0;0;2;14;2;6;2;28;1;19;0;0
23.10.2024;19:39;A135;1;0;0;2;20;2;5;1;59;0;0;0;0
23.10.2024;19:38;A135;1;0;0;3;25;0;1;2;20;0;0;0;0
23.10.2024;19:37;A135;1;0;0;2;20;3;13;2;48;1;5;0;0
23.10.2024;19:36;A135;1;0;0;1;8;0;0;1;14;0;0;0;0
23.10.2024;19:35;A135;1;0;0;0;0;1;3;2;28;1;3;0;0
23.10.2024;19:34;A135;1;0;0;1;19;0;0;1;28;0;0;0;0
23.10.2024;19:33;A135;1;0;0;3;32;1;2;2;41;0;0;0;0
23.10.2024;19:32;A135;1;0;0;1;7;0;0;1;26;0;0;0;0
23.10.2024;19:31;A135;1;0;0;1;30;1;1;1;29;0;0;0;0
23.10.2024;19:30;A135;1;0;0;2;46;0;0;2;28;0;0;0;0
23.10.2024;19:29;A135;1;0;0;2;24;0;0;1;24;0;0;0;0
23.10.2024;19:28;A135;1;0;0;2;47;1;9;3;55;0;0;0;0
23.10.2024;19:27;A135;1;0;0;3;29;1;2;1;5;0;0;0;0
23.10.2024;19:26;A135;1;0;0;2;39;0;0;1;13;2;9;0;0
23.10.2024;19:25;A135;1;0;0;2;10;0;0;3;58;0;0;0;0
23.10.2024;19:24;A135;1;0;0;2;31;1;17;2;36;0;0;0;0
23.10.2024;19:23;A135;1;0;0;2;50;2;7;1;23;0;0;0;0
23.10.2024;19:22;A135;1;0;0;0;0;0;0;1;27;1;8;0;0
23.10.2024;19:21;A135;1;0;0;2;23;1;5;2;23;0;0;0;0
23.10.2024;19:20;A135;1;0;0;2;34;1;2;1;24;0;0;0;0
23.10.2024;19:19;A135;1;1;2;1;46;4;16;1;59;0;0;0;0
23.10.2024;19:18;A135;1;0;0;0;0;0;0;0;100;0;0;0;0
23.10.2024;19:17;A135;1;1;1;3;24;0;0;1;23;1;11;1;1
23.10.2024;19:16;A135;1;0;0;2;54;2;6;0;4;1;9;0;0
23.10.2024;19:15;A135;1;0;0;5;48;0;0;1;16;2;9;1;3
23.10.2024;19:14;A135;1;0;0;0;0;0;0;2;34;0;0;0;0
23.10.2024;19:13;A135;1;0;0;2;34;0;0;0;0;0;0;0;0
23.10.2024;19:12;A135;1;0;0;2;59;0;0;2;43;1;6;0;0
23.10.2024;19:11;A135;1;0;0;3;44;0;0;1;57;0;0;1;1
23.10.2024;19:10;A135;1;0;0;3;37;2;4;2;36;0;0;0;0
23.10.2024;19:09;A135;1;0;0;4;47;0;0;1;54;2;8;1;1
23.10.2024;19:08;A135;1;0;0;2;20;1;3;1;36;0;0;0;0
23.10.2024;19:07;A135;1;0;0;1;10;0;0;2;51;1;7;0;0
23.10.2024;19:06;A135;1;0;0;2;40;1;3;1;34;0;0;1;1
23.10.2024;19:05;A135;1;0;0;2;50;3;15;4;53;1;16;0;0
23.10.2024;19:04;A135;1;0;0;1;10;0;0;1;24;0;0;1;1
23.10.2024;19:03;A135;1;0;0;2;18;1;3;2;44;0;0;0;0
23.10.2024;19:02;A135;1;0;0;1;40;1;0;1;20;0;0;0;0
23.10.2024;19:01;A135;1;0;0;2;47;1;0;2;40;1;14;1;1
23.10.2024;19:00;A135;1;0;0;2;42;1;2;2;39;0;0;0;0
23.10.2024;18:59;A135;1;0;0;2;21;1;5;1;14;0;0;0;0
23.10.2024;18:58;A135;1;0;0;1;22;2;11;1;37;2;8;0;0
23.10.2024;18:57;A135;1;0;0;1;42;2;5;1;59;0;0;0;0
23.10.2024;18:56;A135;1;0;0;2;45;2;16;1;48;1;8;1;1
23.10.2024;18:55;A135;1;0;0;1;20;1;8;2;73;0;0;1;1
23.10.2024;18:54;A135;1;0;0;2;50;2;8;2;38;0;0;0;0
23.10.2024;18:53;A135;1;0;0;2;20;0;0;1;10;1;10;1;1
23.10.2024;18:52;A135;1;0;0;2;71;1;4;1;14;2;18;0;0
23.10.2024;18:51;A135;1;0;0;1;10;2;2;2;40;0;0;0;0
23.10.2024;18:50;A135;1;0;0;1;8;0;0;1;45;1;5;0;0
23.10.2024;18:49;A135;1;0;0;2;26;1;2;1;11;0;0;0;0
23.10.2024;18:48;A135;1;0;0;1;12;1;2;2;48;0;0;0;0
23.10.2024;18:47;A135;1;1;1;6;42;2;2;2;30;1;16;0;0
23.10.2024;18:46;A135;1;0;0;1;15;1;7;1;70;1;9;1;1
23.10.2024;18:45;A135;1;1;8;2;47;2;58;1;79;1;10;1;1
23.10.2024;18:44;A135;1;0;0;2;45;2;1;2;37;0;0;1;1
23.10.2024;18:43;A135;1;0;0;3;50;0;0;0;9;2;14;2;4
23.10.2024;18:42;A135;1;0;0;1;26;1;2;2;29;1;9;0;0
23.10.2024;18:41;A135;1;1;8;2;21;0;0;1;11;0;0;0;0
23.10.2024;18:40;A135;1;1;5;2;64;0;0;1;34;1;8;1;0
23.10.2024;18:39;A135;1;2;4;2;46;0;0;1;33;0;0;1;1
23.10.2024;18:38;A135;1;1;3;3;36;1;4;2;42;1;7;0;0
23.10.2024;18:37;A135;1;0;0;2;23;0;0;2;29;0;0;0;0
23.10.2024;18:36;A135;1;2;6;1;47;1;1;2;40;1;10;0;0
23.10.2024;18:35;A135;1;0;0;3;61;3;2;0;100;0;0;1;1
23.10.2024;18:34;A135;1;0;0;1;45;0;0;2;49;0;0;0;0
23.10.2024;18:33;A135;1;0;0;0;0;1;3;1;60;0;0;0;0
23.10.2024;18:32;A135;1;0;0;1;13;0;0;2;19;0;0;0;0
23.10.2024;18:31;A135;1;1;1;2;37;0;0;1;50;0;0;0;0
23.10.2024;18:30;A135;1;1;3;1;55;0;0;1;16;0;0;0;0
23.10.2024;18:29;A135;1;0;0;2;33;0;0;0;50;0;0;2;3
23.10.2024;18:28;A135;1;0;0;2;64;1;5;1;50;1;9;1;1
23.10.2024;18:27;A135;1;0;0;2;78;0;0;2;21;1;11;0;0
23.10.2024;18:26;A135;1;0;0;2;44;2;5;1;14;0;0;1;1
23.10.2024;18:25;A135;1;0;0;1;70;0;0;1;36;1;12;2;3
23.10.2024;18:24;A135;1;0;0;0;52;0;0;2;35;1;13;0;0
23.10.2024;18:23;A135;1;0;1;4;44;2;3;1;23;0;0;2;3
23.10.2024;18:22;A135;1;1;2;1;54;1;1;1;14;1;7;1;1
23.10.2024;18:21;A135;1;0;0;1;23;1;2;2;43;0;2;1;1
23.10.2024;18:20;A135;1;2;3;3;52;0;0;1;38;1;5;0;0
23.10.2024;18:19;A135;1;0;0;2;12;1;2;2;60;0;0;0;0
23.10.2024;18:18;A135;1;3;5;1;35;0;0;2;13;0;0;0;0
23.10.2024;18:17;A135;1;2;6;2;26;0;0;0;89;2;11;1;1
23.10.2024;18:16;A135;1;0;0;1;57;0;0;1;89;0;0;1;1
23.10.2024;18:15;A135;1;0;0;1;18;1;2;2;66;1;7;1;1
23.10.2024;18:14;A135;1;0;0;3;74;1;1;1;35;1;7;0;0
23.10.2024;18:13;A135;1;0;0;1;18;2;5;1;32;0;0;1;1
23.10.2024;18:12;A135;1;1;2;2;35;1;3;1;22;0;0;0;0
23.10.2024;18:11;A135;1;0;0;1;17;1;2;3;24;1;11;1;3
23.10.2024;18:10;A135;1;1;7;1;40;0;0;3;37;0;11;0;0
23.10.2024;18:09;A135;1;1;2;2;45;1;1;2;35;1;13;1;1
23.10.2024;18:08;A135;1;0;0;1;80;0;0;2;39;1;10;0;0
23.10.2024;18:07;A135;1;2;4;3;27;1;2;2;42;0;0;0;0
23.10.2024;18:06;A135;1;0;0;3;25;0;0;4;41;0;0;0;0
23.10.2024;18:05;A135;1;0;0;3;24;0;0;2;69;1;4;0;0
23.10.2024;18:04;A135;1;0;0;2;19;1;3;0;37;0;0;0;0
23.10.2024;18:03;A135;1;0;0;1;40;0;0;2;14;2;3;0;0
23.10.2024;18:02;A135;1;1;4;3;31;0;0;2;20;0;0;1;1
23.10.2024;18:01;A135;1;1;2;1;13;0;0;1;78;1;12;0;0
23.10.2024;18:00;A135;1;0;0;4;33;0;0;4;42;0;0;1;1
23.10.2024;17:59;A135;1;0;0;2;36;0;0;1;35;0;0;0;0
23.10.2024;17:58;A135;1;0;0;2;51;0;0;1;49;1;15;0;0
23.10.2024;17:57;A135;1;2;4;2;42;0;0;5;54;0;0;1;1
23.10.2024;17:56;A135;1;0;0;1;85;1;1;1;89;1;12;1;1
23.10.2024;17:55;A135;1;0;0;2;81;1;4;1;16;1;4;6;10
23.10.2024;17:54;A135;1;0;0;3;47;1;3;1;75;0;0;1;1
23.10.2024;17:53;A135;1;4;9;1;13;0;0;2;55;1;12;1;1
23.10.2024;17:52;A135;1;1;2;1;86;0;0;2;67;1;10;1;1
23.10.2024;17:51;A135;1;2;11;1;70;2;2;1;64;1;17;1;1
23.10.2024;17:50;A135;1;0;0;2;67;1;3;2;30;1;14;1;1
23.10.2024;17:49;A135;1;0;0;2;90;1;0;2;36;1;6;1;1
23.10.2024;17:48;A135;1;2;3;4;44;1;2;1;59;2;35;0;0
23.10.2024;17:47;A135;1;0;0;2;49;0;0;1;25;0;0;0;0
23.10.2024;17:46;A135;1;1;0;1;36;1;1;2;48;0;0;0;0
23.10.2024;17:45;A135;1;0;0;1;9;0;0;0;11;0;0;0;0
23.10.2024;17:44;A135;1;0;0;4;35;0;2;2;37;1;20;2;3
23.10.2024;17:43;A135;1;0;0;4;26;1;5;1;21;1;4;1;1
23.10.2024;17:42;A135;1;2;6;3;43;1;4;2;20;1;24;0;0
23.10.2024;17:41;A135;1;1;2;1;46;3;9;1;95;1;3;2;3
23.10.2024;17:40;A135;1;0;0;2;52;0;0;3;33;0;0;2;3
23.10.2024;17:39;A135;1;0;0;3;22;0;0;2;38;1;20;1;1
23.10.2024;17:38;A135;1;3;7;2;32;0;0;2;37;0;0;0;0
23.10.2024;17:37;A135;1;0;0;3;51;0;0;1;35;0;0;0;0
23.10.2024;17:36;A135;1;1;2;1;42;0;0;1;30;1;1;0;0
23.10.2024;17:35;A135;1;0;0;2;49;1;0;2;11;0;0;0;0
23.10.2024;17:34;A135;1;1;1;4;47;3;7;3;53;0;0;0;0
23.10.2024;17:33;A135;1;0;0;2;45;1;3;1;33;1;8;0;0
23.10.2024;17:32;A135;1;1;2;2;13;0;0;2;27;2;14;2;3
23.10.2024;17:31;A135;1;3;10;1;62;0;0;4;34;1;7;0;0
23.10.2024;17:30;A135;1;1;2;4;20;1;2;2;44;1;9;4;6
23.10.2024;17:29;A135;1;0;0;2;45;1;4;4;40;1;18;0;0
23.10.2024;17:28;A135;1;0;0;2;69;1;2;2;71;0;23;1;1
23.10.2024;17:27;A135;1;1;5;2;70;1;3;1;61;1;8;0;0
23.10.2024;17:26;A135;1;2;6;0;65;0;0;2;52;2;21;0;0
23.10.2024;17:25;A135;1;2;5;4;31;2;3;2;51;1;4;1;1
23.10.2024;17:24;A135;1;0;0;2;47;1;1;3;54;1;6;1;1
23.10.2024;17:23;A135;1;2;5;1;19;0;0;3;31;1;7;1;1
23.10.2024;17:22;A135;1;2;2;3;34;0;0;2;22;0;0;0;0
23.10.2024;17:21;A135;1;1;11;1;46;0;0;1;40;1;13;1;1
23.10.2024;17:20;A135;1;0;0;1;12;0;0;1;83;1;12;0;0
23.10.2024;17:19;A135;1;1;2;1;29;0;0;2;74;1;5;3;5
23.10.2024;17:18;A135;1;0;0;3;30;1;3;1;72;1;7;0;0
23.10.2024;17:17;A135;1;2;4;5;31;0;0;1;6;0;0;0;0
23.10.2024;17:16;A135;1;1;1;1;34;0;0;0;23;0;0;0;0
23.10.2024;17:15;A135;1;1;3;1;32;1;4;1;47;1;14;1;1
23.10.2024;17:14;A135;1;0;0;1;68;0;0;1;34;1;12;1;1
23.10.2024;17:13;A135;1;2;3;3;61;0;2;2;16;1;23;1;1
23.10.2024;17:12;A135;1;0;0;1;65;1;2;2;23;1;23;0;0
23.10.2024;17:11;A135;1;0;0;0;0;1;2;5;73;0;0;1;1
23.10.2024;17:10;A135;1;0;0;3;13;0;0;2;32;0;0;0;0
23.10.2024;17:09;A135;1;2;3;4;29;0;0;2;20;0;0;0;0
23.10.2024;17:08;A135;1;0;0;1;59;0;0;5;64;1;15;1;1
23.10.2024;17:07;A135;1;0;0;1;39;0;0;1;34;1;12;0;0
23.10.2024;17:06;A135;1;0;0;2;23;0;0;1;22;1;7;0;0
23.10.2024;17:05;A135;1;0;0;4;24;0;0;2;32;1;2;1;1
23.10.2024;17:04;A135;1;0;0;2;18;0;0;2;46;0;0;0;0
23.10.2024;17:03;A135;1;1;0;1;8;0;0;2;53;1;9;0;0
23.10.2024;17:02;A135;1;1;40;3;19;0;0;2;38;1;7;1;2
23.10.2024;17:01;A135;1;1;2;3;52;1;2;0;9;0;0;1;1
23.10.2024;17:00;A135;1;1;8;4;70;2;2;2;52;1;7;2;3
23.10.2024;16:59;A135;1;1;2;2;32;0;0;2;30;0;0;0;0
23.10.2024;16:58;A135;1;2;4;4;26;0;0;3;40;0;0;0;0
23.10.2024;16:57;A135;1;1;2;1;62;0;0;1;39;1;16;0;0
23.10.2024;16:56;A135;1;0;0;4;28;0;0;3;58;0;0;0;0
23.10.2024;16:55;A135;1;1;0;3;33;0;0;3;17;1;22;0;0
23.10.2024;16:54;A135;1;1;1;3;72;1;2;2;22;1;13;1;1
23.10.2024;16:53;A135;1;2;4;5;44;0;0;3;34;0;0;1;1
23.10.2024;16:52;A135;1;0;0;2;6;0;0;1;99;0;0;0;0
23.10.2024;16:51;A135;1;0;0;0;67;1;4;0;100;1;6;0;0
23.10.2024;16:50;A135;1;0;0;0;100;0;0;0;100;0;0;1;1
23.10.2024;16:49;A135;1;0;0;0;100;0;0;0;100;1;4;0;0
23.10.2024;16:48;A135;1;0;0;0;100;3;11;2;89;0;0;0;0
23.10.2024;16:47;A135;1;0;0;3;55;0;0;1;54;1;4;1;1
23.10.2024;16:46;A135;1;0;0;1;90;1;3;1;89;1;7;0;0
23.10.2024;16:45;A135;1;1;1;1;31;0;0;4;36;0;0;0;0
23.10.2024;16:44;A135;1;0;0;3;45;0;0;1;12;1;5;0;0
23.10.2024;16:43;A135;1;0;0;2;47;1;2;0;0;0;0;0;0
23.10.2024;16:42;A135;1;0;0;2;19;0;0;2;59;0;0;1;1
23.10.2024;16:41;A135;1;2;5;6;27;0;0;0;91;0;0;0;0
23.10.2024;16:40;A135;1;0;0;3;38;0;0;3;53;1;3;1;1
23.10.2024;16:39;A135;1;0;0;2;77;0;0;2;47;1;13;0;0
23.10.2024;16:38;A135;1;1;2;1;53;1;4;5;67;1;4;1;1
23.10.2024;16:37;A135;1;0;0;1;47;1;1;2;61;0;0;1;1
23.10.2024;16:36;A135;1;1;0;1;15;0;0;2;20;1;12;0;0
23.10.2024;16:35;A135;1;0;0;4;68;0;0;1;44;1;9;0;0
23.10.2024;16:34;A135;1;0;0;2;20;0;0;2;34;2;13;2;3
23.10.2024;16:33;A135;1;0;0;1;21;0;0;1;70;0;0;0;0
23.10.2024;16:32;A135;1;0;0;1;7;0;0;2;47;2;18;1;1
23.10.2024;16:31;A135;1;0;0;1;45;0;0;1;70;2;15;1;1
23.10.2024;16:30;A135;1;0;0;1;10;0;0;1;32;1;11;1;1
23.10.2024;16:29;A135;1;1;2;1;37;0;0;1;38;1;5;0;0
23.10.2024;16:28;A135;1;0;0;4;35;0;0;2;86;0;0;1;1
23.10.2024;16:27;A135;1;1;5;1;13;1;3;2;23;0;0;0;0
23.10.2024;16:26;A135;1;0;0;2;86;0;0;2;24;1;8;0;0
23.10.2024;16:25;A135;1;0;0;4;27;0;0;2;27;0;0;0;0
23.10.2024;16:24;A135;1;2;2;2;51;0;0;1;14;1;9;0;0
23.10.2024;16:23;A135;1;1;2;4;39;0;0;3;39;0;0;1;1
23.10.2024;16:22;A135;1;1;2;1;7;1;1;1;22;3;9;0;1
23.10.2024;16:21;A135;1;0;0;3;11;0;0;2;22;0;0;1;0
23.10.2024;16:20;A135;1;0;0;2;81;1;3;3;41;0;9;0;0
23.10.2024;16:19;A135;1;0;0;2;59;2;6;2;35;1;4;1;1
23.10.2024;16:18;A135;1;1;0;2;56;0;0;3;35;1;10;0;0
23.10.2024;16:17;A135;1;0;0;2;51;0;0;2;54;1;23;2;3
23.10.2024;16:16;A135;1;1;4;2;80;0;0;1;80;1;9;2;3
23.10.2024;16:15;A135;1;0;0;3;21;0;0;2;33;0;0;0;0
23.10.2024;16:14;A135;1;0;0;1;47;0;0;2;45;1;17;0;0
23.10.2024;16:13;A135;1;0;0;2;40;0;0;3;39;0;0;1;1
23.10.2024;16:12;A135;1;0;0;4;34;0;0;1;9;0;0;0;0
23.10.2024;16:11;A135;1;0;0;3;12;0;0;2;58;1;15;0;0
23.10.2024;16:10;A135;1;2;4;5;39;0;0;1;47;1;9;2;3
23.10.2024;16:09;A135;1;0;0;2;47;2;6;1;41;1;10;0;0
23.10.2024;16:08;A135;1;0;0;3;34;2;4;2;44;0;0;1;1
23.10.2024;16:07;A135;1;0;0;1;63;0;0;2;33;1;2;0;0
23.10.2024;16:06;A135;1;0;0;2;31;0;0;2;27;1;3;0;0
23.10.2024;16:05;A135;1;0;0;3;53;0;0;4;49;1;8;1;1
23.10.2024;16:04;A135;1;0;0;1;20;0;0;2;27;0;0;0;0
23.10.2024;16:03;A135;1;0;0;2;20;0;0;3;50;0;0;0;0
23.10.2024;16:02;A135;1;0;0;2;27;0;0;4;47;0;0;0;0
23.10.2024;16:01;A135;1;0;0;0;45;1;1;2;28;1;7;0;0
23.10.2024;16:00;A135;1;0;0;3;16;1;1;3;13;0;0;1;1
23.10.2024;15:59;A135;1;0;0;1;12;0;0;1;31;0;0;0;0
23.10.2024;15:58;A135;1;1;0;3;26;1;2;4;42;0;0;0;0
23.10.2024;15:57;A135;1;0;0;0;37;0;0;2;47;0;0;0;0
23.10.2024;15:56;A135;1;0;0;3;43;0;0;3;38;0;0;0;0
23.10.2024;15:55;A135;1;0;0;1;33;0;0;2;24;1;19;1;1
23.10.2024;15:54;A135;1;0;0;1;53;0;0;1;50;1;7;1;1
23.10.2024;15:53;A135;1;0;0;3;35;0;0;6;46;0;0;0;0
23.10.2024;15:52;A135;1;1;2;3;27;0;0;2;24;0;0;0;0
23.10.2024;15:51;A135;1;0;0;3;28;1;2;1;54;0;0;0;0
23.10.2024;15:50;A135;1;0;0;2;63;0;0;1;34;1;7;2;3
23.10.2024;15:49;A135;1;0;0;5;72;0;0;1;52;0;0;0;0
23.10.2024;15:48;A135;1;0;0;2;19;0;0;1;34;0;0;0;0
23.10.2024;15:47;A135;1;0;0;2;62;0;0;2;45;0;0;0;0
23.10.2024;15:46;A135;1;0;0;1;13;0;0;1;12;1;8;1;1
23.10.2024;15:45;A135;1;1;1;1;6;1;2;3;39;0;0;0;0
23.10.2024;15:44;A135;1;0;0;1;25;1;2;2;22;1;6;0;0
23.10.2024;15:43;A135;1;0;0;4;21;0;0;2;12;0;0;0;0
23.10.2024;15:42;A135;1;0;0;4;74;0;0;2;58;1;13;0;0
23.10.2024;15:41;A135;1;0;0;4;33;0;0;1;53;1;6;2;3
23.10.2024;15:40;A135;1;0;0;2;37;0;0;2;32;0;0;0;0
23.10.2024;15:39;A135;1;0;0;1;6;0;0;4;22;2;38;0;0
23.10.2024;15:38;A135;1;1;2;2;78;0;0;3;29;2;16;1;1
23.10.2024;15:37;A135;1;0;0;2;9;0;0;2;49;1;5;1;1
23.10.2024;15:36;A135;1;0;0;2;26;0;0;8;39;1;3;0;0
23.10.2024;15:35;A135;1;0;0;4;28;0;0;2;71;0;0;0;0
23.10.2024;15:34;A135;1;1;21;1;41;0;0;2;79;1;15;0;0
23.10.2024;15:33;A135;1;0;0;3;45;0;0;1;13;1;2;1;1
23.10.2024;15:32;A135;1;0;0;3;35;0;0;3;16;1;9;0;0
23.10.2024;15:31;A135;1;0;0;3;58;0;0;1;46;1;3;1;1
23.10.2024;15:30;A135;1;0;0;5;36;1;2;2;70;2;11;1;3
23.10.2024;15:29;A135;1;0;0;1;5;0;0;3;25;0;0;1;0
23.10.2024;15:28;A135;1;0;0;1;39;1;1;2;48;0;0;0;0
23.10.2024;15:27;A135;1;0;0;0;100;0;0;6;40;1;10;0;0
23.10.2024;15:26;A135;1;0;0;1;27;1;0;1;44;0;0;1;1
23.10.2024;15:25;A135;1;0;0;0;15;0;0;4;32;1;2;0;0
23.10.2024;15:24;A135;1;0;0;2;22;0;0;6;37;1;6;1;1
23.10.2024;15:23;A135;1;0;0;3;29;0;0;3;29;0;0;0;0
23.10.2024;15:22;A135;1;0;0;2;39;0;0;2;37;0;0;0;0
23.10.2024;15:21;A135;1;0;0;2;16;1;4;2;66;0;0;0;0
23.10.2024;15:20;A135;1;0;0;2;19;1;0;2;30;0;0;0;0
23.10.2024;15:19;A135;1;0;0;1;19;1;7;4;27;0;0;0;0
23.10.2024;15:18;A135;1;0;0;3;55;2;17;4;18;1;12;0;0
23.10.2024;15:17;A135;1;0;0;1;36;2;6;1;30;0;0;0;0
23.10.2024;15:16;A135;1;0;0;1;97;1;4;2;67;0;0;0;0
23.10.2024;15:15;A135;1;0;0;1;7;0;0;2;32;3;29;1;1
23.10.2024;15:14;A135;1;0;0;2;16;2;0;7;43;2;13;1;1
23.10.2024;15:13;A135;1;1;3;3;37;2;1;0;38;0;0;0;0
23.10.2024;15:12;A135;1;0;0;1;5;0;0;3;35;0;0;0;0
23.10.2024;15:11;A135;1;2;2;4;29;1;0;5;54;0;0;0;0
23.10.2024;15:10;A135;1;0;0;3;27;0;0;0;41;1;7;1;1
23.10.2024;15:09;A135;1;0;0;1;5;3;60;2;33;2;9;0;0
23.10.2024;15:08;A135;1;0;0;4;29;2;98;4;35;0;0;0;0
23.10.2024;15:07;A135;1;0;0;0;48;0;100;2;13;0;6;0;0
23.10.2024;15:06;A135;1;1;1;3;47;0;100;2;60;1;6;1;1
23.10.2024;15:05;A135;1;0;0;3;29;2;81;1;14;0;0;0;0
23.10.2024;15:04;A135;1;0;0;1;13;0;100;4;39;0;0;0;0
23.10.2024;15:03;A135;1;2;6;2;29;0;100;1;36;0;0;0;0
23.10.2024;15:02;A135;1;0;0;4;33;4;28;2;15;0;0;0;0
23.10.2024;15:01;A135;1;0;0;3;11;6;10;6;58;0;0;0;0
23.10.2024;15:00;A135;1;1;3;3;41;2;5;9;41;0;0;0;0
23.10.2024;14:59;A135;1;0;0;1;38;2;3;1;10;0;17;0;0
23.10.2024;14:58;A135;1;0;0;2;84;4;22;1;24;1;10;0;0
23.10.2024;14:57;A135;1;2;1;2;77;4;13;5;49;1;8;1;1
23.10.2024;14:56;A135;1;1;1;2;13;8;20;6;57;1;2;0;0
23.10.2024;14:55;A135;1;2;1;2;8;1;2;1;10;1;2;0;0
23.10.2024;14:54;A135;1;0;0;3;31;0;0;2;28;1;15;1;1
23.10.2024;14:53;A135;1;0;0;1;11;1;2;4;16;0;0;0;0
23.10.2024;14:52;A135;1;0;0;4;35;0;0;3;23;0;0;0;0
23.10.2024;14:51;A135;1;0;0;0;22;5;11;5;51;0;0;0;0
23.10.2024;14:50;A135;1;0;0;3;11;4;18;5;48;0;8;0;0
23.10.2024;14:49;A135;1;1;1;1;7;1;5;4;35;2;39;1;1
23.10.2024;14:48;A135;1;0;0;4;47;11;50;1;79;2;21;0;0
23.10.2024;14:47;A135;1;1;2;2;35;2;4;10;35;0;0;0;0
23.10.2024;14:46;A135;1;0;0;4;29;0;0;5;58;1;20;0;0
23.10.2024;14:45;A135;1;0;0;3;55;0;0;0;0;0;0;1;1
23.10.2024;14:44;A135;1;0;0;2;19;0;0;3;32;0;0;0;0
23.10.2024;14:43;A135;1;0;0;1;54;0;0;4;23;1;26;0;0
23.10.2024;14:42;A135;1;1;19;2;66;0;0;1;91;0;0;0;0
23.10.2024;14:41;A135;1;1;24;6;50;0;0;4;20;1;8;1;1
23.10.2024;14:40;A135;1;0;0;1;6;0;0;6;26;0;0;0;0
23.10.2024;14:39;A135;1;0;0;3;14;0;0;2;49;0;0;0;0
23.10.2024;14:38;A135;1;1;2;1;11;0;0;11;6;2;15;1;1
23.10.2024;14:37;A135;1;0;0;1;54;4;10;25;79;2;17;5;9
23.10.2024;14:36;A135;1;0;0;2;43;1;18;2;19;1;4;3;5
23.10.2024;14:35;A135;1;0;0;1;61;3;35;0;100;2;21;0;0
23.10.2024;14:34;A135;1;0;0;1;76;5;31;0;100;1;12;2;3
23.10.2024;14:33;A135;1;0;0;2;70;1;0;0;100;0;0;2;3
