Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
25.07.2024;02:00;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
25.07.2024;01:59;A 11;1;1;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2024;01:58;A 11;1;0;3;0;0;0;0;2;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;17;1;9;1;8;0;0;0;0
25.07.2024;01:57;A 11;1;4;12;1;8;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2024;01:56;A 11;1;1;11;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;2;4;1;1
25.07.2024;01:55;A 11;1;0;0;0;0;1;1;1;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;22;0;0;0;0;0;0;0;0
25.07.2024;01:54;A 11;1;2;16;0;0;0;0;1;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;4;18;1;11;3;14;0;0;0;0
25.07.2024;01:53;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;4;11;0;0;1;1;0;0;0;0
25.07.2024;01:52;A 11;1;1;11;1;9;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;15;2;5;0;8;1;5;1;3
25.07.2024;01:51;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
25.07.2024;01:50;A 11;1;1;14;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;3;9;0;0;1;10;0;0;0;0
25.07.2024;01:49;A 11;1;0;0;0;7;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0
25.07.2024;01:48;A 11;1;0;0;1;1;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;0;0;2;13;1;11;0;0;1;5
