Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V12Z;V12B;V13Z;V13B;D21Z;D21B;V31Z;V31B;V32Z;V32B;V33Z;V33B;V41Z;V41B;V42Z;V42B;V43Z;V43B;T1-T2_Anf_32Z;T1-T2_Anf_32B;T3-T4_Anf_38Z;T3-T4_Anf_38B;V14Z;V14B;V40Z;V40B;T5-T6_Anf_31Z;T5-T6_Anf_31B
10.02.2024;01:00;A181;1;0;0;2;12;2;25;0;100;0;0;2;5;4;12;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:59;A181;1;1;2;2;5;1;7;0;100;0;0;2;7;1;3;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
10.02.2024;00:58;A181;1;0;0;2;6;1;4;0;100;0;0;1;4;2;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:57;A181;1;0;0;2;11;2;13;0;100;0;0;3;8;3;7;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:56;A181;1;1;1;1;2;1;2;0;100;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:55;A181;1;1;1;2;6;2;6;0;100;0;0;2;5;1;2;2;4;1;2;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:54;A181;1;0;0;1;2;1;3;0;100;0;0;1;3;1;2;1;25;0;0;1;4;0;0;0;0;1;3;0;0;0;0
10.02.2024;00:53;A181;1;0;0;1;3;1;3;0;100;0;0;2;6;3;5;1;41;1;35;0;0;0;0;0;0;0;0;1;1;0;0
10.02.2024;00:52;A181;1;0;0;0;0;0;0;0;100;0;0;2;3;1;1;6;26;1;1;0;0;0;0;0;0;0;0;1;2;0;0
10.02.2024;00:51;A181;1;1;2;1;3;0;0;0;100;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;4;0;0;0;0
10.02.2024;00:50;A181;1;0;0;1;3;1;4;0;100;0;0;1;3;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:49;A181;1;0;0;2;8;1;52;0;100;0;0;1;3;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:48;A181;1;0;0;2;8;1;26;0;100;0;0;0;0;0;0;4;12;1;1;0;0;0;0;0;0;1;3;0;0;0;0
10.02.2024;00:47;A181;1;0;0;2;4;1;1;0;100;0;0;1;5;1;1;3;40;2;2;0;0;0;0;0;0;2;5;0;0;0;0
10.02.2024;00:46;A181;1;0;0;2;16;1;36;0;100;0;0;1;2;1;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:45;A181;1;0;0;1;4;1;6;0;100;0;0;2;8;1;3;0;18;1;30;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:44;A181;1;0;0;3;15;3;35;0;100;0;0;1;6;2;5;3;14;0;0;0;0;0;0;0;0;3;6;2;5;0;0
10.02.2024;00:43;A181;1;0;0;1;5;1;7;0;100;0;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0
10.02.2024;00:42;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;5;43;1;1;0;0;1;1;0;0;1;3;1;2;0;0
10.02.2024;00:41;A181;1;1;1;1;2;0;7;0;100;0;0;0;0;0;0;2;5;1;1;1;13;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:40;A181;1;0;0;0;0;2;5;0;100;0;0;1;4;1;3;2;6;1;2;0;0;0;0;0;0;1;3;0;0;0;0
10.02.2024;00:39;A181;1;0;0;2;6;2;9;0;100;0;0;0;0;0;0;1;38;2;4;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:38;A181;1;0;0;0;0;1;7;0;100;0;0;2;8;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:37;A181;1;0;0;1;2;1;3;0;100;0;0;5;13;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:36;A181;1;0;0;0;1;0;1;0;100;0;0;0;0;0;0;1;1;1;1;2;3;0;0;0;0;1;3;0;0;0;0
10.02.2024;00:35;A181;1;0;0;4;7;5;14;0;100;0;0;2;4;2;2;1;46;2;45;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:34;A181;1;0;0;3;28;1;37;0;100;0;0;2;5;2;2;1;5;1;7;2;4;5;8;0;0;0;0;0;0;1;53
10.02.2024;00:33;A181;1;0;0;2;4;2;8;0;100;0;0;5;16;5;15;2;6;1;14;1;3;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:32;A181;1;0;0;2;11;2;16;0;100;0;0;2;7;2;5;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.02.2024;00:31;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;3;3;3;11;1;9;0;0;0;0;0;0;0;0;0;0
10.02.2024;00:30;A181;1;0;0;0;0;0;0;0;100;0;0;2;7;2;6;3;6;2;20;2;2;0;0;0;0;0;0;0;0;0;0
