Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
30.05.2024;19:59;A149;1;2;2;2;1;2;8;3;3;3;17;3;2;0;0;0;0;0;0;0;0
30.05.2024;19:58;A149;1;3;4;2;1;4;19;3;3;2;10;3;2;0;0;0;0;0;0;0;0
30.05.2024;19:57;A149;1;4;6;3;2;2;22;3;3;1;17;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:56;A149;1;1;49;3;3;1;53;6;8;4;14;4;5;0;0;0;0;1;1;0;0
30.05.2024;19:55;A149;1;4;14;3;5;3;28;3;12;1;24;4;4;0;0;0;0;0;0;4;6
30.05.2024;19:54;A149;1;3;3;3;3;4;26;3;2;2;13;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:53;A149;1;2;2;3;2;1;10;3;3;1;13;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:52;A149;1;2;1;1;0;2;11;2;2;1;6;2;3;0;0;0;0;0;0;0;0
30.05.2024;19:51;A149;1;3;3;4;3;2;17;1;14;3;10;1;1;0;0;0;0;0;0;0;0
30.05.2024;19:50;A149;1;2;2;2;1;2;12;2;2;2;11;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:49;A149;1;3;2;1;0;2;10;5;6;5;30;3;2;0;0;0;0;0;0;0;0
30.05.2024;19:48;A149;1;0;0;1;0;0;0;2;3;2;13;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:47;A149;1;5;5;5;3;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:46;A149;1;8;9;8;7;4;41;3;3;3;18;2;2;0;0;0;0;0;0;0;0
30.05.2024;19:45;A149;1;2;2;2;1;2;19;3;2;2;13;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:44;A149;1;2;2;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:43;A149;1;2;1;2;1;2;7;4;4;3;20;4;4;0;0;0;0;0;0;0;0
30.05.2024;19:42;A149;1;3;2;3;2;2;14;2;2;2;13;2;2;0;0;0;0;0;0;0;0
30.05.2024;19:41;A149;1;3;3;3;2;2;18;8;9;5;42;7;8;0;0;0;0;0;0;0;0
30.05.2024;19:40;A149;1;2;2;3;2;2;20;2;2;3;10;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:39;A149;1;2;5;3;3;0;0;6;10;4;39;5;24;0;0;0;0;0;0;0;0
30.05.2024;19:38;A149;1;2;2;2;1;2;11;1;1;1;5;1;1;0;0;0;0;0;0;0;0
