Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
30.05.2024;20:00;A111;1;3;15;2;33;5;4;0;0;0;0;0;0;0;0
30.05.2024;19:59;A111;1;4;53;1;10;2;2;0;0;0;0;0;0;0;0
30.05.2024;19:58;A111;1;2;5;1;1;5;5;2;2;0;0;0;0;0;0
30.05.2024;19:57;A111;1;1;1;4;6;6;5;0;0;0;0;0;0;0;0
30.05.2024;19:56;A111;1;1;1;2;50;5;6;0;0;0;0;0;0;0;0
30.05.2024;19:55;A111;1;2;4;2;37;3;3;1;1;1;3;1;3;0;0
30.05.2024;19:54;A111;1;3;4;1;1;4;27;1;1;0;0;0;0;0;0
30.05.2024;19:53;A111;1;2;3;0;0;5;27;0;0;0;0;0;0;1;3
30.05.2024;19:52;A111;1;2;2;2;3;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:51;A111;1;2;4;2;14;2;2;0;0;0;0;0;0;0;0
30.05.2024;19:50;A111;1;0;0;3;24;4;31;0;0;0;0;0;0;0;0
30.05.2024;19:49;A111;1;1;1;3;27;5;13;1;0;0;0;0;0;0;0
30.05.2024;19:48;A111;1;0;0;3;62;4;4;1;1;0;0;0;0;0;0
30.05.2024;19:47;A111;1;5;5;2;21;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:46;A111;1;2;2;0;0;5;5;0;0;0;0;0;0;0;0
30.05.2024;19:45;A111;1;3;4;4;65;4;3;1;1;0;0;1;3;0;0
30.05.2024;19:44;A111;1;5;7;2;31;5;4;1;0;1;3;0;0;0;0
30.05.2024;19:43;A111;1;4;8;0;0;3;6;0;0;0;0;0;0;1;3
30.05.2024;19:42;A111;1;3;3;1;1;5;16;0;0;0;0;0;0;0;0
30.05.2024;19:41;A111;1;1;1;5;5;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:40;A111;1;3;5;1;1;4;8;0;0;0;0;0;0;0;0
30.05.2024;19:39;A111;1;1;1;5;73;2;2;0;0;0;0;1;3;0;0
30.05.2024;19:38;A111;1;2;2;1;51;1;1;0;0;1;3;0;0;0;0
30.05.2024;19:37;A111;1;2;4;1;3;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:36;A111;1;3;38;0;0;9;11;0;0;0;0;0;0;0;0
30.05.2024;19:35;A111;1;4;6;3;3;2;9;0;13;0;0;0;0;1;3
30.05.2024;19:34;A111;1;3;3;1;27;2;1;1;9;0;0;0;0;0;0
30.05.2024;19:33;A111;1;4;5;1;69;2;2;1;0;0;0;0;0;0;0
30.05.2024;19:32;A111;1;2;3;5;46;5;15;1;1;0;0;0;0;0;0
30.05.2024;19:31;A111;1;2;3;1;1;5;5;0;0;0;0;0;0;0;0
30.05.2024;19:30;A111;1;1;1;0;0;3;8;0;0;0;0;0;0;0;0
30.05.2024;19:29;A111;1;6;13;2;27;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:28;A111;1;2;4;5;12;2;2;1;2;0;0;0;0;0;0
30.05.2024;19:27;A111;1;1;1;1;52;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:26;A111;1;3;3;2;43;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:25;A111;1;5;5;0;0;2;2;1;1;0;0;0;0;0;0
30.05.2024;19:24;A111;1;2;4;3;14;5;9;0;0;0;0;1;3;0;0
30.05.2024;19:23;A111;1;2;5;1;13;6;8;1;1;1;3;0;0;0;0
30.05.2024;19:22;A111;1;2;3;0;23;0;0;0;0;0;0;0;0;0;0
30.05.2024;19:21;A111;1;1;2;2;53;2;4;1;0;0;0;0;0;1;3
30.05.2024;19:20;A111;1;2;2;1;14;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:19;A111;1;2;2;2;31;2;2;0;0;0;0;0;0;0;0
30.05.2024;19:18;A111;1;2;2;2;55;5;7;0;0;0;0;0;0;0;0
30.05.2024;19:17;A111;1;2;3;1;4;2;3;0;0;0;0;0;0;0;0
30.05.2024;19:16;A111;1;2;2;0;0;1;1;0;0;0;0;0;0;0;0
30.05.2024;19:15;A111;1;2;6;3;54;4;5;0;0;0;1;1;3;0;0
30.05.2024;19:14;A111;1;1;2;3;66;0;0;0;0;1;2;0;0;0;0
30.05.2024;19:13;A111;1;1;1;1;0;4;5;0;0;0;0;0;0;0;0
30.05.2024;19:12;A111;1;2;4;4;4;5;11;0;0;0;0;0;0;1;3
30.05.2024;19:11;A111;1;2;2;3;86;2;4;0;0;0;0;0;0;0;0
30.05.2024;19:10;A111;1;1;1;3;49;5;5;0;0;0;0;1;3;0;0
30.05.2024;19:09;A111;1;4;9;5;77;1;2;0;0;1;3;0;0;0;0
30.05.2024;19:08;A111;1;5;13;1;38;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:07;A111;1;1;1;0;0;6;5;0;0;0;0;0;0;0;0
30.05.2024;19:06;A111;1;3;2;3;5;7;28;0;0;0;0;0;0;1;3
30.05.2024;19:05;A111;1;4;10;0;36;1;1;0;0;0;0;0;0;0;0
30.05.2024;19:04;A111;1;2;2;3;64;5;13;0;0;0;0;0;0;0;0
30.05.2024;19:03;A111;1;2;3;4;17;3;2;0;0;0;0;0;0;0;0
30.05.2024;19:02;A111;1;2;2;1;59;3;3;0;0;0;0;0;0;0;0
30.05.2024;19:01;A111;1;2;2;5;67;2;7;1;0;0;0;0;0;1;3
30.05.2024;19:00;A111;1;3;28;6;73;6;5;1;75;0;0;0;3;0;0
30.05.2024;18:59;A111;1;5;6;2;9;3;27;0;0;1;3;1;0;0;0
30.05.2024;18:58;A111;1;3;19;2;2;3;5;1;4;0;0;0;0;0;0
30.05.2024;18:57;A111;1;2;2;2;3;4;51;0;0;0;0;0;0;0;0
30.05.2024;18:56;A111;1;4;47;2;3;5;8;0;0;0;0;0;0;0;0
30.05.2024;18:55;A111;1;4;6;2;30;11;39;0;0;0;0;0;0;0;0
30.05.2024;18:54;A111;1;0;0;3;51;7;42;0;0;0;2;1;3;0;0
30.05.2024;18:53;A111;1;4;41;0;27;2;3;0;0;1;1;0;0;0;0
30.05.2024;18:52;A111;1;3;38;6;33;6;5;0;0;0;0;0;0;0;0
30.05.2024;18:51;A111;1;2;2;0;0;5;14;0;1;0;0;0;0;0;0
30.05.2024;18:50;A111;1;3;8;3;35;5;7;1;53;0;0;0;0;1;3
30.05.2024;18:49;A111;1;3;3;0;0;4;6;2;26;0;0;0;0;0;0
30.05.2024;18:48;A111;1;1;1;3;41;8;8;1;18;0;0;0;0;0;0
30.05.2024;18:47;A111;1;2;19;2;34;2;2;4;6;0;0;0;0;0;0
30.05.2024;18:46;A111;1;3;15;2;60;5;11;0;0;0;0;0;0;0;0
30.05.2024;18:45;A111;1;0;0;2;14;7;9;1;3;0;0;1;3;0;0
30.05.2024;18:44;A111;1;3;3;1;1;5;7;1;2;1;3;0;0;0;0
30.05.2024;18:43;A111;1;4;6;2;68;6;44;0;0;0;0;0;0;1;3
