Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;V13Z;V13B;V14Z;V14B;V15Z;V15B;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;D32Z;D32B;V33Z;V33B;V34Z;V34B;V37Z;V37B;D41Z;D41B;D42Z;D42B;V43Z;V43B;V44Z;V44B;TA32Z;TA32B;TB32Z;TB32B;TB35Z;TB35B;TA38Z;TA38B;TB38Z;TB38B;TB41Z;TB41B;EG23Z;EG23B;EG24Z;EG24B;EG25Z;EG25B;EG26Z;EG26B;VK1_StoeZ;VK1_StoeB;VK2_StoeZ;VK2_StoeB;VK3_StoeZ;VK3_StoeB;VK4_StoeZ;VK4_StoeB;VK5_StoeZ;VK5_StoeB;D35Z;D35B;D36Z;D36B;VK6_StoeZ;VK6_StoeB
18.01.2025;01:00;A 98;1;0;24;0;0;1;4;1;7;0;0;1;23;0;0;1;3;0;0;0;0;2;15;0;0;2;5;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:59;A 98;1;1;11;0;0;1;10;0;0;0;0;0;0;1;20;0;0;2;7;0;0;0;0;1;5;2;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:58;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:57;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:56;A 98;1;0;0;1;9;1;14;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35;1;34;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:55;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;1;23;0;0;1;3;0;0;2;1;0;0;4;9;0;0;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:54;A 98;1;0;0;1;0;0;0;2;4;2;1;1;4;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:53;A 98;1;0;0;2;10;1;2;2;13;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27;1;25;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:52;A 98;1;0;0;2;2;0;0;2;10;2;2;0;0;0;0;0;0;0;0;1;1;1;0;1;5;1;4;1;1;1;0;1;0;0;11;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:51;A 98;1;0;0;1;0;0;0;1;4;1;0;0;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;1;11;2;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:50;A 98;1;0;0;2;1;0;0;3;4;2;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;6;0;0;1;1;1;1;1;0;1;30;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:49;A 98;1;0;0;1;0;1;3;2;7;1;0;1;9;1;28;2;4;1;4;1;31;1;0;1;6;3;6;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:48;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:47;A 98;1;1;0;2;1;1;6;3;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:46;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:45;A 98;1;1;0;2;4;1;7;2;7;4;5;1;2;1;29;0;0;1;5;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:44;A 98;1;0;0;1;52;2;6;3;53;0;0;0;0;2;28;0;0;3;31;0;0;1;36;0;0;3;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:43;A 98;1;1;0;1;1;1;6;1;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:42;A 98;1;1;1;1;0;2;10;1;4;1;0;1;1;1;4;1;3;0;0;0;0;1;0;0;0;1;5;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:41;A 98;1;1;1;0;0;0;4;1;2;0;0;0;0;1;1;0;0;1;2;0;0;3;41;0;0;3;41;0;0;3;4;3;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:40;A 98;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:39;A 98;1;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;1;21;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:38;A 98;1;1;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:37;A 98;1;0;0;1;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;1;1;2;1;1;6;1;5;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:36;A 98;1;1;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:35;A 98;1;0;0;2;6;0;0;1;20;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:34;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;0;0;1;0;1;0;1;26;1;25;2;4;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:33;A 98;1;0;0;4;24;1;7;2;36;6;4;0;0;1;0;0;0;0;0;1;0;1;0;1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:32;A 98;1;1;1;0;10;1;6;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;1;25;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:31;A 98;1;0;0;1;35;0;0;1;9;0;0;0;0;1;23;0;0;2;3;2;2;1;0;2;9;1;4;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:30;A 98;1;1;8;1;35;1;7;3;11;1;1;0;0;1;24;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;1;22;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:29;A 98;1;2;1;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:28;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;1;9;0;0;1;1;0;0;0;0;1;27;1;26;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:27;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;2;16;0;0;2;2;1;0;0;0;1;1;1;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:26;A 98;1;0;0;1;0;0;0;2;4;2;1;0;0;3;28;0;0;6;28;0;0;2;3;0;0;2;13;0;0;2;2;3;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:25;A 98;1;0;0;1;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:24;A 98;1;0;0;1;1;0;0;2;5;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:23;A 98;1;0;0;0;0;0;0;0;0;0;0;1;13;0;0;1;4;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;25;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:22;A 98;1;0;0;3;2;1;4;4;14;3;1;0;0;0;0;0;0;0;0;1;1;0;0;2;8;1;2;1;1;1;0;0;0;1;2;1;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:21;A 98;1;0;0;2;1;2;5;2;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:20;A 98;1;0;0;1;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;1;1;4;3;1;5;4;14;1;0;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:19;A 98;1;0;0;1;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;4;0;0;1;0;0;0;0;0;1;3;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:18;A 98;1;0;0;2;1;0;0;3;7;2;1;0;0;0;0;0;0;0;0;2;2;2;1;1;9;0;0;2;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:17;A 98;1;0;0;2;1;0;0;4;8;2;1;0;0;0;0;0;0;0;0;0;0;2;15;0;0;2;7;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:16;A 98;1;0;0;1;21;0;0;1;20;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:15;A 98;1;0;0;3;19;1;4;6;32;2;1;0;0;2;2;0;0;3;6;0;0;2;1;0;0;2;9;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:14;A 98;1;1;36;3;45;2;9;3;32;3;5;0;12;0;0;0;0;0;0;0;0;1;1;0;0;2;6;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:13;A 98;1;1;23;2;51;2;16;2;52;2;1;1;13;1;2;1;5;1;4;2;10;1;1;2;18;1;7;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:12;A 98;1;2;2;0;0;2;14;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;4;12;0;0;3;2;3;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:11;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;7;0;0;1;1;0;0;1;1;1;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:10;A 98;1;2;29;1;42;2;42;1;7;1;1;0;0;1;18;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;26;3;25;3;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:09;A 98;1;0;0;3;49;2;5;1;61;3;5;0;0;2;25;0;0;2;8;1;1;3;2;1;5;2;10;1;0;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:08;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;2;3;0;0;0;7;0;0;2;7;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:07;A 98;1;2;1;5;3;2;15;7;15;2;1;1;74;1;64;2;3;0;0;0;0;2;42;0;0;4;11;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:06;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:05;A 98;1;0;0;2;18;0;10;0;28;2;3;0;0;1;0;0;0;0;0;1;22;1;0;0;1;1;4;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:04;A 98;1;0;0;0;0;1;3;1;2;0;0;0;0;2;26;0;0;2;9;0;0;1;1;1;8;1;6;1;1;1;1;1;1;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:03;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;11;1;3;3;16;1;0;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:02;A 98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;1;23;2;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
18.01.2025;00:01;A 98;1;0;0;2;40;0;0;1;33;4;3;0;0;1;12;0;0;1;3;1;10;2;20;2;8;3;14;1;1;2;2;2;2;1;1;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
