Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;V351Z;V351B;TF35Z;TF35B;TF35aZ;TF35aB;TBS35Z;TBS35B;TBS35aZ;TBS35aB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;MP_A81_MP3Z;MP_A81_MP3B;MP_A77_MP1Z;MP_A77_MP1B;MP_A51_MP4Z;MP_A51_MP4B;MP_A77_MP2Z;MP_A77_MP2B
18.01.2025;01:00;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:59;A 77;1;2;23;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:58;A 77;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:57;A 77;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:56;A 77;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:55;A 77;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:54;A 77;1;3;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:53;A 77;1;1;7;2;14;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:52;A 77;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:51;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:50;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:49;A 77;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:48;A 77;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:47;A 77;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:46;A 77;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:45;A 77;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:44;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:43;A 77;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:42;A 77;1;2;18;2;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:41;A 77;1;2;15;0;0;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:40;A 77;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:39;A 77;1;1;6;0;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:38;A 77;1;0;0;2;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:37;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:36;A 77;1;2;13;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:35;A 77;1;1;8;0;39;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:34;A 77;1;1;8;1;12;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:33;A 77;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:32;A 77;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:31;A 77;1;1;8;1;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:30;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:29;A 77;1;0;0;1;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:28;A 77;1;1;8;1;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:27;A 77;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:26;A 77;1;1;9;1;11;1;8;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:25;A 77;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:24;A 77;1;2;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:23;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:22;A 77;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:21;A 77;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:20;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:19;A 77;1;1;12;1;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:18;A 77;1;0;0;2;21;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:17;A 77;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:16;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:15;A 77;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:14;A 77;1;2;16;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:13;A 77;1;0;0;2;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:12;A 77;1;0;0;2;12;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:11;A 77;1;0;0;2;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:10;A 77;1;1;5;3;16;2;22;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:09;A 77;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:08;A 77;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:07;A 77;1;1;10;1;22;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:06;A 77;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
18.01.2025;00:05;A 77;1;0;0;1;22;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
